,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
635,ILA0012,紅2,ILA001202,紅2,1,ILA297083,羅東夜市(中山公園),0,35,24.67649,121.76803,16,5,2
645,ILA0012,紅2,ILA001202,紅2,1,ILA297232,復興路口,0,36,24.68199,121.76979,16,2,1
649,ILA0012,紅2,ILA001202,紅2,1,ILA297229,竹林,0,37,24.68413,121.770501,16,1,0
660,ILA0012,紅2,ILA001202,紅2,1,ILA297223,石油公司,0,42,24.69828,121.76908,16,2,1
675,ILA0012,紅2,ILA001202,紅2,1,ILA297199,蘭陽女中,0,51,24.74586,121.75553,16,1,3
699,ILA0013,綠12,ILA001302,綠12,1,ILA300249,松羅,1,1,24.65562,121.58076,16,1,0
702,ILA0013,綠12,ILA001302,綠12,1,ILA300252,大同鄉公所,0,4,24.67601,121.60987,16,2,0
762,ILA0017,綠17,ILA001702,綠17,1,ILA301910,長埤湖,1,1,24.643441,121.611477,16,2,0
788,ILA0018,綠18,ILA001801,綠18,0,ILA297023,宜蘭轉運站,1,1,24.751763,121.75972,16,1,0
796,ILA0018,綠18,ILA001801,綠18,0,ILA302484,幸福轉運站,0,2,24.7519,121.75655,16,10,0
807,ILA0018,綠18,ILA001801,綠18,0,ILA234800,復興村,0,5,24.739287,121.817302,16,2,2
822,ILA0018,綠18,ILA001801,綠18,0,ILA302490,頭城濱海森林公園,0,17,24.852432,121.828341,16,1,0
827,ILA0018,綠18,ILA001801,綠18,0,ILA294138,烏石港站,0,19,24.86938,121.8352,16,1,0
836,ILA0018,綠18,ILA001802,綠18,1,ILA302495,頭城火車站（舊頭城鎮公所）,1,1,24.859515,121.82344,16,2,0
873,ILA0018,綠18,ILA001802,綠18,1,ILA234827,復興村,0,16,24.73978,121.81683,16,4,0
877,ILA0018,綠18,ILA001802,綠18,1,ILA302486,壯圍沙丘旅遊服務園區,0,17,24.738125,121.819399,16,1,1
884,ILA0018,綠18,ILA001802,綠18,1,ILA302500,壯圍鄉公所,0,18,24.74652,121.78575,16,20,0
891,ILA0025,綠25,ILA002501,綠25,0,ILA297079,羅東火車站,0,2,24.67802,121.77338,16,2,0
901,ILA0025,綠25,ILA002502,綠25,1,ILA299178,廣興,0,3,24.67017,121.750194,16,1,0
918,ILA0028,綠28,ILA002801,綠28,0,ILA300485,湧泉,0,7,24.5956,121.844518,16,1,1
933,ILA0028,綠28,ILA002801,綠28,0,ILA308288,豆腐岬風景區,0,11,24.585146,121.872005,16,7,0
945,ILA0028,綠28,ILA002801,綠28,0,ILA308289,內埤海邊,0,12,24.578274,121.870018,16,1,0
959,ILA0028,綠28,ILA002801,綠28,0,ILA308291,南興里,0,14,24.58146,121.86741,16,4,0
970,ILA0028,綠28,ILA002801,綠28,0,ILA308292,江夏路,0,15,24.58206,121.8652,16,6,2
988,ILA0028,綠28,ILA002801,綠28,0,ILA302880,蘇澳轉運站,0,19,24.595434,121.852642,16,1,10
996,ILA0028,綠28,ILA002801,綠28,0,ILA297070,加油站,0,20,24.59599,121.84788,16,2,1
1020,ILA0028,綠28,ILA002801,綠28,0,ILA297072,蘇澳國中,0,24,24.59717,121.83517,16,3,6
1031,ILA0028,綠28,ILA002801,綠28,0,ILA297073,軍人忠烈祠,0,25,24.60399,121.8328,16,3,0
1094,ILA0112,112,ILA011201,112,0,ILA296014,礁溪轉運站,1,1,24.830918,121.777907,16,32,0
1108,ILA0112,112,ILA011201,112,0,ILA296887,礁溪湯圍溝,0,2,24.828817,121.774117,16,1,2
1120,ILA0112,112,ILA011201,112,0,ILA297138,湯圍溝,0,3,24.826746,121.771651,16,3,9
1132,ILA0112,112,ILA011201,112,0,ILA297139,礁溪電池廠,0,4,24.824619,121.770786,16,1,3
1145,ILA0112,112,ILA011201,112,0,ILA296893,礁溪國小,0,5,24.82092,121.76938,16,3,2
1160,ILA0112,112,ILA011201,112,0,ILA296901,協天廟,0,6,24.818749,121.768591,16,1,1
1174,ILA0112,112,ILA011201,112,0,ILA296902,大忠路,0,8,24.82305,121.76527,16,6,12
1189,ILA0112,112,ILA011201,112,0,ILA291106,仁愛路,0,10,24.82527192,121.7677417,16,2,3
1203,ILA0112,112,ILA011201,112,0,ILA291092,湯圍溝(仁愛路),0,11,24.827621,121.770629,16,7,3
1212,ILA0112,112,ILA011201,112,0,ILA296904,溫泉路,0,12,24.82924,121.772877,16,1,1
1222,ILA0112,112,ILA011201,112,0,ILA291110,礁溪火車站,0,13,24.8272,121.775117,16,2,11
1348,ILA0122,122,ILA012201,122,0,ILA302879,蘇澳轉運站,1,1,24.595434,121.852642,16,2,0
2157,ILA0333,學50,ILA033302,學50,1,ILA301729,蘭陽女中,1,1,24.744015,121.754315,16,68,0
2158,ILA0333,學50,ILA033302,學50,1,ILA301848,宜蘭高中,0,2,24.750695,121.741575,16,21,0
2192,ILA0333,學50,ILA033302,學50,1,ILA297128,青雲路,0,35,24.85544,121.82359,16,1,2
2233,ILA0334,學51,ILA0334A2,學51A,1,ILA301729,蘭陽女中,1,1,24.744015,121.754315,16,258,0
2256,ILA0334,學51,ILA033402,學51,1,ILA301848,宜蘭高中,1,1,24.750695,121.741575,16,57,0
2257,ILA0334,學51,ILA033402,學51,1,ILA301729,蘭陽女中,0,2,24.744015,121.754315,16,14,0
2274,ILA0334,學51,ILA033402,學51,1,ILA297237,博愛醫院,0,19,24.67261,121.77013,16,1,0
2280,ILA0334,學51,ILA033401,學51,0,ILA297078,羅東轉運站,1,1,24.67818,121.775704,16,27,17
2375,ILA0335,學52,ILA033502,學52,1,ILA301848,宜蘭高中,1,1,24.750695,121.741575,16,24,0
2429,ILA0335,學52,ILA0335A2,學52A,1,ILA301729,蘭陽女中,1,1,24.744015,121.754315,16,166,0
2430,ILA0335,學52,ILA0335A2,學52A,1,ILA297200,三角,0,2,24.74301,121.7564,16,26,0
2445,ILA0335,學52,ILA0335A2,學52A,1,ILA301789,羅東夜市(中山公園),0,17,24.67661,121.76794,16,2,89
2519,ILA0336,學53,ILA033602,學53,1,ILA307284,蘭陽女中,1,1,24.74586,121.75553,16,66,0
2563,ILA0337,學55,ILA033702,學55,1,ILA301806,聖母專校(側門),1,1,24.665157,121.700999,16,2,0
2566,ILA0337,學55,ILA033702,學55,1,ILA301812,大埔,0,2,24.66778,121.70213,16,5,0
2619,ILA0338,學56,ILA033802,學56,1,ILA307859,羅東高商,1,1,24.672145,121.756692,16,123,0
2624,ILA0338,學56,ILA033802,學56,1,ILA297223,石油公司,0,6,24.69828,121.76908,16,1,4
2636,ILA0339,學57,ILA0339A2,學57A,1,ILA307859,羅東高商,1,1,24.672145,121.756692,16,223,0
2763,ILA0340,學58,ILA034002,學58,1,ILA307859,羅東高商,1,1,24.672145,121.756692,16,100,0
2784,ILA0340,學58,ILA034002,學58,1,ILA300485,湧泉,0,22,24.5956,121.844518,16,1,2
2823,ILA0341,學59,ILA034102,學59,1,ILA297072,蘇澳國中,0,2,24.59717,121.83517,16,2,0
2825,ILA0341,學59,ILA034102,學59,1,ILA297074,蘇澳新站,0,4,24.608864,121.826854,16,2,2
2833,ILA0341,學59,ILA034102,學59,1,ILA244429,冬山鄉公所,0,12,24.63387,121.7931,16,3,0
2878,ILA0342,學60,ILA034202,學60,1,ILA301700,文化國中,0,9,24.619815,121.834377,16,4,0
2879,ILA0342,學60,ILA034202,學60,1,ILA307523,馬賽國小,0,10,24.621874,121.834308,16,1,0
3076,ILA0343,1791,ILA034301,1791,0,ILA307523,馬賽國小,0,37,24.621874,121.834308,16,1,0
3090,ILA0343,1791,ILA034301,1791,0,ILA234968,隘丁嶺橋,0,41,24.61255,121.8376,16,1,0
3102,ILA0343,1791,ILA034301,1791,0,ILA234971,聖湖,0,44,24.5963,121.83849,16,3,1
3104,ILA0343,1791,ILA034301,1791,0,ILA244841,蘇澳國小,0,45,24.59596,121.84116,16,1,0
3108,ILA0343,1791,ILA034301,1791,0,ILA244842,湧泉,0,46,24.5956,121.844518,16,6,0
3112,ILA0343,1791,ILA034301,1791,0,ILA116787,加油站,0,47,24.595709,121.84615,16,1,2
3120,ILA0343,1791,ILA034301,1791,0,ILA302879,蘇澳轉運站,0,48,24.595434,121.852642,16,9,0
3134,ILA0343,1791,ILA034302,1791,1,ILA244887,南方澳,1,1,24.580599,121.870387,16,2,0
3141,ILA0343,1791,ILA034302,1791,1,ILA244888,南興里,0,2,24.58146,121.86741,16,9,0
3150,ILA0343,1791,ILA034302,1791,1,ILA268974,江夏路,0,3,24.58206,121.8652,16,3,0
3156,ILA0343,1791,ILA034302,1791,1,ILA244890,進安宮,0,4,24.58407,121.8649,16,1,0
3167,ILA0343,1791,ILA034302,1791,1,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,16,2,0
3175,ILA0343,1791,ILA034302,1791,1,ILA116802,加油站,0,7,24.59599,121.84788,16,2,0
3181,ILA0343,1791,ILA034302,1791,1,ILA244908,湧泉,0,8,24.59578,121.84441,16,19,0
3187,ILA0343,1791,ILA034302,1791,1,ILA244934,蘇澳國小,0,9,24.59624,121.84067,16,1,0
3198,ILA0343,1791,ILA034302,1791,1,ILA234992,聖愛路,0,12,24.60516,121.83714,16,2,0
3212,ILA0343,1791,ILA034302,1791,1,ILA234996,文化國中,0,16,24.619815,121.834377,16,13,4
3218,ILA0343,1791,ILA034302,1791,1,ILA307523,馬賽國小,0,17,24.621874,121.834308,16,4,0
3239,ILA0343,1791,ILA034302,1791,1,ILA235000,福德路,0,22,24.64173,121.83099,16,2,7
3257,ILA0343,1791,ILA034302,1791,1,ILA235002,區界,0,24,24.64763,121.82855,16,1,7
3345,ILA0344,1793,ILA034401,1793,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,16,9,0
3347,ILA0344,1793,ILA034401,1793,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,16,10,0
3349,ILA0344,1793,ILA034401,1793,0,ILA234929,電信局,0,3,24.67849,121.770501,16,2,1
3351,ILA0344,1793,ILA034401,1793,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,16,28,0
3353,ILA0344,1793,ILA034401,1793,0,ILA235037,成功派出所(文化工場),0,5,24.672973,121.766251,16,1,1
3355,ILA0344,1793,ILA034401,1793,0,ILA244468,維揚路,0,6,24.672329,121.761932,16,5,0
3357,ILA0344,1793,ILA034401,1793,0,ILA302523,羅東養護所,0,7,24.671957,121.759798,16,7,0
3358,ILA0344,1793,ILA034401,1793,0,ILA235039,北成,0,8,24.67227,121.75667,16,16,3
3362,ILA0344,1793,ILA034401,1793,0,ILA244469,廣興,0,10,24.6701846646589,121.749683161728,16,5,6
3792,ILA0345,1794,ILA0345B2,1794B,1,ILA300127,耕莘專校,0,17,24.698194,121.686562,16,1,0
3794,ILA0345,1794,ILA0345B2,1794B,1,ILA302927,尚貴,0,18,24.68813,121.688339,16,2,0
3795,ILA0345,1794,ILA0345B2,1794B,1,ILA302928,建富,0,19,24.684545,121.688818,16,2,0
3800,ILA0345,1794,ILA0345B2,1794B,1,ILA235245,頂大義,0,23,24.68513,121.70319,16,7,0
3807,ILA0345,1794,ILA0345B2,1794B,1,ILA235252,大洲店王,0,30,24.695095,121.731827,16,1,0
3808,ILA0345,1794,ILA0345B2,1794B,1,ILA235253,大洲路,0,31,24.69739,121.7347,16,1,0
3810,ILA0345,1794,ILA0345B2,1794B,1,ILA235255,保安宮,0,33,24.700628,121.741469,16,2,0
3815,ILA0345,1794,ILA0345B2,1794B,1,ILA235260,仁愛新村,0,38,24.69479,121.76109,16,2,0
3818,ILA0345,1794,ILA0345B2,1794B,1,ILA292314,公正國小,0,41,24.679401,121.766532,16,1,0
3878,ILA0345,1794,ILA0345C1,1794C,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,16,9,0
3884,ILA0345,1794,ILA0345C1,1794C,0,ILA234929,電信局,0,3,24.67849,121.770501,16,8,1
3887,ILA0345,1794,ILA0345C1,1794C,0,ILA292312,公正國小,0,4,24.67948,121.76663,16,12,0
3900,ILA0345,1794,ILA0345C1,1794C,0,ILA235208,大洲,0,16,24.693018,121.728963,16,5,0
3906,ILA0345,1794,ILA0345C1,1794C,0,ILA235214,頂大義,0,22,24.6852,121.70315,16,8,0
3927,ILA0346,1795,ILA0346A1,1795A,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,16,3,0
3928,ILA0346,1795,ILA0346A1,1795A,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,16,1,0
3929,ILA0346,1795,ILA0346A1,1795A,0,ILA234929,電信局,0,3,24.67849,121.770501,16,1,0
3930,ILA0346,1795,ILA0346A1,1795A,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,16,3,0
3997,ILA0346,1795,ILA0346B2,1795B,1,ILA306047,華興巷(臨時站),0,2,24.613211,121.684812,16,1,0
4002,ILA0346,1795,ILA0346B2,1795B,1,ILA235289,寒溪,0,4,24.61051,121.68857,16,1,1
4011,ILA0346,1795,ILA0346B2,1795B,1,ILA235296,鼻頭橋,0,12,24.65036,121.72559,16,2,0
4016,ILA0346,1795,ILA0346B2,1795B,1,ILA235299,鹿埔(金陵新村),0,15,24.660138,121.735482,16,1,0
4018,ILA0346,1795,ILA0346B2,1795B,1,ILA235300,廣興國小,0,17,24.66581,121.74284,16,2,0
4020,ILA0346,1795,ILA0346B2,1795B,1,ILA235301,梅花路,0,18,24.6685999995379,121.747469954712,16,22,0
4021,ILA0346,1795,ILA0346B2,1795B,1,ILA116030,廣興,0,19,24.67017,121.750194,16,37,0
4025,ILA0346,1795,ILA0346B2,1795B,1,ILA116031,維揚路,0,23,24.6721138522886,121.762095604546,16,2,0
4028,ILA0346,1795,ILA0346B2,1795B,1,ILA235032,電信局,0,26,24.6783099995982,121.770809954348,16,1,0
4056,ILA0346,1795,ILA034601,1795,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,16,1,0
4060,ILA0346,1795,ILA034601,1795,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,16,2,0
4276,ILA0348,1797,ILA034801,1797,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,16,17,0
4281,ILA0348,1797,ILA034801,1797,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,16,17,0
4287,ILA0348,1797,ILA034801,1797,0,ILA234929,電信局,0,3,24.67849,121.770501,16,28,0
4293,ILA0348,1797,ILA034801,1797,0,ILA234931,倉前路,0,4,24.680513,121.771058,16,3,0
4298,ILA0348,1797,ILA034801,1797,0,ILA263073,慈濟精舍,0,7,24.682812,121.785547,16,1,0
4303,ILA0348,1797,ILA034801,1797,0,ILA234937,五結,0,11,24.6847,121.79752,16,5,3
4329,ILA0348,1797,ILA034801,1797,0,ILA234965,文化國中,0,31,24.61975342,121.8341937,16,1,6
4463,ILA0349,1798,ILA034901,1798,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,16,16,0
4465,ILA0349,1798,ILA034901,1798,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,16,1,0
4467,ILA0349,1798,ILA034901,1798,0,ILA234929,電信局,0,3,24.67849,121.770501,16,1,0
4469,ILA0349,1798,ILA034901,1798,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,16,31,0
4471,ILA0349,1798,ILA034901,1798,0,ILA235037,成功派出所(文化工場),0,5,24.672973,121.766251,16,3,0
4473,ILA0349,1798,ILA034901,1798,0,ILA244468,維揚路,0,6,24.672329,121.761932,16,11,1
4474,ILA0349,1798,ILA034901,1798,0,ILA302523,羅東養護所,0,7,24.671957,121.759798,16,33,0
4475,ILA0349,1798,ILA034901,1798,0,ILA235039,北成,0,8,24.67227,121.75667,16,39,3
4477,ILA0349,1798,ILA034901,1798,0,ILA235040,水源地,0,9,24.67118,121.75262,16,21,1
4478,ILA0349,1798,ILA034901,1798,0,ILA244469,廣興,0,10,24.6701846646589,121.749683161728,16,18,1
4487,ILA0349,1798,ILA034901,1798,0,ILA115965,大埔,0,18,24.66809,121.70255,16,2,3
4646,ILA0350,1799,ILA035001,1799,0,ILA251477,衛生所,1,1,24.59368,121.84171,16,1,0
4658,ILA0350,1799,ILA035001,1799,0,ILA251481,坪林路口,0,3,24.59456,121.83669,16,2,0
4667,ILA0350,1799,ILA035001,1799,0,ILA244839,蘇澳國中,0,5,24.59701,121.83494,16,1,0
4673,ILA0350,1799,ILA035001,1799,0,ILA244841,蘇澳國小,0,7,24.59596,121.84116,16,2,0
4677,ILA0350,1799,ILA035001,1799,0,ILA116787,加油站,0,9,24.595709,121.84615,16,1,0
4690,ILA0350,1799,ILA035001,1799,0,ILA302879,蘇澳轉運站,0,11,24.595434,121.852642,16,2,0
4714,ILA0350,1799,ILA035002,1799,1,ILA235554,永樂國小,0,4,24.57619,121.844601,16,1,0
4735,ILA0350,1799,ILA035002,1799,1,ILA297069,中山路,0,12,24.59614,121.85048,16,2,0
4810,ILA0583,綠19,ILA058302,綠19,1,ILA306171,馬崗 (三貂角燈塔),1,1,25.01154,122.00173,16,9,0
4821,ILA0583,綠19,ILA058302,綠19,1,ILA306169,隧道口,0,7,24.984109,121.956731,16,3,0
4841,ILA0583,綠19,ILA058302,綠19,1,ILA304653,大溪(大溪火車站),0,14,24.93928,121.89128,16,2,0
4849,ILA0583,綠19,ILA058302,綠19,1,ILA304651,北關(北關海潮公園),0,17,24.91482,121.87938,16,4,0
4888,ILA0583,綠19,ILA058301,綠19,0,ILA299119,礁溪轉運站,1,1,24.83103,121.7779,16,6,0
4892,ILA0583,綠19,ILA058301,綠19,0,ILA304644,白石腳,0,2,24.83551,121.78285,16,1,0
4900,ILA0583,綠19,ILA058301,綠19,0,ILA304636,頭城站,0,3,24.85854,121.82603,16,6,1
4933,ILA0583,綠19,ILA058301,綠19,0,ILA306166,萊萊,0,24,25.003923,121.997091,16,2,0
5030,ILA0622,1766,ILA062201,1766,0,ILA244887,南方澳,1,1,24.580599,121.870387,16,7,0
5044,ILA0622,1766,ILA062201,1766,0,ILA244888,南興里,0,2,24.58146,121.86741,16,9,0
5057,ILA0622,1766,ILA062201,1766,0,ILA268974,江夏路,0,3,24.58206,121.8652,16,14,0
5070,ILA0622,1766,ILA062201,1766,0,ILA244890,進安宮,0,4,24.58407,121.8649,16,19,1
5078,ILA0622,1766,ILA062201,1766,0,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,16,7,2
5091,ILA0622,1766,ILA062201,1766,0,ILA297069,中山路,0,7,24.59614,121.85048,16,10,2
5109,ILA0622,1766,ILA062201,1766,0,ILA244908,湧泉,0,9,24.59578,121.84441,16,20,0
5118,ILA0622,1766,ILA062201,1766,0,ILA244934,蘇澳國小,0,10,24.59624,121.84067,16,7,1
5129,ILA0622,1766,ILA062201,1766,0,ILA222150,聖湖,0,11,24.5965,121.8382,16,5,2
5140,ILA0622,1766,ILA062201,1766,0,ILA244936,蘇澳國中,0,12,24.59717,121.83517,16,71,0
5155,ILA0622,1766,ILA062201,1766,0,ILA244939,新城,0,15,24.61561,121.82121,16,1,0
5160,ILA0622,1766,ILA062201,1766,0,ILA244940,武荖坑,0,17,24.61503,121.81387,16,1,0
5166,ILA0622,1766,ILA062201,1766,0,ILA244751,電石廠,0,19,24.61986,121.80699,16,1,0
5174,ILA0622,1766,ILA062201,1766,0,ILA244426,下香和,0,21,24.6276,121.80031,16,1,3
5182,ILA0622,1766,ILA062201,1766,0,ILA244427,香和,0,22,24.63006,121.79813,16,3,21
5193,ILA0622,1766,ILA062201,1766,0,ILA244429,冬山鄉公所,0,23,24.63387,121.7931,16,7,23
5203,ILA0622,1766,ILA062201,1766,0,ILA244431,冬山,0,24,24.63491,121.78973,16,2,2
5230,ILA0622,1766,ILA062201,1766,0,ILA244691,群英路,0,31,24.66547,121.77389,16,1,13
5242,ILA0622,1766,ILA062201,1766,0,ILA307864,羅東轉運站,0,33,24.67818,121.775704,16,8,43
5249,ILA0622,1766,ILA062201,1766,0,ILA292408,羅莊社區2站,0,34,24.67275,121.77753,16,1,4
5265,ILA0622,1766,ILA062201,1766,0,ILA244693,聖母醫院,0,36,24.67107,121.77094,16,9,8
5277,ILA0622,1766,ILA062201,1766,0,ILA297238,博愛醫院,0,37,24.672959,121.768605,16,7,10
5291,ILA0622,1766,ILA062201,1766,0,ILA303072,羅東夜市(中山公園),0,38,24.67644,121.76807,16,16,13
5303,ILA0622,1766,ILA062201,1766,0,ILA244698,復興路口,0,39,24.68199,121.76979,16,6,0
5337,ILA0622,1766,ILA062201,1766,0,ILA244752,石油公司,0,45,24.69828,121.76908,16,1,1
5351,ILA0622,1766,ILA062201,1766,0,ILA222182,二結村,0,47,24.706101,121.771383,16,2,5
5372,ILA0622,1766,ILA062201,1766,0,ILA244761,宜蘭縣政府,0,51,24.73132,121.76482,16,1,3
5387,ILA0622,1766,ILA062201,1766,0,ILA244764,蘭陽女中,0,54,24.74586,121.75553,16,4,10
5409,ILA0622,1766,ILA062201,1766,0,ILA303075,幸福轉運站,0,57,24.751682,121.756296,16,11,5
5423,ILA0622,1766,ILA062201,1766,0,ILA303079,宜蘭火車站(光復路),0,58,24.75501,121.75684,16,5,1
5438,ILA0622,1766,ILA062201,1766,0,ILA266471,宜蘭中山公園,0,59,24.75447,121.75381,16,6,2
5452,ILA0622,1766,ILA062201,1766,0,ILA259431,第一銀行,0,60,24.75755,121.75266,16,18,0
5466,ILA0622,1766,ILA062201,1766,0,ILA222194,北門,0,61,24.759172,121.753009,16,1,5
5481,ILA0622,1766,ILA062201,1766,0,ILA303080,蘭陽別院(念佛會),0,62,24.762247,121.754012,16,5,2
5498,ILA0622,1766,ILA062201,1766,0,ILA277807,新生里,0,64,24.768015,121.756123,16,1,2
5501,ILA0622,1766,ILA062201,1766,0,ILA115304,吳沙路,0,65,24.77354,121.7579,16,1,0
5514,ILA0622,1766,ILA062201,1766,0,ILA247514,四城,0,69,24.78716,121.76176,16,1,4
5537,ILA0622,1766,ILA062201,1766,0,ILA115315,礁溪國中,0,76,24.81665,121.76805,16,2,2
5553,ILA0622,1766,ILA062201,1766,0,ILA271461,礁溪國小,0,78,24.82107,121.76965,16,1,9
5571,ILA0622,1766,ILA062201,1766,0,ILA293532,礁溪湯圍溝,0,80,24.82839,121.77333,16,1,4
5581,ILA0622,1766,ILA062201,1766,0,ILA302784,礁溪轉運站,0,81,24.82999,121.7775,16,4,13
5619,ILA0622,1766,ILA062202,1766,1,ILA302579,烏石港轉運站,1,1,24.868788,121.834961,16,15,0
5626,ILA0622,1766,ILA062202,1766,1,ILA299279,頭城國小,0,3,24.862591,121.828466,16,14,0
5638,ILA0622,1766,ILA062202,1766,1,ILA116565,頭城站,0,4,24.85794,121.82553,16,11,10
5650,ILA0622,1766,ILA062202,1766,1,ILA279232,青雲路,0,5,24.85548,121.82345,16,10,0
5659,ILA0622,1766,ILA062202,1766,1,ILA115465,頭城家商,0,6,24.84991,121.81566,16,159,0
5695,ILA0622,1766,ILA062202,1766,1,ILA116573,二城,0,11,24.83872,121.79295,16,1,0
5717,ILA0622,1766,ILA062202,1766,1,ILA115473,白石腳,0,14,24.83572,121.78286,16,2,2
5734,ILA0622,1766,ILA062202,1766,1,ILA302785,礁溪轉運站,0,16,24.83055,121.77758,16,16,12
5747,ILA0622,1766,ILA062202,1766,1,ILA293533,礁溪湯圍溝,0,17,24.82877,121.773889,16,10,19
5760,ILA0622,1766,ILA062202,1766,1,ILA271464,礁溪電池廠,0,18,24.82462,121.77081,16,22,16
5774,ILA0622,1766,ILA062202,1766,1,ILA271462,礁溪國小,0,19,24.821,121.76945,16,13,5
