,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
1836,ILA0312,1743,ILA0312A2,1743A,1,ILA115752,檢查哨(九寮溪),0,3,24.671,121.6045,6,5,0
2194,ILA0333,學50,ILA033301,學50,0,ILA297125,頭城站,1,1,24.85794,121.82553,6,25,0
2197,ILA0333,學50,ILA033301,學50,0,ILA290870,頭城家商,0,3,24.84994,121.81567,6,4,0
2199,ILA0333,學50,ILA033301,學50,0,ILA299023,實踐農村,0,4,24.84738,121.81239,6,5,0
2201,ILA0333,學50,ILA033301,學50,0,ILA299027,二城國小,0,6,24.8442,121.80525,6,4,0
2203,ILA0333,學50,ILA033301,學50,0,ILA301855,二城,0,8,24.83872,121.79295,6,9,0
2205,ILA0333,學50,ILA033301,學50,0,ILA301859,白雲路,0,10,24.83689,121.78629,6,8,0
2279,ILA0334,學51,ILA033401,學51,0,ILA297078,羅東轉運站,1,1,24.67818,121.775704,6,64,1
2281,ILA0334,學51,ILA033401,學51,0,ILA297251,羅莊社區2站,0,2,24.67275,121.77753,6,6,0
2302,ILA0334,學51,ILA0334A1,學51A,0,ILA297078,羅東轉運站,1,1,24.67818,121.775704,6,51,0
2303,ILA0334,學51,ILA0334A1,學51A,0,ILA297251,羅莊社區2站,0,2,24.67275,121.77753,6,19,0
2304,ILA0334,學51,ILA0334A1,學51A,0,ILA301823,臨時站,0,3,24.668016,121.772578,6,9,0
2305,ILA0334,學51,ILA0334A1,學51A,0,ILA301828,聖母醫院,0,4,24.67107,121.77094,6,16,0
2325,ILA0335,學52,ILA033501,學52,0,ILA301766,南興里,0,2,24.58139,121.86744,6,5,0
2326,ILA0335,學52,ILA033501,學52,0,ILA301767,江夏路,0,3,24.581908,121.865116,6,2,0
2327,ILA0335,學52,ILA033501,學52,0,ILA301768,進安宮,0,4,24.58407,121.8649,6,2,0
2329,ILA0335,學52,ILA033501,學52,0,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,6,4,0
2330,ILA0335,學52,ILA033501,學52,0,ILA297070,加油站,0,7,24.59599,121.84788,6,5,0
2331,ILA0335,學52,ILA033501,學52,0,ILA290521,湧泉,0,8,24.59578,121.84441,6,4,0
2333,ILA0335,學52,ILA033501,學52,0,ILA301769,聖湖,0,10,24.5965,121.8382,6,4,0
2334,ILA0335,學52,ILA033501,學52,0,ILA297072,蘇澳國中,0,11,24.59717,121.83517,6,4,0
2336,ILA0335,學52,ILA033501,學52,0,ILA297074,蘇澳新站,0,13,24.608864,121.826854,6,3,0
2343,ILA0335,學52,ILA033501,學52,0,ILA297247,香和,0,20,24.63006,121.79813,6,3,0
2485,ILA0336,學53,ILA033601,學53,0,ILA301700,文化國中,0,8,24.619815,121.834377,6,4,0
2492,ILA0336,學53,ILA033601,學53,0,ILA301711,龍德里,0,15,24.64444,121.82985,6,4,0
2499,ILA0336,學53,ILA033601,學53,0,ILA301719,利澤簡,0,22,24.66651,121.82265,6,8,0
2601,ILA0338,學56,ILA033801,學56,0,ILA302082,幸福轉運站,1,1,24.751682,121.756296,6,37,0
2674,ILA0339,學57,ILA033901,學57,0,ILA301694,隘界,0,6,24.61895,121.84255,6,11,0
2676,ILA0339,學57,ILA033901,學57,0,ILA301700,文化國中,0,8,24.619815,121.834377,6,27,0
2679,ILA0339,學57,ILA033901,學57,0,ILA301704,馬賽郵局,0,11,24.62562,121.83339,6,1,0
2682,ILA0339,學57,ILA033901,學57,0,ILA301709,福德路,0,14,24.64173,121.83099,6,4,0
2685,ILA0339,學57,ILA033901,學57,0,ILA301713,成興村,0,17,24.65053,121.82746,6,1,0
2687,ILA0339,學57,ILA033901,學57,0,ILA301716,下興南路,0,19,24.65802,121.82513,6,3,0
2689,ILA0339,學57,ILA033901,學57,0,ILA301718,下福活動中心,0,21,24.662614,121.823851,6,5,0
2690,ILA0339,學57,ILA033901,學57,0,ILA301719,利澤簡,0,22,24.66651,121.82265,6,15,0
2694,ILA0339,學57,ILA033901,學57,0,ILA301723,鼎橄社,0,26,24.67335,121.80168,6,5,0
2696,ILA0339,學57,ILA033901,學57,0,ILA301771,五結,0,28,24.684908,121.797482,6,1,0
2697,ILA0339,學57,ILA033901,學57,0,ILA301773,中福村,0,29,24.68424,121.79333,6,4,0
2708,ILA0339,學57,ILA0339A1,學57A,0,ILA301696,隘界路-永愛新村,0,7,24.619454,121.838143,6,7,0
2709,ILA0339,學57,ILA0339A1,學57A,0,ILA301700,文化國中,0,8,24.619815,121.834377,6,26,0
2710,ILA0339,學57,ILA0339A1,學57A,0,ILA307523,馬賽國小,0,9,24.621874,121.834308,6,15,0
2712,ILA0339,學57,ILA0339A1,學57A,0,ILA301704,馬賽郵局,0,11,24.62562,121.83339,6,9,0
2713,ILA0339,學57,ILA0339A1,學57A,0,ILA301706,龍德工業區2,0,12,24.635763,121.832031,6,17,0
2716,ILA0339,學57,ILA0339A1,學57A,0,ILA301711,龍德里,0,15,24.64444,121.82985,6,10,0
2717,ILA0339,學57,ILA0339A1,學57A,0,ILA301712,區界,0,16,24.64763,121.82855,6,22,0
2718,ILA0339,學57,ILA0339A1,學57A,0,ILA301713,成興村,0,17,24.65053,121.82746,6,15,1
2721,ILA0339,學57,ILA0339A1,學57A,0,ILA301717,下福村,0,20,24.6606,121.82439,6,3,0
2722,ILA0339,學57,ILA0339A1,學57A,0,ILA301718,下福活動中心,0,21,24.662614,121.823851,6,4,0
2723,ILA0339,學57,ILA0339A1,學57A,0,ILA301719,利澤簡,0,22,24.66651,121.82265,6,37,0
2724,ILA0339,學57,ILA0339A1,學57A,0,ILA301720,青仔地,0,23,24.6682,121.81789,6,5,0
2735,ILA0340,學58,ILA034001,學58,0,ILA301854,南方澳,1,1,24.58065,121.87034,6,5,0
2736,ILA0340,學58,ILA034001,學58,0,ILA301766,南興里,0,2,24.58139,121.86744,6,18,0
2737,ILA0340,學58,ILA034001,學58,0,ILA301767,江夏路,0,3,24.581908,121.865116,6,19,0
2740,ILA0340,學58,ILA034001,學58,0,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,6,10,0
2741,ILA0340,學58,ILA034001,學58,0,ILA297070,加油站,0,7,24.59599,121.84788,6,31,0
2742,ILA0340,學58,ILA034001,學58,0,ILA290521,湧泉,0,8,24.59578,121.84441,6,4,0
2744,ILA0340,學58,ILA034001,學58,0,ILA301769,聖湖,0,10,24.5965,121.8382,6,9,0
2745,ILA0340,學58,ILA034001,學58,0,ILA297072,蘇澳國中,0,11,24.59717,121.83517,6,20,0
2750,ILA0340,學58,ILA034001,學58,0,ILA297234,東城,0,16,24.61607,121.81074,6,4,0
2752,ILA0340,學58,ILA034001,學58,0,ILA297240,東興,0,18,24.62443,121.80299,6,5,0
2753,ILA0340,學58,ILA034001,學58,0,ILA297245,下香和,0,19,24.6276,121.80031,6,5,0
2754,ILA0340,學58,ILA034001,學58,0,ILA297247,香和,0,20,24.63006,121.79813,6,15,0
2755,ILA0340,學58,ILA034001,學58,0,ILA301807,冬山鄉公所,0,21,24.63387,121.7931,6,38,0
2845,ILA0341,學59,ILA034101,學59,0,ILA301789,羅東夜市(中山公園),1,1,24.67661,121.76794,6,25,0
2847,ILA0341,學59,ILA034101,學59,0,ILA302443,聖母醫院,0,3,24.670713,121.770898,6,3,0
2848,ILA0341,學59,ILA034101,學59,0,ILA297253,群英路,0,4,24.66528,121.77373,6,10,0
2851,ILA0341,學59,ILA034101,學59,0,ILA297259,砂港,0,7,24.65269,121.78157,6,7,0
2908,ILA0342,學60,ILA034201,學60,0,ILA301831,羅東轉運站,1,1,24.67796,121.77554,6,4,0
2917,ILA0342,學60,ILA034201,學60,0,ILA301853,五結,0,10,24.6847,121.79752,6,12,0
2918,ILA0342,學60,ILA034201,學60,0,ILA301739,萬善堂,0,11,24.67796,121.80044,6,6,0
2920,ILA0342,學60,ILA034201,學60,0,ILA301741,下鼎橄社,0,13,24.67334,121.80872,6,5,0
2921,ILA0342,學60,ILA034201,學60,0,ILA301742,親水公園,0,14,24.67215,121.81161,6,2,0
2923,ILA0342,學60,ILA034201,學60,0,ILA301744,利澤簡,0,16,24.66644,121.82247,6,3,0
2925,ILA0342,學60,ILA034201,學60,0,ILA301746,下福村,0,18,24.66056,121.82426,6,4,0
2927,ILA0342,學60,ILA034201,學60,0,ILA301748,成興,0,20,24.65535,121.82567,6,1,0
2929,ILA0342,學60,ILA034201,學60,0,ILA301750,區界,0,22,24.64759,121.82844,6,9,0
2930,ILA0342,學60,ILA034201,學60,0,ILA301751,龍德里,0,23,24.6444,121.82973,6,3,0
2931,ILA0342,學60,ILA034201,學60,0,ILA301752,福德路,0,24,24.641596,121.830915,6,3,0
2935,ILA0342,學60,ILA034201,學60,0,ILA301757,馬賽街,0,28,24.623027,121.834317,6,3,0
2937,ILA0342,學60,ILA034201,學60,0,ILA301758,文化國中,0,30,24.619753,121.834194,6,2,10
2947,ILA0343,1791,ILA034301,1791,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,6,10,3
2955,ILA0343,1791,ILA034301,1791,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,6,1,0
2966,ILA0343,1791,ILA034301,1791,0,ILA234929,電信局,0,3,24.67849,121.770501,6,3,0
2976,ILA0343,1791,ILA034301,1791,0,ILA234931,倉前路,0,4,24.680513,121.771058,6,3,0
3015,ILA0343,1791,ILA034301,1791,0,ILA234947,清水大鎮,0,19,24.68389,121.83364,6,5,1
3029,ILA0343,1791,ILA034301,1791,0,ILA234952,利澤簡,0,24,24.66644,121.82247,6,1,0
3043,ILA0343,1791,ILA034301,1791,0,ILA234959,區界,0,30,24.64759,121.82844,6,1,0
3048,ILA0343,1791,ILA034301,1791,0,ILA234960,龍德里,0,31,24.6444,121.82973,6,5,1
3054,ILA0343,1791,ILA034301,1791,0,ILA234961,福德路,0,32,24.641596,121.830915,6,1,0
3064,ILA0343,1791,ILA034301,1791,0,ILA301754,龍德工業區,0,34,24.63446,121.83187,6,1,0
3068,ILA0343,1791,ILA034301,1791,0,ILA263080,馬賽街,0,36,24.6230273190108,121.834317251377,6,2,2
3077,ILA0343,1791,ILA034301,1791,0,ILA234965,文化國中,0,38,24.61975342,121.8341937,6,17,2
3084,ILA0343,1791,ILA034301,1791,0,ILA234967,隘丁,0,40,24.6153500000971,121.835209952968,6,1,0
3088,ILA0343,1791,ILA034301,1791,0,ILA234968,隘丁嶺橋,0,41,24.61255,121.8376,6,2,0
3092,ILA0343,1791,ILA034301,1791,0,ILA234969,聖愛路,0,42,24.604903,121.837143,6,5,0
3096,ILA0343,1791,ILA034301,1791,0,ILA234971,聖湖,0,44,24.5963,121.83849,6,2,0
3113,ILA0343,1791,ILA034301,1791,0,ILA302879,蘇澳轉運站,0,48,24.595434,121.852642,6,1,4
3127,ILA0343,1791,ILA034302,1791,1,ILA244887,南方澳,1,1,24.580599,121.870387,6,1,0
3204,ILA0343,1791,ILA034302,1791,1,ILA234996,文化國中,0,16,24.619815,121.834377,6,4,0
3219,ILA0343,1791,ILA034302,1791,1,ILA263081,馬賽街,0,18,24.623010000066,121.834499953012,6,1,0
3223,ILA0343,1791,ILA034302,1791,1,ILA274190,馬賽郵局,0,19,24.6256200000518,121.833389953042,6,1,0
3232,ILA0343,1791,ILA034302,1791,1,ILA235000,福德路,0,22,24.64173,121.83099,6,1,0
3240,ILA0343,1791,ILA034302,1791,1,ILA235001,龍德里,0,23,24.64444,121.82985,6,1,0
3265,ILA0343,1791,ILA034302,1791,1,ILA235005,成興,0,26,24.65539,121.82579,6,3,0
3292,ILA0343,1791,ILA034302,1791,1,ILA241703,季水村,0,34,24.67824,121.83378,6,2,0
3295,ILA0343,1791,ILA034302,1791,1,ILA235016,清水大鎮,0,35,24.68392,121.83375,6,5,0
3302,ILA0343,1791,ILA034302,1791,1,ILA235017,大閘門,0,36,24.69238,121.8317,6,5,0
3376,ILA0344,1793,ILA034401,1793,0,ILA235052,阿里史,0,21,24.6674673138674,121.686183673309,6,2,0
3406,ILA0344,1793,ILA034402,1793,1,ILA235148,牛鬥派出所,1,1,24.640655,121.571503,6,28,0
3567,ILA0345,1794,ILA034501,1794,0,ILA235200,仁愛里,0,8,24.698325,121.759089,6,6,0
3574,ILA0345,1794,ILA034501,1794,0,ILA235206,大洲路,0,14,24.69744,121.73464,6,5,0
3576,ILA0345,1794,ILA034501,1794,0,ILA235208,大洲,0,16,24.693018,121.728963,6,5,1
3582,ILA0345,1794,ILA034501,1794,0,ILA235212,大義,0,20,24.68616,121.7146,6,1,0
3584,ILA0345,1794,ILA034501,1794,0,ILA235214,頂大義,0,22,24.6852,121.70315,6,4,0
3587,ILA0345,1794,ILA034501,1794,0,ILA235216,富義,0,24,24.683789,121.695377,6,10,0
3590,ILA0345,1794,ILA034501,1794,0,ILA263071,富貴,0,26,24.67967,121.68453,6,5,0
3658,ILA0345,1794,ILA0345C2,1794C,1,ILA116023,天送埤,1,1,24.66172,121.62181,6,4,0
3661,ILA0345,1794,ILA0345C2,1794C,1,ILA235230,三星三站,0,2,24.66699,121.65244,6,2,0
3665,ILA0345,1794,ILA0345C2,1794C,1,ILA235231,九股間,0,4,24.6716223317482,121.653171849007,6,1,0
3669,ILA0345,1794,ILA0345C2,1794C,1,ILA235234,萬德,0,7,24.676918,121.657174,6,1,0
3675,ILA0345,1794,ILA0345C2,1794C,1,ILA235239,廣州路口,0,13,24.67683,121.67572,6,5,0
3679,ILA0345,1794,ILA0345C2,1794C,1,ILA300127,耕莘專校,0,15,24.698194,121.686562,6,1,0
3681,ILA0345,1794,ILA0345C2,1794C,1,ILA302922,尚貴,0,16,24.688054,121.688464,6,5,0
3685,ILA0345,1794,ILA0345C2,1794C,1,ILA235243,富義,0,19,24.6836628782006,121.695468891631,6,2,0
3688,ILA0345,1794,ILA0345C2,1794C,1,ILA235245,頂大義,0,21,24.68513,121.70319,6,1,4
3690,ILA0345,1794,ILA0345C2,1794C,1,ILA235246,湧泉水,0,22,24.68543,121.70716,6,4,0
3693,ILA0345,1794,ILA0345C2,1794C,1,ILA235247,大義,0,23,24.68606,121.71463,6,5,0
3695,ILA0345,1794,ILA0345C2,1794C,1,ILA235248,義和,0,24,24.68709,121.71847,6,7,0
3698,ILA0345,1794,ILA0345C2,1794C,1,ILA235249,頂洲,0,25,24.68851,121.72143,6,6,0
3699,ILA0345,1794,ILA0345C2,1794C,1,ILA235250,村路口,0,26,24.68992,121.72421,6,2,0
3701,ILA0345,1794,ILA0345C2,1794C,1,ILA235251,大洲,0,27,24.69297,121.72908,6,6,0
3704,ILA0345,1794,ILA0345C2,1794C,1,ILA235252,大洲店王,0,28,24.695095,121.731827,6,5,0
3705,ILA0345,1794,ILA0345C2,1794C,1,ILA235253,大洲路,0,29,24.69739,121.7347,6,3,0
3708,ILA0345,1794,ILA0345C2,1794C,1,ILA235254,尾塹,0,30,24.6991,121.73663,6,7,0
3711,ILA0345,1794,ILA0345C2,1794C,1,ILA235256,清洲,0,32,24.701711,121.74591,6,1,0
3718,ILA0345,1794,ILA0345C2,1794C,1,ILA235261,清水溝,0,37,24.69196,121.7637,6,2,0
4031,ILA0346,1795,ILA0346A2,1795A,1,ILA235289,寒溪,1,1,24.61051,121.68857,6,39,0
4032,ILA0346,1795,ILA0346A2,1795A,1,ILA235290,自強新村,0,2,24.619844,121.700796,6,1,0
4035,ILA0346,1795,ILA0346A2,1795A,1,ILA235293,大進國小,0,5,24.6345126728697,121.714295576112,6,10,0
4037,ILA0346,1795,ILA0346A2,1795A,1,ILA235295,小埤,0,7,24.643533,121.721754,6,1,0
4038,ILA0346,1795,ILA0346A2,1795A,1,ILA235296,鼻頭橋,0,8,24.65036,121.72559,6,2,0
4040,ILA0346,1795,ILA0346A2,1795A,1,ILA235298,土雞城,0,10,24.65821,121.73326,6,4,2
4045,ILA0346,1795,ILA0346A2,1795A,1,ILA116030,廣興,0,15,24.67017,121.750194,6,4,11
4290,ILA0348,1797,ILA034801,1797,0,ILA234931,倉前路,0,4,24.680513,121.771058,6,3,0
4318,ILA0348,1797,ILA034801,1797,0,ILA234960,龍德里,0,24,24.6444,121.82973,6,10,0
4319,ILA0348,1797,ILA034801,1797,0,ILA234961,福德路,0,25,24.641596,121.830915,6,3,0
4320,ILA0348,1797,ILA034801,1797,0,ILA234962,育英,0,26,24.6390768922176,121.832100442815,6,5,0
4321,ILA0348,1797,ILA034801,1797,0,ILA301754,龍德工業區,0,27,24.63446,121.83187,6,1,0
4338,ILA0348,1797,ILA034802,1797,1,ILA241662,岳明新村,1,1,24.6101800002109,121.858039952551,6,7,0
4342,ILA0348,1797,ILA034802,1797,1,ILA235426,港邊里,0,2,24.61194,121.8548,6,2,0
4346,ILA0348,1797,ILA034802,1797,1,ILA241670,岳明國小,0,3,24.6128600001783,121.852579952656,6,10,0
4351,ILA0348,1797,ILA034802,1797,1,ILA235427,港口,0,5,24.61962,121.84753,6,2,0
4354,ILA0348,1797,ILA034802,1797,1,ILA281831,隘界,0,6,24.61895,121.84255,6,5,0
4357,ILA0348,1797,ILA034802,1797,1,ILA241675,隘界路-永愛新村,0,7,24.6194540262753,121.838143104811,6,6,0
4361,ILA0348,1797,ILA034802,1797,1,ILA234996,文化國中,0,8,24.619815,121.834377,6,16,6
4367,ILA0348,1797,ILA034802,1797,1,ILA307523,馬賽國小,0,9,24.621874,121.834308,6,5,2
4371,ILA0348,1797,ILA034802,1797,1,ILA263081,馬賽街,0,10,24.623010000066,121.834499953012,6,3,0
4374,ILA0348,1797,ILA034802,1797,1,ILA274190,馬賽郵局,0,11,24.6256200000518,121.833389953042,6,3,0
4377,ILA0348,1797,ILA034802,1797,1,ILA301706,龍德工業區2,0,12,24.635763,121.832031,6,1,4
4379,ILA0348,1797,ILA034802,1797,1,ILA234999,育英,0,13,24.6391599999973,121.832289953118,6,1,0
4385,ILA0348,1797,ILA034802,1797,1,ILA235000,福德路,0,14,24.64173,121.83099,6,2,0
4390,ILA0348,1797,ILA034802,1797,1,ILA235001,龍德里,0,15,24.64444,121.82985,6,11,0
4398,ILA0348,1797,ILA034802,1797,1,ILA235002,區界,0,16,24.64763,121.82855,6,1,0
4405,ILA0348,1797,ILA034802,1797,1,ILA235003,成興村,0,17,24.65053,121.82746,6,3,0
4411,ILA0348,1797,ILA034802,1797,1,ILA235005,成興,0,18,24.65539,121.82579,6,5,0
4414,ILA0348,1797,ILA034802,1797,1,ILA235006,下興南路,0,19,24.65802,121.82513,6,4,0
4418,ILA0348,1797,ILA034802,1797,1,ILA235007,下福村,0,20,24.6606,121.82439,6,1,0
4425,ILA0348,1797,ILA034802,1797,1,ILA235009,利澤簡,0,22,24.66651,121.82265,6,8,2
4431,ILA0348,1797,ILA034802,1797,1,ILA241677,青仔地,0,23,24.6682,121.81789,6,1,0
4435,ILA0348,1797,ILA034802,1797,1,ILA263065,親水公園,0,24,24.67221,121.81165,6,5,0
4441,ILA0348,1797,ILA034802,1797,1,ILA235024,五結,0,28,24.684908,121.797482,6,2,5
4449,ILA0348,1797,ILA034802,1797,1,ILA235026,中福村,0,30,24.68414,121.79333,6,1,0
4522,ILA0349,1798,ILA034902,1798,1,ILA235506,智腦,1,1,24.591231,121.518847,6,17,0
4525,ILA0349,1798,ILA034902,1798,1,ILA259455,碼崙,0,2,24.60082,121.52903,6,3,0
4526,ILA0349,1798,ILA034902,1798,1,ILA241680,東壘,0,3,24.60434,121.53053,6,6,0
4528,ILA0349,1798,ILA034902,1798,1,ILA235508,東壘橋,0,4,24.60732,121.53829,6,1,0
4532,ILA0349,1798,ILA034902,1798,1,ILA245031,牛鬥派出所,0,8,24.64088,121.57152,6,5,0
4533,ILA0349,1798,ILA034902,1798,1,ILA235349,松羅,0,9,24.655981,121.581085,6,8,0
4647,ILA0350,1799,ILA035001,1799,0,ILA251479,興泰街口,0,2,24.5946810256337,121.838789041575,6,3,0
4652,ILA0350,1799,ILA035001,1799,0,ILA251481,坪林路口,0,3,24.59456,121.83669,6,1,0
4660,ILA0350,1799,ILA035001,1799,0,ILA244839,蘇澳國中,0,5,24.59701,121.83494,6,5,0
4675,ILA0350,1799,ILA035001,1799,0,ILA116787,加油站,0,9,24.595709,121.84615,6,1,1
4678,ILA0350,1799,ILA035001,1799,0,ILA297058,中山路,0,10,24.595912,121.849673,6,1,9
5020,ILA0622,1766,ILA062201,1766,0,ILA244887,南方澳,1,1,24.580599,121.870387,6,7,0
5047,ILA0622,1766,ILA062201,1766,0,ILA268974,江夏路,0,3,24.58206,121.8652,6,4,0
5075,ILA0622,1766,ILA062201,1766,0,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,6,1,0
5081,ILA0622,1766,ILA062201,1766,0,ILA297069,中山路,0,7,24.59614,121.85048,6,7,2
5102,ILA0622,1766,ILA062201,1766,0,ILA244908,湧泉,0,9,24.59578,121.84441,6,1,0
5112,ILA0622,1766,ILA062201,1766,0,ILA244934,蘇澳國小,0,10,24.59624,121.84067,6,1,0
5120,ILA0622,1766,ILA062201,1766,0,ILA222150,聖湖,0,11,24.5965,121.8382,6,1,3
5130,ILA0622,1766,ILA062201,1766,0,ILA244936,蘇澳國中,0,12,24.59717,121.83517,6,13,0
5150,ILA0622,1766,ILA062201,1766,0,ILA244939,新城,0,15,24.61561,121.82121,6,4,0
5161,ILA0622,1766,ILA062201,1766,0,ILA244750,東城,0,18,24.61607,121.81074,6,8,0
5176,ILA0622,1766,ILA062201,1766,0,ILA244427,香和,0,22,24.63006,121.79813,6,1,0
5184,ILA0622,1766,ILA062201,1766,0,ILA244429,冬山鄉公所,0,23,24.63387,121.7931,6,5,3
5211,ILA0622,1766,ILA062201,1766,0,ILA116821,楓橋,0,26,24.64347,121.78671,6,1,0
5222,ILA0622,1766,ILA062201,1766,0,ILA244448,慕光,0,29,24.65692,121.77888,6,4,0
5246,ILA0622,1766,ILA062201,1766,0,ILA292408,羅莊社區2站,0,34,24.67275,121.77753,6,15,0
5255,ILA0622,1766,ILA062201,1766,0,ILA244693,聖母醫院,0,36,24.67107,121.77094,6,1,19
5269,ILA0622,1766,ILA062201,1766,0,ILA297238,博愛醫院,0,37,24.672959,121.768605,6,4,3
5281,ILA0622,1766,ILA062201,1766,0,ILA303072,羅東夜市(中山公園),0,38,24.67644,121.76807,6,45,12
