,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
605,ILA0012,紅2,ILA001202,紅2,1,ILA297086,羅東轉運站,0,30,24.67818,121.775704,12,6,5
631,ILA0012,紅2,ILA001202,紅2,1,ILA297083,羅東夜市(中山公園),0,35,24.67649,121.76803,12,9,4
643,ILA0012,紅2,ILA001202,紅2,1,ILA297232,復興路口,0,36,24.68199,121.76979,12,1,0
721,ILA0015,綠15,ILA001502,綠15,1,ILA297034,龍潭湖,0,8,24.791742,121.739635,12,3,0
723,ILA0015,綠15,ILA001502,綠15,1,ILA294593,大坡,0,9,24.778958,121.741224,12,1,0
742,ILA0017,綠17,ILA001701,綠17,0,ILA297078,羅東轉運站,1,1,24.67818,121.775704,12,7,0
769,ILA0017,綠17,ILA001702,綠17,1,ILA301905,落羽松秘境,0,7,24.670411,121.67821,12,2,0
784,ILA0018,綠18,ILA001801,綠18,0,ILA297023,宜蘭轉運站,1,1,24.751763,121.75972,12,1,0
872,ILA0018,綠18,ILA001802,綠18,1,ILA234827,復興村,0,16,24.73978,121.81683,12,1,0
880,ILA0018,綠18,ILA001802,綠18,1,ILA302500,壯圍鄉公所,0,18,24.74652,121.78575,12,2,1
929,ILA0028,綠28,ILA002801,綠28,0,ILA308288,豆腐岬風景區,0,11,24.585146,121.872005,12,8,2
942,ILA0028,綠28,ILA002801,綠28,0,ILA308289,內埤海邊,0,12,24.578274,121.870018,12,2,14
956,ILA0028,綠28,ILA002801,綠28,0,ILA308291,南興里,0,14,24.58146,121.86741,12,1,6
966,ILA0028,綠28,ILA002801,綠28,0,ILA308292,江夏路,0,15,24.58206,121.8652,12,11,9
984,ILA0028,綠28,ILA002801,綠28,0,ILA302880,蘇澳轉運站,0,19,24.595434,121.852642,12,14,17
994,ILA0028,綠28,ILA002801,綠28,0,ILA297070,加油站,0,20,24.59599,121.84788,12,1,0
1008,ILA0028,綠28,ILA002801,綠28,0,ILA297071,聖湖,0,23,24.5965,121.8382,12,3,1
1018,ILA0028,綠28,ILA002801,綠28,0,ILA297072,蘇澳國中,0,24,24.59717,121.83517,12,5,1
1028,ILA0028,綠28,ILA002801,綠28,0,ILA297073,軍人忠烈祠,0,25,24.60399,121.8328,12,17,0
1090,ILA0112,112,ILA011201,112,0,ILA296014,礁溪轉運站,1,1,24.830918,121.777907,12,79,0
1105,ILA0112,112,ILA011201,112,0,ILA296887,礁溪湯圍溝,0,2,24.828817,121.774117,12,3,7
1116,ILA0112,112,ILA011201,112,0,ILA297138,湯圍溝,0,3,24.826746,121.771651,12,12,31
1129,ILA0112,112,ILA011201,112,0,ILA297139,礁溪電池廠,0,4,24.824619,121.770786,12,1,4
1141,ILA0112,112,ILA011201,112,0,ILA296893,礁溪國小,0,5,24.82092,121.76938,12,2,13
1156,ILA0112,112,ILA011201,112,0,ILA296901,協天廟,0,6,24.818749,121.768591,12,5,8
1170,ILA0112,112,ILA011201,112,0,ILA296902,大忠路,0,8,24.82305,121.76527,12,11,9
1185,ILA0112,112,ILA011201,112,0,ILA291106,仁愛路,0,10,24.82527192,121.7677417,12,6,3
1199,ILA0112,112,ILA011201,112,0,ILA291092,湯圍溝(仁愛路),0,11,24.827621,121.770629,12,18,6
1218,ILA0112,112,ILA011201,112,0,ILA291110,礁溪火車站,0,13,24.8272,121.775117,12,6,14
1347,ILA0122,122,ILA012201,122,0,ILA302879,蘇澳轉運站,1,1,24.595434,121.852642,12,3,0
1352,ILA0122,122,ILA012202,122,1,ILA304927,粉鳥林,1,1,24.497312,121.841524,12,1,0
1358,ILA0122,122,ILA012202,122,1,ILA302412,東澳火車站,0,3,24.51849,121.8311,12,1,0
1536,ILA0241,241,ILA024101,241,0,ILA290082,羅東後火車站(羅東轉運站),1,1,24.67806,121.77533,12,6,0
1545,ILA0241,241,ILA024101,241,0,ILA290539,萬善堂,0,8,24.67798,121.80044,12,2,0
1553,ILA0241,241,ILA024101,241,0,ILA302483,國立傳統藝術中心,0,16,24.68805,121.82548,12,1,2
1706,ILA0281,281,ILA028102,281,1,ILA290433,仁山植物園,1,1,24.62348,121.75181,12,1,0
1718,ILA0281,281,ILA028102,281,1,ILA290550,橫圳路口,0,8,24.65062,121.73985,12,2,0
1722,ILA0281,281,ILA028102,281,1,ILA290507,梅花湖,0,9,24.64725,121.7312,12,5,0
1727,ILA0281,281,ILA028102,281,1,ILA290508,梅花路口,0,11,24.65934,121.73517,12,2,0
1756,ILA0312,1743,ILA031202,1743,1,ILA115757,冷水坑,0,8,24.69562,121.63622,12,1,0
1781,ILA0312,1743,ILA031202,1743,1,ILA115782,員山鄉公所(員山公園),0,32,24.74303,121.72344,12,5,0
1785,ILA0312,1743,ILA031202,1743,1,ILA116472,金六結,0,36,24.751773,121.738855,12,1,0
2561,ILA0337,學55,ILA033702,學55,1,ILA301806,聖母專校(側門),1,1,24.665157,121.700999,12,17,0
2564,ILA0337,學55,ILA033702,學55,1,ILA301812,大埔,0,2,24.66778,121.70213,12,12,0
2567,ILA0337,學55,ILA033702,學55,1,ILA301813,全家福,0,3,24.66935,121.70715,12,1,0
2576,ILA0337,學55,ILA033702,學55,1,ILA301821,北成,0,12,24.672145,121.756692,12,1,0
2951,ILA0343,1791,ILA034301,1791,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,12,27,0
2961,ILA0343,1791,ILA034301,1791,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,12,8,0
2972,ILA0343,1791,ILA034301,1791,0,ILA234929,電信局,0,3,24.67849,121.770501,12,21,0
2981,ILA0343,1791,ILA034301,1791,0,ILA234931,倉前路,0,4,24.680513,121.771058,12,5,0
2997,ILA0343,1791,ILA034301,1791,0,ILA234937,五結,0,10,24.6847,121.79752,12,3,4
3010,ILA0343,1791,ILA034301,1791,0,ILA234941,下孝威,0,15,24.692629,121.815986,12,1,1
3011,ILA0343,1791,ILA034301,1791,0,ILA234942,大眾橋,0,16,24.692149,121.819906,12,1,0
3020,ILA0343,1791,ILA034301,1791,0,ILA234947,清水大鎮,0,19,24.68389,121.83364,12,1,3
3047,ILA0343,1791,ILA034301,1791,0,ILA234959,區界,0,30,24.64759,121.82844,12,1,4
3131,ILA0343,1791,ILA034302,1791,1,ILA244887,南方澳,1,1,24.580599,121.870387,12,2,0
3147,ILA0343,1791,ILA034302,1791,1,ILA268974,江夏路,0,3,24.58206,121.8652,12,3,0
3163,ILA0343,1791,ILA034302,1791,1,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,12,2,0
3172,ILA0343,1791,ILA034302,1791,1,ILA116802,加油站,0,7,24.59599,121.84788,12,2,0
3209,ILA0343,1791,ILA034302,1791,1,ILA234996,文化國中,0,16,24.619815,121.834377,12,4,0
3229,ILA0343,1791,ILA034302,1791,1,ILA234999,育英,0,21,24.6391599999973,121.832289953118,12,1,0
3237,ILA0343,1791,ILA034302,1791,1,ILA235000,福德路,0,22,24.64173,121.83099,12,3,0
3254,ILA0343,1791,ILA034302,1791,1,ILA235002,區界,0,24,24.64763,121.82855,12,1,2
3261,ILA0343,1791,ILA034302,1791,1,ILA235003,成興村,0,25,24.65053,121.82746,12,1,0
3282,ILA0343,1791,ILA034302,1791,1,ILA235009,利澤簡,0,30,24.66651,121.82265,12,1,1
3300,ILA0343,1791,ILA034302,1791,1,ILA235016,清水大鎮,0,35,24.68392,121.83375,12,1,0
3306,ILA0343,1791,ILA034302,1791,1,ILA235017,大閘門,0,36,24.69238,121.8317,12,1,0
3310,ILA0343,1791,ILA034302,1791,1,ILA235020,下孝威,0,39,24.69276,121.81595,12,1,0
3326,ILA0343,1791,ILA034302,1791,1,ILA235024,五結,0,44,24.684908,121.797482,12,2,0
3331,ILA0343,1791,ILA034302,1791,1,ILA235027,福興村,0,46,24.68357,121.7897,12,1,0
3336,ILA0343,1791,ILA034302,1791,1,ILA285016,慈濟精舍,0,47,24.682934,121.785641,12,2,0
3371,ILA0344,1793,ILA034401,1793,0,ILA115965,大埔,0,18,24.66809,121.70255,12,8,0
3384,ILA0344,1793,ILA034401,1793,0,ILA235056,番婆洲,0,28,24.6681,121.66068,12,2,0
3385,ILA0344,1793,ILA034401,1793,0,ILA235057,月眉村,0,29,24.6671899991663,121.655919956293,12,1,2
3387,ILA0344,1793,ILA034401,1793,0,ILA235060,三星二站,0,31,24.6660610779921,121.651617221764,12,3,0
3397,ILA0344,1793,ILA034401,1793,0,ILA115970,天送埤,0,40,24.66183,121.621804,12,1,3
3416,ILA0344,1793,ILA034402,1793,1,ILA116020,復興村,0,6,24.632,121.60708,12,1,0
3419,ILA0344,1793,ILA034402,1793,1,ILA116022,長埤湖,0,8,24.64286,121.61094,12,5,0
3435,ILA0344,1793,ILA034402,1793,1,ILA116026,三星一站,0,19,24.6664515049967,121.653315123694,12,3,0
3877,ILA0345,1794,ILA0345C1,1794C,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,12,39,0
3880,ILA0345,1794,ILA0345C1,1794C,0,ILA304820,聖母醫院,0,2,24.671,121.77094,12,2,0
3883,ILA0345,1794,ILA0345C1,1794C,0,ILA234929,電信局,0,3,24.67849,121.770501,12,33,0
3886,ILA0345,1794,ILA0345C1,1794C,0,ILA292312,公正國小,0,4,24.67948,121.76663,12,4,0
4014,ILA0346,1795,ILA0346B2,1795B,1,ILA235298,土雞城,0,14,24.65821,121.73326,12,1,0
4019,ILA0346,1795,ILA0346B2,1795B,1,ILA235301,梅花路,0,18,24.6685999995379,121.747469954712,12,1,0
4022,ILA0346,1795,ILA0346B2,1795B,1,ILA235097,水源地,0,20,24.67103,121.75255,12,2,0
4023,ILA0346,1795,ILA0346B2,1795B,1,ILA235098,北成,0,21,24.672145,121.756692,12,1,0
4055,ILA0346,1795,ILA034601,1795,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,12,5,0
4065,ILA0346,1795,ILA034601,1795,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,12,12,0
4070,ILA0346,1795,ILA034601,1795,0,ILA302523,羅東養護所,0,7,24.671957,121.759798,12,1,0
4074,ILA0346,1795,ILA034601,1795,0,ILA235040,水源地,0,9,24.67118,121.75262,12,1,0
4336,ILA0348,1797,ILA034801,1797,0,ILA235421,港邊里,0,37,24.61187,121.85471,12,1,0
4341,ILA0348,1797,ILA034802,1797,1,ILA241662,岳明新村,1,1,24.6101800002109,121.858039952551,12,3,0
4344,ILA0348,1797,ILA034802,1797,1,ILA235426,港邊里,0,2,24.61194,121.8548,12,1,0
4349,ILA0348,1797,ILA034802,1797,1,ILA241670,岳明國小,0,3,24.6128600001783,121.852579952656,12,2,0
4353,ILA0348,1797,ILA034802,1797,1,ILA235427,港口,0,5,24.61962,121.84753,12,1,0
4356,ILA0348,1797,ILA034802,1797,1,ILA281831,隘界,0,6,24.61895,121.84255,12,1,0
4359,ILA0348,1797,ILA034802,1797,1,ILA241675,隘界路-永愛新村,0,7,24.6194540262753,121.838143104811,12,2,0
4364,ILA0348,1797,ILA034802,1797,1,ILA234996,文化國中,0,8,24.619815,121.834377,12,1,0
4388,ILA0348,1797,ILA034802,1797,1,ILA235000,福德路,0,14,24.64173,121.83099,12,2,0
4394,ILA0348,1797,ILA034802,1797,1,ILA235001,龍德里,0,15,24.64444,121.82985,12,2,0
4409,ILA0348,1797,ILA034802,1797,1,ILA235003,成興村,0,17,24.65053,121.82746,12,1,0
4421,ILA0348,1797,ILA034802,1797,1,ILA235007,下福村,0,20,24.6606,121.82439,12,2,0
4424,ILA0348,1797,ILA034802,1797,1,ILA235008,下福活動中心,0,21,24.6626144493336,121.823850789765,12,1,0
4429,ILA0348,1797,ILA034802,1797,1,ILA235009,利澤簡,0,22,24.66651,121.82265,12,2,1
4445,ILA0348,1797,ILA034802,1797,1,ILA235024,五結,0,28,24.684908,121.797482,12,2,0
4455,ILA0348,1797,ILA034802,1797,1,ILA285016,慈濟精舍,0,32,24.682934,121.785641,12,2,0
4462,ILA0349,1798,ILA034901,1798,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,12,26,0
4464,ILA0349,1798,ILA034901,1798,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,12,7,0
4466,ILA0349,1798,ILA034901,1798,0,ILA234929,電信局,0,3,24.67849,121.770501,12,1,1
4468,ILA0349,1798,ILA034901,1798,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,12,9,1
4470,ILA0349,1798,ILA034901,1798,0,ILA235037,成功派出所(文化工場),0,5,24.672973,121.766251,12,2,0
4472,ILA0349,1798,ILA034901,1798,0,ILA244468,維揚路,0,6,24.672329,121.761932,12,1,0
4476,ILA0349,1798,ILA034901,1798,0,ILA235040,水源地,0,9,24.67118,121.75262,12,1,1
4479,ILA0349,1798,ILA034901,1798,0,ILA235042,廣安路,0,11,24.66933,121.7451,12,1,0
4486,ILA0349,1798,ILA034901,1798,0,ILA115965,大埔,0,18,24.66809,121.70255,12,2,3
4495,ILA0349,1798,ILA034901,1798,0,ILA241589,大湖,0,26,24.6679,121.67124,12,1,0
4500,ILA0349,1798,ILA034901,1798,0,ILA235060,三星二站,0,31,24.6660610779921,121.651617221764,12,2,2
4503,ILA0349,1798,ILA034901,1798,0,ILA115968,雙賢村,0,33,24.6654299991341,121.646489956449,12,1,0
4540,ILA0349,1798,ILA034902,1798,1,ILA116023,天送埤,0,12,24.66172,121.62181,12,1,0
4666,ILA0350,1799,ILA035001,1799,0,ILA244839,蘇澳國中,0,5,24.59701,121.83494,12,1,0
4672,ILA0350,1799,ILA035001,1799,0,ILA244841,蘇澳國小,0,7,24.59596,121.84116,12,2,0
4734,ILA0350,1799,ILA035002,1799,1,ILA297069,中山路,0,12,24.59614,121.85048,12,1,0
4806,ILA0583,綠19,ILA058302,綠19,1,ILA306171,馬崗 (三貂角燈塔),1,1,25.01154,122.00173,12,10,0
4824,ILA0583,綠19,ILA058302,綠19,1,ILA306159,石城,0,8,24.97875,121.94572,12,1,0
4845,ILA0583,綠19,ILA058302,綠19,1,ILA304651,北關(北關海潮公園),0,17,24.91482,121.87938,12,1,2
4854,ILA0583,綠19,ILA058302,綠19,1,ILA305113,大園,0,20,24.90101,121.863357,12,1,0
4864,ILA0583,綠19,ILA058302,綠19,1,ILA304639,烏石港(蘭陽博物館),0,23,24.86879,121.83496,12,2,0
4872,ILA0583,綠19,ILA058302,綠19,1,ILA304637,頭城站,0,24,24.85794,121.82553,12,2,2
4884,ILA0583,綠19,ILA058301,綠19,0,ILA299119,礁溪轉運站,1,1,24.83103,121.7779,12,32,1
4897,ILA0583,綠19,ILA058301,綠19,0,ILA304636,頭城站,0,3,24.85854,121.82603,12,8,5
4904,ILA0583,綠19,ILA058301,綠19,0,ILA304639,烏石港(蘭陽博物館),0,4,24.86879,121.83496,12,1,6
4906,ILA0583,綠19,ILA058301,綠19,0,ILA304646,外澳(外澳火車站),0,6,24.88329,121.84568,12,1,2
4912,ILA0583,綠19,ILA058301,綠19,0,ILA304650,北關(北關海潮公園),0,10,24.91462,121.8795,12,3,4
5026,ILA0622,1766,ILA062201,1766,0,ILA244887,南方澳,1,1,24.580599,121.870387,12,10,0
5040,ILA0622,1766,ILA062201,1766,0,ILA244888,南興里,0,2,24.58146,121.86741,12,8,0
5053,ILA0622,1766,ILA062201,1766,0,ILA268974,江夏路,0,3,24.58206,121.8652,12,19,1
5066,ILA0622,1766,ILA062201,1766,0,ILA244890,進安宮,0,4,24.58407,121.8649,12,5,0
5087,ILA0622,1766,ILA062201,1766,0,ILA297069,中山路,0,7,24.59614,121.85048,12,8,1
5097,ILA0622,1766,ILA062201,1766,0,ILA116802,加油站,0,8,24.59599,121.84788,12,1,2
5105,ILA0622,1766,ILA062201,1766,0,ILA244908,湧泉,0,9,24.59578,121.84441,12,1,2
5117,ILA0622,1766,ILA062201,1766,0,ILA244934,蘇澳國小,0,10,24.59624,121.84067,12,1,0
5126,ILA0622,1766,ILA062201,1766,0,ILA222150,聖湖,0,11,24.5965,121.8382,12,1,0
5136,ILA0622,1766,ILA062201,1766,0,ILA244936,蘇澳國中,0,12,24.59717,121.83517,12,3,2
5147,ILA0622,1766,ILA062201,1766,0,ILA244938,蘇澳新站,0,14,24.608864,121.826854,12,1,1
5153,ILA0622,1766,ILA062201,1766,0,ILA244939,新城,0,15,24.61561,121.82121,12,1,0
5200,ILA0622,1766,ILA062201,1766,0,ILA244431,冬山,0,24,24.63491,121.78973,12,1,0
5218,ILA0622,1766,ILA062201,1766,0,ILA222168,砂港,0,28,24.65285,121.78182,12,1,0
5238,ILA0622,1766,ILA062201,1766,0,ILA307864,羅東轉運站,0,33,24.67818,121.775704,12,19,13
5253,ILA0622,1766,ILA062201,1766,0,ILA244692,臨時站,0,35,24.668016,121.772578,12,1,0
5261,ILA0622,1766,ILA062201,1766,0,ILA244693,聖母醫院,0,36,24.67107,121.77094,12,5,12
5274,ILA0622,1766,ILA062201,1766,0,ILA297238,博愛醫院,0,37,24.672959,121.768605,12,5,4
5287,ILA0622,1766,ILA062201,1766,0,ILA303072,羅東夜市(中山公園),0,38,24.67644,121.76807,12,32,7
5300,ILA0622,1766,ILA062201,1766,0,ILA244698,復興路口,0,39,24.68199,121.76979,12,4,1
5310,ILA0622,1766,ILA062201,1766,0,ILA244699,竹林,0,40,24.68413,121.770501,12,1,0
5317,ILA0622,1766,ILA062201,1766,0,ILA294892,羅東林場,0,41,24.68658,121.77093,12,1,0
5329,ILA0622,1766,ILA062201,1766,0,ILA303074,中興文創(四結),0,44,24.695317,121.769468,12,2,0
5341,ILA0622,1766,ILA062201,1766,0,ILA245075,學進村,0,46,24.70319,121.77041,12,1,7
5356,ILA0622,1766,ILA062201,1766,0,ILA116836,北橋頭,0,49,24.72184,121.76996,12,1,0
5370,ILA0622,1766,ILA062201,1766,0,ILA244761,宜蘭縣政府,0,51,24.73132,121.76482,12,2,1
5380,ILA0622,1766,ILA062201,1766,0,ILA244763,三角,0,53,24.742592,121.756719,12,1,0
5383,ILA0622,1766,ILA062201,1766,0,ILA244764,蘭陽女中,0,54,24.74586,121.75553,12,4,6
5394,ILA0622,1766,ILA062201,1766,0,ILA116530,綠九市場,0,55,24.749304,121.755546,12,1,9
5405,ILA0622,1766,ILA062201,1766,0,ILA303075,幸福轉運站,0,57,24.751682,121.756296,12,8,11
5419,ILA0622,1766,ILA062201,1766,0,ILA303079,宜蘭火車站(光復路),0,58,24.75501,121.75684,12,5,6
5434,ILA0622,1766,ILA062201,1766,0,ILA266471,宜蘭中山公園,0,59,24.75447,121.75381,12,20,10
5448,ILA0622,1766,ILA062201,1766,0,ILA259431,第一銀行,0,60,24.75755,121.75266,12,15,2
5463,ILA0622,1766,ILA062201,1766,0,ILA222194,北門,0,61,24.759172,121.753009,12,2,2
5477,ILA0622,1766,ILA062201,1766,0,ILA303080,蘭陽別院(念佛會),0,62,24.762247,121.754012,12,1,4
5485,ILA0622,1766,ILA062201,1766,0,ILA278127,河濱公園,0,63,24.764166,121.754738,12,1,0
5494,ILA0622,1766,ILA062201,1766,0,ILA277807,新生里,0,64,24.768015,121.756123,12,6,2
5511,ILA0622,1766,ILA062201,1766,0,ILA247514,四城,0,69,24.78716,121.76176,12,11,4
5519,ILA0622,1766,ILA062201,1766,0,ILA108477,公埔,0,71,24.79321,121.76293,12,1,0
5522,ILA0622,1766,ILA062201,1766,0,ILA116544,白鵝村,0,72,24.79886,121.76438,12,6,0
5533,ILA0622,1766,ILA062201,1766,0,ILA279230,三民村,0,74,24.80523,121.7658,12,1,1
5567,ILA0622,1766,ILA062201,1766,0,ILA293532,礁溪湯圍溝,0,80,24.82839,121.77333,12,2,6
5578,ILA0622,1766,ILA062201,1766,0,ILA302784,礁溪轉運站,0,81,24.82999,121.7775,12,2,5
5599,ILA0622,1766,ILA062201,1766,0,ILA115329,實踐農村,0,90,24.84721,121.81258,12,1,2
5615,ILA0622,1766,ILA062202,1766,1,ILA302579,烏石港轉運站,1,1,24.868788,121.834961,12,1,0
5623,ILA0622,1766,ILA062202,1766,1,ILA299279,頭城國小,0,3,24.862591,121.828466,12,1,0
5634,ILA0622,1766,ILA062202,1766,1,ILA116565,頭城站,0,4,24.85794,121.82553,12,10,0
5647,ILA0622,1766,ILA062202,1766,1,ILA279232,青雲路,0,5,24.85548,121.82345,12,3,0
5675,ILA0622,1766,ILA062202,1766,1,ILA116561,頂埔,0,8,24.84566,121.80807,12,3,0
5692,ILA0622,1766,ILA062202,1766,1,ILA116573,二城,0,11,24.83872,121.79295,12,6,0
5730,ILA0622,1766,ILA062202,1766,1,ILA302785,礁溪轉運站,0,16,24.83055,121.77758,12,23,5
5743,ILA0622,1766,ILA062202,1766,1,ILA293533,礁溪湯圍溝,0,17,24.82877,121.773889,12,5,12
5756,ILA0622,1766,ILA062202,1766,1,ILA271464,礁溪電池廠,0,18,24.82462,121.77081,12,12,0
5770,ILA0622,1766,ILA062202,1766,1,ILA271462,礁溪國小,0,19,24.821,121.76945,12,1,2
5782,ILA0622,1766,ILA062202,1766,1,ILA259437,協天廟,0,20,24.818766,121.768666,12,3,0
5798,ILA0622,1766,ILA062202,1766,1,ILA115481,十六結,0,22,24.80964,121.76701,12,2,0
5826,ILA0622,1766,ILA062202,1766,1,ILA115488,一結,0,29,24.78267,121.76041,12,2,0
5829,ILA0622,1766,ILA062202,1766,1,ILA244883,茭白里,0,30,24.77992,121.75957,12,1,0
5841,ILA0622,1766,ILA062202,1766,1,ILA276053,新生里,0,33,24.768283,121.756125,12,1,1
5863,ILA0622,1766,ILA062202,1766,1,ILA115495,北門,0,36,24.759673,121.75302,12,1,10
5873,ILA0622,1766,ILA062202,1766,1,ILA271473,第一銀行,0,37,24.757266,121.752503,12,3,9
5883,ILA0622,1766,ILA062202,1766,1,ILA302595,宜蘭中山公園,0,38,24.75433,121.75378,12,4,8
5915,ILA0622,1766,ILA062202,1766,1,ILA300400,宜蘭轉運站,0,41,24.751,121.75948,12,8,2
5929,ILA0622,1766,ILA062202,1766,1,ILA115943,綠九市場,0,42,24.74912,121.75524,12,4,0
5942,ILA0622,1766,ILA062202,1766,1,ILA244319,蘭陽女中,0,43,24.74672,121.75498,12,7,1
5957,ILA0622,1766,ILA062202,1766,1,ILA244417,宜蘭運動公園,0,45,24.74022,121.75877,12,2,2
5968,ILA0622,1766,ILA062202,1766,1,ILA244418,宜蘭縣政府,0,46,24.730883,121.764751,12,3,1
