,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
935,ILA0028,綠28,ILA002801,綠28,0,ILA308288,豆腐岬風景區,0,11,24.585146,121.872005,18,2,0
960,ILA0028,綠28,ILA002801,綠28,0,ILA308291,南興里,0,14,24.58146,121.86741,18,1,2
972,ILA0028,綠28,ILA002801,綠28,0,ILA308292,江夏路,0,15,24.58206,121.8652,18,2,5
990,ILA0028,綠28,ILA002801,綠28,0,ILA302880,蘇澳轉運站,0,19,24.595434,121.852642,18,9,2
998,ILA0028,綠28,ILA002801,綠28,0,ILA297070,加油站,0,20,24.59599,121.84788,18,2,0
1011,ILA0028,綠28,ILA002801,綠28,0,ILA297071,聖湖,0,23,24.5965,121.8382,18,1,0
1022,ILA0028,綠28,ILA002801,綠28,0,ILA297072,蘇澳國中,0,24,24.59717,121.83517,18,1,2
1033,ILA0028,綠28,ILA002801,綠28,0,ILA297073,軍人忠烈祠,0,25,24.60399,121.8328,18,4,2
1096,ILA0112,112,ILA011201,112,0,ILA296014,礁溪轉運站,1,1,24.830918,121.777907,18,52,0
1110,ILA0112,112,ILA011201,112,0,ILA296887,礁溪湯圍溝,0,2,24.828817,121.774117,18,9,5
1122,ILA0112,112,ILA011201,112,0,ILA297138,湯圍溝,0,3,24.826746,121.771651,18,12,5
1134,ILA0112,112,ILA011201,112,0,ILA297139,礁溪電池廠,0,4,24.824619,121.770786,18,2,2
1147,ILA0112,112,ILA011201,112,0,ILA296893,礁溪國小,0,5,24.82092,121.76938,18,1,16
1162,ILA0112,112,ILA011201,112,0,ILA296901,協天廟,0,6,24.818749,121.768591,18,8,13
1176,ILA0112,112,ILA011201,112,0,ILA296902,大忠路,0,8,24.82305,121.76527,18,15,22
1191,ILA0112,112,ILA011201,112,0,ILA291106,仁愛路,0,10,24.82527192,121.7677417,18,4,3
1205,ILA0112,112,ILA011201,112,0,ILA291092,湯圍溝(仁愛路),0,11,24.827621,121.770629,18,2,5
1214,ILA0112,112,ILA011201,112,0,ILA296904,溫泉路,0,12,24.82924,121.772877,18,1,1
1224,ILA0112,112,ILA011201,112,0,ILA291110,礁溪火車站,0,13,24.8272,121.775117,18,15,4
1748,ILA0312,1743,ILA031202,1743,1,ILA115750,松羅,1,1,24.65562,121.58076,18,3,0
1751,ILA0312,1743,ILA031202,1743,1,ILA115753,大同鄉公所,0,4,24.67601,121.60987,18,1,0
2394,ILA0335,學52,ILA033502,學52,1,ILA301825,臨時站,0,19,24.668025,121.772353,18,1,0
2415,ILA0335,學52,ILA033502,學52,1,ILA297053,蘇澳新站,0,40,24.60775,121.8271,18,3,0
3026,ILA0343,1791,ILA034301,1791,0,ILA234949,開山廟,0,21,24.675882,121.832069,18,1,0
3066,ILA0343,1791,ILA034301,1791,0,ILA301754,龍德工業區,0,34,24.63446,121.83187,18,4,0
3082,ILA0343,1791,ILA034301,1791,0,ILA234965,文化國中,0,38,24.61975342,121.8341937,18,1,0
3091,ILA0343,1791,ILA034301,1791,0,ILA234968,隘丁嶺橋,0,41,24.61255,121.8376,18,3,0
3121,ILA0343,1791,ILA034301,1791,0,ILA302879,蘇澳轉運站,0,48,24.595434,121.852642,18,7,5
3135,ILA0343,1791,ILA034302,1791,1,ILA244887,南方澳,1,1,24.580599,121.870387,18,2,0
3142,ILA0343,1791,ILA034302,1791,1,ILA244888,南興里,0,2,24.58146,121.86741,18,1,0
3151,ILA0343,1791,ILA034302,1791,1,ILA268974,江夏路,0,3,24.58206,121.8652,18,4,0
3168,ILA0343,1791,ILA034302,1791,1,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,18,1,1
3182,ILA0343,1791,ILA034302,1791,1,ILA244908,湧泉,0,8,24.59578,121.84441,18,9,0
3188,ILA0343,1791,ILA034302,1791,1,ILA244934,蘇澳國小,0,9,24.59624,121.84067,18,1,0
3192,ILA0343,1791,ILA034302,1791,1,ILA222150,聖湖,0,10,24.5965,121.8382,18,2,0
3408,ILA0344,1793,ILA034402,1793,1,ILA235148,牛鬥派出所,1,1,24.640655,121.571503,18,1,0
3410,ILA0344,1793,ILA034402,1793,1,ILA244492,菓子園,0,2,24.6393778946689,121.578238293644,18,1,0
3422,ILA0344,1793,ILA034402,1793,1,ILA116023,天送埤,0,9,24.66172,121.62181,18,2,0
3423,ILA0344,1793,ILA034402,1793,1,ILA235070,青果合作社,0,10,24.6619893135967,121.625141561201,18,6,0
3433,ILA0344,1793,ILA034402,1793,1,ILA235077,三星二站,0,18,24.6658699991536,121.651639956362,18,3,0
3437,ILA0344,1793,ILA034402,1793,1,ILA116026,三星一站,0,19,24.6664515049967,121.653315123694,18,5,0
3446,ILA0344,1793,ILA034402,1793,1,ILA244980,宜蘭監獄,0,25,24.6674511611655,121.677825236219,18,1,0
3449,ILA0344,1793,ILA034402,1793,1,ILA235084,田心仔,0,26,24.66745,121.67975,18,5,1
3456,ILA0344,1793,ILA034402,1793,1,ILA116028,大埔,0,31,24.66778,121.70213,18,11,0
3463,ILA0344,1793,ILA034402,1793,1,ILA235091,農場,0,34,24.6700799993974,121.714729955285,18,2,0
3465,ILA0344,1793,ILA034402,1793,1,ILA235092,光明路,0,35,24.66989,121.71929,18,1,0
3472,ILA0344,1793,ILA034402,1793,1,ILA116030,廣興,0,39,24.67017,121.750194,18,3,1
3474,ILA0344,1793,ILA034402,1793,1,ILA235098,北成,0,41,24.672145,121.756692,18,1,0
3477,ILA0344,1793,ILA034402,1793,1,ILA235100,成功派出所(文化工場),0,44,24.67286,121.76627,18,1,2
3824,ILA0345,1794,ILA0345A2,1794A,1,ILA235230,三星三站,1,1,24.66699,121.65244,18,1,0
3839,ILA0345,1794,ILA0345A2,1794A,1,ILA235240,萬貴,0,13,24.67772,121.67893,18,2,0
3854,ILA0345,1794,ILA0345A2,1794A,1,ILA235248,義和,0,24,24.68709,121.71847,18,2,0
3856,ILA0345,1794,ILA0345A2,1794A,1,ILA235250,村路口,0,26,24.68992,121.72421,18,1,0
3859,ILA0345,1794,ILA0345A2,1794A,1,ILA235251,大洲,0,27,24.69297,121.72908,18,1,0
3882,ILA0345,1794,ILA0345C1,1794C,0,ILA304820,聖母醫院,0,2,24.671,121.77094,18,3,0
3885,ILA0345,1794,ILA0345C1,1794C,0,ILA234929,電信局,0,3,24.67849,121.770501,18,12,0
3888,ILA0345,1794,ILA0345C1,1794C,0,ILA292312,公正國小,0,4,24.67948,121.76663,18,18,0
3978,ILA0346,1795,ILA034602,1795,1,ILA116030,廣興,0,15,24.67017,121.750194,18,1,0
3985,ILA0346,1795,ILA034602,1795,1,ILA235098,北成,0,17,24.672145,121.756692,18,10,0
4057,ILA0346,1795,ILA034601,1795,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,18,3,0
4061,ILA0346,1795,ILA034601,1795,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,18,2,0
4063,ILA0346,1795,ILA034601,1795,0,ILA234929,電信局,0,3,24.67849,121.770501,18,2,0
4067,ILA0346,1795,ILA034601,1795,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,18,20,1
4072,ILA0346,1795,ILA034601,1795,0,ILA235039,北成,0,8,24.67227,121.75667,18,1,0
4075,ILA0346,1795,ILA034601,1795,0,ILA235040,水源地,0,9,24.67118,121.75262,18,1,0
4077,ILA0346,1795,ILA034601,1795,0,ILA244469,廣興,0,10,24.6701846646589,121.749683161728,18,2,2
4129,ILA0347,1796,ILA034702,1796,1,ILA235349,松羅,1,1,24.655981,121.581085,18,2,0
4179,ILA0347,1796,ILA034701,1796,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,18,1,0
4181,ILA0347,1796,ILA034701,1796,0,ILA234929,電信局,0,3,24.67849,121.770501,18,4,0
4183,ILA0347,1796,ILA034701,1796,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,18,23,0
4185,ILA0347,1796,ILA034701,1796,0,ILA244468,維揚路,0,6,24.672329,121.761932,18,2,0
4187,ILA0347,1796,ILA034701,1796,0,ILA235039,北成,0,8,24.67227,121.75667,18,4,0
4188,ILA0347,1796,ILA034701,1796,0,ILA235040,水源地,0,9,24.67118,121.75262,18,1,0
4208,ILA0347,1796,ILA034701,1796,0,ILA235057,月眉村,0,29,24.6671899991663,121.655919956293,18,2,0
4225,ILA0348,1797,ILA0348A1,1797A,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,18,20,0
4226,ILA0348,1797,ILA0348A1,1797A,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,18,12,0
4228,ILA0348,1797,ILA0348A1,1797A,0,ILA234929,電信局,0,3,24.67849,121.770501,18,6,3
4289,ILA0348,1797,ILA034801,1797,0,ILA234929,電信局,0,3,24.67849,121.770501,18,4,0
4295,ILA0348,1797,ILA034801,1797,0,ILA234931,倉前路,0,4,24.680513,121.771058,18,2,0
4305,ILA0348,1797,ILA034801,1797,0,ILA234937,五結,0,11,24.6847,121.79752,18,1,1
4323,ILA0348,1797,ILA034801,1797,0,ILA301754,龍德工業區,0,27,24.63446,121.83187,18,1,1
4330,ILA0348,1797,ILA034801,1797,0,ILA234965,文化國中,0,31,24.61975342,121.8341937,18,2,1
4350,ILA0348,1797,ILA034802,1797,1,ILA235425,榮總蘇澳分院,0,4,24.61355,121.85189,18,1,0
4366,ILA0348,1797,ILA034802,1797,1,ILA234996,文化國中,0,8,24.619815,121.834377,18,6,0
4384,ILA0348,1797,ILA034802,1797,1,ILA234999,育英,0,13,24.6391599999973,121.832289953118,18,2,0
4396,ILA0348,1797,ILA034802,1797,1,ILA235001,龍德里,0,15,24.64444,121.82985,18,1,0
4403,ILA0348,1797,ILA034802,1797,1,ILA235002,區界,0,16,24.64763,121.82855,18,2,0
4410,ILA0348,1797,ILA034802,1797,1,ILA235003,成興村,0,17,24.65053,121.82746,18,2,0
4452,ILA0348,1797,ILA034802,1797,1,ILA235027,福興村,0,31,24.68357,121.7897,18,2,0
4459,ILA0348,1797,ILA034802,1797,1,ILA235032,電信局,0,36,24.6783099995982,121.770809954348,18,2,5
4597,ILA0349,1798,ILA0349A2,1798A,1,ILA244492,菓子園,0,9,24.6393778946689,121.578238293644,18,1,0
4603,ILA0349,1798,ILA0349A2,1798A,1,ILA116023,天送埤,0,15,24.66172,121.62181,18,2,0
4611,ILA0349,1798,ILA0349A2,1798A,1,ILA235076,義德街,0,23,24.665630675498,121.649746579847,18,1,0
4612,ILA0349,1798,ILA0349A2,1798A,1,ILA235077,三星二站,0,24,24.6658699991536,121.651639956362,18,1,0
4613,ILA0349,1798,ILA0349A2,1798A,1,ILA116026,三星一站,0,25,24.6664515049967,121.653315123694,18,5,0
4619,ILA0349,1798,ILA0349A2,1798A,1,ILA244980,宜蘭監獄,0,31,24.6674511611655,121.677825236219,18,1,0
4623,ILA0349,1798,ILA0349A2,1798A,1,ILA116027,行健路口,0,35,24.6676,121.68959,18,1,0
4625,ILA0349,1798,ILA0349A2,1798A,1,ILA116028,大埔,0,37,24.66778,121.70213,18,3,0
4633,ILA0349,1798,ILA0349A2,1798A,1,ILA116030,廣興,0,45,24.67017,121.750194,18,3,0
4830,ILA0583,綠19,ILA058302,綠19,1,ILA304657,天公廟(大里遊客中心),0,10,24.96931,121.9249,18,2,0
4837,ILA0583,綠19,ILA058302,綠19,1,ILA304655,新港(大溪漁港),0,12,24.941944,121.898361,18,4,0
4862,ILA0583,綠19,ILA058302,綠19,1,ILA304641,東北角風景區外澳站,0,22,24.87734,121.84014,18,3,0
4869,ILA0583,綠19,ILA058302,綠19,1,ILA304639,烏石港(蘭陽博物館),0,23,24.86879,121.83496,18,2,0
5032,ILA0622,1766,ILA062201,1766,0,ILA244887,南方澳,1,1,24.580599,121.870387,18,1,0
5059,ILA0622,1766,ILA062201,1766,0,ILA268974,江夏路,0,3,24.58206,121.8652,18,13,0
5072,ILA0622,1766,ILA062201,1766,0,ILA244890,進安宮,0,4,24.58407,121.8649,18,4,0
5080,ILA0622,1766,ILA062201,1766,0,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,18,4,5
5142,ILA0622,1766,ILA062201,1766,0,ILA244936,蘇澳國中,0,12,24.59717,121.83517,18,1,0
5194,ILA0622,1766,ILA062201,1766,0,ILA244429,冬山鄉公所,0,23,24.63387,121.7931,18,1,2
5210,ILA0622,1766,ILA062201,1766,0,ILA300457,生態綠舟(天照宮),0,25,24.63753,121.78727,18,1,0
5244,ILA0622,1766,ILA062201,1766,0,ILA307864,羅東轉運站,0,33,24.67818,121.775704,18,3,7
5267,ILA0622,1766,ILA062201,1766,0,ILA244693,聖母醫院,0,36,24.67107,121.77094,18,7,1
5279,ILA0622,1766,ILA062201,1766,0,ILA297238,博愛醫院,0,37,24.672959,121.768605,18,7,0
5293,ILA0622,1766,ILA062201,1766,0,ILA303072,羅東夜市(中山公園),0,38,24.67644,121.76807,18,34,6
5305,ILA0622,1766,ILA062201,1766,0,ILA244698,復興路口,0,39,24.68199,121.76979,18,3,0
5314,ILA0622,1766,ILA062201,1766,0,ILA244699,竹林,0,40,24.68413,121.770501,18,3,1
5339,ILA0622,1766,ILA062201,1766,0,ILA244752,石油公司,0,45,24.69828,121.76908,18,1,1
5374,ILA0622,1766,ILA062201,1766,0,ILA244761,宜蘭縣政府,0,51,24.73132,121.76482,18,1,1
5389,ILA0622,1766,ILA062201,1766,0,ILA244764,蘭陽女中,0,54,24.74586,121.75553,18,5,6
5411,ILA0622,1766,ILA062201,1766,0,ILA303075,幸福轉運站,0,57,24.751682,121.756296,18,8,8
5425,ILA0622,1766,ILA062201,1766,0,ILA303079,宜蘭火車站(光復路),0,58,24.75501,121.75684,18,3,4
5440,ILA0622,1766,ILA062201,1766,0,ILA266471,宜蘭中山公園,0,59,24.75447,121.75381,18,1,2
5454,ILA0622,1766,ILA062201,1766,0,ILA259431,第一銀行,0,60,24.75755,121.75266,18,2,0
5468,ILA0622,1766,ILA062201,1766,0,ILA222194,北門,0,61,24.759172,121.753009,18,6,1
5505,ILA0622,1766,ILA062201,1766,0,ILA244858,茭白里,0,67,24.77965,121.75975,18,1,0
5516,ILA0622,1766,ILA062201,1766,0,ILA247514,四城,0,69,24.78716,121.76176,18,2,0
5526,ILA0622,1766,ILA062201,1766,0,ILA116544,白鵝村,0,72,24.79886,121.76438,18,1,0
5545,ILA0622,1766,ILA062201,1766,0,ILA244415,協天廟,0,77,24.818813,121.76881,18,5,3
5554,ILA0622,1766,ILA062201,1766,0,ILA271461,礁溪國小,0,78,24.82107,121.76965,18,1,2
5563,ILA0622,1766,ILA062201,1766,0,ILA271463,礁溪電池廠,0,79,24.82454,121.7709,18,3,4
5572,ILA0622,1766,ILA062201,1766,0,ILA293532,礁溪湯圍溝,0,80,24.82839,121.77333,18,1,0
5583,ILA0622,1766,ILA062201,1766,0,ILA302784,礁溪轉運站,0,81,24.82999,121.7775,18,2,9
5621,ILA0622,1766,ILA062202,1766,1,ILA302579,烏石港轉運站,1,1,24.868788,121.834961,18,1,0
5640,ILA0622,1766,ILA062202,1766,1,ILA116565,頭城站,0,4,24.85794,121.82553,18,1,0
5652,ILA0622,1766,ILA062202,1766,1,ILA279232,青雲路,0,5,24.85548,121.82345,18,1,0
5661,ILA0622,1766,ILA062202,1766,1,ILA115465,頭城家商,0,6,24.84991,121.81566,18,6,0
5697,ILA0622,1766,ILA062202,1766,1,ILA116573,二城,0,11,24.83872,121.79295,18,1,0
5719,ILA0622,1766,ILA062202,1766,1,ILA115473,白石腳,0,14,24.83572,121.78286,18,4,0
5736,ILA0622,1766,ILA062202,1766,1,ILA302785,礁溪轉運站,0,16,24.83055,121.77758,18,8,2
5762,ILA0622,1766,ILA062202,1766,1,ILA271464,礁溪電池廠,0,18,24.82462,121.77081,18,6,3
5808,ILA0622,1766,ILA062202,1766,1,ILA115483,番割田,0,24,24.80182,121.76482,18,2,0
5822,ILA0622,1766,ILA062202,1766,1,ILA247515,四城,0,28,24.787387,121.761526,18,1,1
5869,ILA0622,1766,ILA062202,1766,1,ILA115495,北門,0,36,24.759673,121.75302,18,3,0
5889,ILA0622,1766,ILA062202,1766,1,ILA302595,宜蘭中山公園,0,38,24.75433,121.75378,18,2,0
5898,ILA0622,1766,ILA062202,1766,1,ILA303078,宜蘭火車站(光復路),0,39,24.75491,121.75677,18,4,7
5907,ILA0622,1766,ILA062202,1766,1,ILA303077,幸福轉運站,0,40,24.751682,121.756296,18,1,0
5921,ILA0622,1766,ILA062202,1766,1,ILA300400,宜蘭轉運站,0,41,24.751,121.75948,18,5,1
5934,ILA0622,1766,ILA062202,1766,1,ILA115943,綠九市場,0,42,24.74912,121.75524,18,7,0
5948,ILA0622,1766,ILA062202,1766,1,ILA244319,蘭陽女中,0,43,24.74672,121.75498,18,8,1
5960,ILA0622,1766,ILA062202,1766,1,ILA244417,宜蘭運動公園,0,45,24.74022,121.75877,18,1,1
6008,ILA0622,1766,ILA062202,1766,1,ILA227178,中興文創(四結),0,53,24.694536,121.769412,18,2,0
6016,ILA0622,1766,ILA062202,1766,1,ILA294893,羅東林場,0,56,24.68652,121.77081,18,1,0
6035,ILA0622,1766,ILA062202,1766,1,ILA302787,羅東夜市(中山公園),0,59,24.67661,121.76794,18,14,10
6077,ILA0622,1766,ILA062202,1766,1,ILA307864,羅東轉運站,0,64,24.67818,121.775704,18,23,1
6089,ILA0622,1766,ILA062202,1766,1,ILA244777,群英路,0,66,24.66528,121.77373,18,1,0
6112,ILA0622,1766,ILA062202,1766,1,ILA244381,冬山國中,0,75,24.632479,121.793367,18,2,5
6119,ILA0622,1766,ILA062202,1766,1,ILA244634,香和,0,76,24.63033,121.79736,18,1,0
6142,ILA0622,1766,ILA062202,1766,1,ILA244837,蘇澳新站,0,84,24.60775,121.8271,18,1,0
6166,ILA0622,1766,ILA062202,1766,1,ILA244842,湧泉,0,90,24.5956,121.844518,18,4,0
6181,ILA0622,1766,ILA062202,1766,1,ILA302879,蘇澳轉運站,0,93,24.595434,121.852642,18,2,6
6390,ILA0624,1792,ILA062402,1792,1,ILA116023,天送埤,1,1,24.66172,121.62181,18,4,0
6397,ILA0624,1792,ILA062402,1792,1,ILA235070,青果合作社,0,2,24.6619893135967,121.625141561201,18,1,0
6432,ILA0624,1792,ILA062402,1792,1,ILA235076,義德街,0,9,24.665630675498,121.649746579847,18,1,0
6441,ILA0624,1792,ILA062402,1792,1,ILA235077,三星二站,0,10,24.6658699991536,121.651639956362,18,4,0
6451,ILA0624,1792,ILA062402,1792,1,ILA116026,三星一站,0,11,24.6664515049967,121.653315123694,18,1,0
6483,ILA0624,1792,ILA062402,1792,1,ILA244980,宜蘭監獄,0,17,24.6674511611655,121.677825236219,18,1,0
6513,ILA0624,1792,ILA062402,1792,1,ILA116027,行健路口,0,21,24.6676,121.68959,18,1,0
6527,ILA0624,1792,ILA062402,1792,1,ILA116028,大埔,0,23,24.66778,121.70213,18,1,0
6545,ILA0624,1792,ILA062402,1792,1,ILA116029,玉尊宮,0,25,24.66993,121.70958,18,1,0
6556,ILA0624,1792,ILA062402,1792,1,ILA235091,農場,0,26,24.6700799993974,121.714729955285,18,1,0
6578,ILA0624,1792,ILA062402,1792,1,ILA116030,廣興,0,31,24.67017,121.750194,18,3,0
6596,ILA0624,1792,ILA062402,1792,1,ILA116031,維揚路,0,34,24.6721138522886,121.762095604546,18,1,0
6616,ILA0624,1792,ILA062401,1792,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,18,34,0
6630,ILA0624,1792,ILA062401,1792,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,18,17,0
6644,ILA0624,1792,ILA062401,1792,0,ILA234929,電信局,0,3,24.67849,121.770501,18,7,0
6657,ILA0624,1792,ILA062401,1792,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,18,58,1
6670,ILA0624,1792,ILA062401,1792,0,ILA235037,成功派出所(文化工場),0,5,24.672973,121.766251,18,5,0
6682,ILA0624,1792,ILA062401,1792,0,ILA235039,北成,0,7,24.67227,121.75667,18,2,2
6690,ILA0624,1792,ILA062401,1792,0,ILA235040,水源地,0,8,24.67118,121.75262,18,2,3
6696,ILA0624,1792,ILA062401,1792,0,ILA244469,廣興,0,9,24.6701846646589,121.749683161728,18,6,1
6707,ILA0624,1792,ILA062401,1792,0,ILA277505,光明路,0,13,24.67004,121.71941,18,1,1
6747,ILA0624,1792,ILA062401,1792,0,ILA235060,三星二站,0,30,24.6660610779921,121.651617221764,18,1,0
7285,ILA0783,1785,ILA078302,1785,1,ILA234686,大湖遊樂區,0,11,24.74665,121.6923,18,1,0
7312,ILA0783,1785,ILA078302,1785,1,ILA234692,員山溫泉,0,17,24.749452,121.713538,18,3,0
7318,ILA0783,1785,ILA078302,1785,1,ILA303069,員山國中,0,18,24.74972,121.714896,18,5,0
7327,ILA0783,1785,ILA078302,1785,1,ILA234694,員山公園,0,20,24.74489,121.72256,18,1,0
7342,ILA0783,1785,ILA078302,1785,1,ILA115784,員山機堡,0,22,24.746425,121.72863,18,3,0
7350,ILA0783,1785,ILA078302,1785,1,ILA116472,金六結,0,24,24.751773,121.738855,18,6,0
7353,ILA0783,1785,ILA078302,1785,1,ILA115788,泰山路,0,26,24.75453,121.74792,18,1,0
7357,ILA0783,1785,ILA078302,1785,1,ILA303089,宜蘭火車站(光復路),0,28,24.754995,121.756177,18,1,2
7367,ILA0783,1785,ILA078301,1785,0,ILA271120,宜蘭轉運站,1,1,24.751763,121.75972,18,1,0
7376,ILA0783,1785,ILA078301,1785,0,ILA303088,宜蘭火車站(光復路),0,3,24.755172,121.756306,18,14,0
7385,ILA0783,1785,ILA078301,1785,0,ILA266471,宜蘭中山公園,0,4,24.75447,121.75381,18,5,0
7389,ILA0783,1785,ILA078301,1785,0,ILA115712,負廓里,0,6,24.75431,121.7442,18,1,0
7394,ILA0783,1785,ILA078301,1785,0,ILA221943,金六結,0,7,24.75199,121.73894,18,2,0
7437,ILA0784,1790,ILA078402,1790,1,ILA116565,頭城站,1,1,24.85794,121.82553,18,1,0
7499,ILA0784,1790,ILA078402,1790,1,ILA234615,北門,0,28,24.759673,121.75302,18,1,0
7509,ILA0784,1790,ILA078401,1790,0,ILA271120,宜蘭轉運站,1,1,24.751763,121.75972,18,1,0
7520,ILA0784,1790,ILA078401,1790,0,ILA266471,宜蘭中山公園,0,4,24.75447,121.75381,18,3,0
7526,ILA0784,1790,ILA078401,1790,0,ILA234592,北門,0,5,24.75942,121.75308,18,1,0
7576,ILA0786,1786,ILA078601,1786,0,ILA271120,宜蘭轉運站,1,1,24.751763,121.75972,18,9,0
7589,ILA0786,1786,ILA078601,1786,0,ILA303088,宜蘭火車站(光復路),0,3,24.755172,121.756306,18,21,0
7606,ILA0786,1786,ILA078601,1786,0,ILA234707,五穀廟,0,5,24.75379,121.75156,18,9,0
7612,ILA0786,1786,ILA078601,1786,0,ILA234708,普門診所,0,6,24.748996,121.750169,18,2,0
7622,ILA0786,1786,ILA078601,1786,0,ILA234709,宜蘭大學,0,7,24.745743,121.74873,18,6,0
7634,ILA0786,1786,ILA078601,1786,0,ILA234715,深溝村,0,14,24.72316,121.72203,18,1,5
7652,ILA0786,1786,ILA078602,1786,1,ILA234724,榮總員山分院,1,1,24.7212,121.68793,18,6,0
7692,ILA0786,1786,ILA078602,1786,1,ILA234732,深溝村,0,8,24.723008,121.721919,18,1,0
7697,ILA0786,1786,ILA078602,1786,1,ILA234733,惠好橋,0,9,24.723481,121.726759,18,1,0
7779,ILA0788,1788,ILA078801,1788,0,ILA271120,宜蘭轉運站,1,1,24.751763,121.75972,18,1,0
7786,ILA0788,1788,ILA078801,1788,0,ILA303086,幸福轉運站,0,2,24.7519,121.75655,18,6,0
7793,ILA0788,1788,ILA078801,1788,0,ILA303088,宜蘭火車站(光復路),0,3,24.755172,121.756306,18,19,0
7801,ILA0788,1788,ILA078801,1788,0,ILA234746,宜蘭教會,0,4,24.75613,121.756,18,12,0
