,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
580,ILA0012,紅2,ILA001202,紅2,1,ILA297245,下香和,0,18,24.6276,121.80031,14,2,0
596,ILA0012,紅2,ILA001202,紅2,1,ILA297258,慕光,0,26,24.65692,121.77888,14,1,0
607,ILA0012,紅2,ILA001202,紅2,1,ILA297086,羅東轉運站,0,30,24.67818,121.775704,14,1,6
622,ILA0012,紅2,ILA001202,紅2,1,ILA297238,博愛醫院,0,34,24.672959,121.768605,14,1,1
633,ILA0012,紅2,ILA001202,紅2,1,ILA297083,羅東夜市(中山公園),0,35,24.67649,121.76803,14,1,2
669,ILA0012,紅2,ILA001202,紅2,1,ILA297209,城仔,0,47,24.727036,121.767091,14,1,0
698,ILA0013,綠12,ILA001302,綠12,1,ILA300249,松羅,1,1,24.65562,121.58076,14,3,0
708,ILA0013,綠12,ILA001302,綠12,1,ILA300255,員山鄉公所(員山公園),0,9,24.74303,121.72344,14,1,0
730,ILA0015,綠15,ILA001501,綠15,0,ILA297091,宜蘭火車站(前站),0,3,24.7539895,121.7574069,14,1,0
747,ILA0017,綠17,ILA001701,綠17,0,ILA301891,大洲車站,0,4,24.692222,121.730404,14,2,0
761,ILA0017,綠17,ILA001702,綠17,1,ILA301910,長埤湖,1,1,24.643441,121.611477,14,1,0
764,ILA0017,綠17,ILA001702,綠17,1,ILA301909,憲明國小,0,2,24.66168,121.6192,14,2,0
768,ILA0017,綠17,ILA001702,綠17,1,ILA301907,三星青蔥文化館,0,6,24.668023,121.65091,14,4,0
770,ILA0017,綠17,ILA001702,綠17,1,ILA301905,落羽松秘境,0,7,24.670411,121.67821,14,16,0
786,ILA0018,綠18,ILA001801,綠18,0,ILA297023,宜蘭轉運站,1,1,24.751763,121.75972,14,4,0
794,ILA0018,綠18,ILA001801,綠18,0,ILA302484,幸福轉運站,0,2,24.7519,121.75655,14,10,0
801,ILA0018,綠18,ILA001801,綠18,0,ILA302485,壯圍鄉公所,0,3,24.74636,121.78568,14,2,6
805,ILA0018,綠18,ILA001801,綠18,0,ILA234800,復興村,0,5,24.739287,121.817302,14,1,1
825,ILA0018,綠18,ILA001801,綠18,0,ILA294138,烏石港站,0,19,24.86938,121.8352,14,4,0
834,ILA0018,綠18,ILA001802,綠18,1,ILA302495,頭城火車站（舊頭城鎮公所）,1,1,24.859515,121.82344,14,4,0
851,ILA0018,綠18,ILA001802,綠18,1,ILA302497,大福海濱遊憩區,0,10,24.80301,121.8168,14,1,0
859,ILA0018,綠18,ILA001802,綠18,1,ILA302498,永鎮濱海遊憩區,0,12,24.77509,121.81525,14,2,0
863,ILA0018,綠18,ILA001802,綠18,1,ILA305754,保安宮,0,14,24.756973,121.815477,14,3,1
867,ILA0018,綠18,ILA001802,綠18,1,ILA302499,後埤,0,15,24.74684,121.8162,14,1,0
882,ILA0018,綠18,ILA001802,綠18,1,ILA302500,壯圍鄉公所,0,18,24.74652,121.78575,14,7,2
931,ILA0028,綠28,ILA002801,綠28,0,ILA308288,豆腐岬風景區,0,11,24.585146,121.872005,14,8,5
957,ILA0028,綠28,ILA002801,綠28,0,ILA308291,南興里,0,14,24.58146,121.86741,14,1,0
968,ILA0028,綠28,ILA002801,綠28,0,ILA308292,江夏路,0,15,24.58206,121.8652,14,9,6
976,ILA0028,綠28,ILA002801,綠28,0,ILA300488,蘇澳港,0,18,24.59636,121.85589,14,1,0
986,ILA0028,綠28,ILA002801,綠28,0,ILA302880,蘇澳轉運站,0,19,24.595434,121.852642,14,22,12
1002,ILA0028,綠28,ILA002801,綠28,0,ILA290573,蘇澳國小,0,22,24.59624,121.84067,14,1,0
1009,ILA0028,綠28,ILA002801,綠28,0,ILA297071,聖湖,0,23,24.5965,121.8382,14,1,3
1092,ILA0112,112,ILA011201,112,0,ILA296014,礁溪轉運站,1,1,24.830918,121.777907,14,12,0
1118,ILA0112,112,ILA011201,112,0,ILA297138,湯圍溝,0,3,24.826746,121.771651,14,5,3
1130,ILA0112,112,ILA011201,112,0,ILA297139,礁溪電池廠,0,4,24.824619,121.770786,14,1,0
1143,ILA0112,112,ILA011201,112,0,ILA296893,礁溪國小,0,5,24.82092,121.76938,14,5,1
1158,ILA0112,112,ILA011201,112,0,ILA296901,協天廟,0,6,24.818749,121.768591,14,4,1
1172,ILA0112,112,ILA011201,112,0,ILA296902,大忠路,0,8,24.82305,121.76527,14,5,3
1187,ILA0112,112,ILA011201,112,0,ILA291106,仁愛路,0,10,24.82527192,121.7677417,14,4,5
1201,ILA0112,112,ILA011201,112,0,ILA291092,湯圍溝(仁愛路),0,11,24.827621,121.770629,14,10,1
1220,ILA0112,112,ILA011201,112,0,ILA291110,礁溪火車站,0,13,24.8272,121.775117,14,2,6
1538,ILA0241,241,ILA024101,241,0,ILA290082,羅東後火車站(羅東轉運站),1,1,24.67806,121.77533,14,8,0
1544,ILA0241,241,ILA024101,241,0,ILA302481,五結市中心,0,7,24.68441,121.798,14,12,0
1549,ILA0241,241,ILA024101,241,0,ILA290488,青仔地,0,12,24.66804,121.81783,14,1,0
1681,ILA0281,281,ILA028101,281,0,ILA290082,羅東後火車站(羅東轉運站),1,1,24.67806,121.77533,14,6,0
1685,ILA0281,281,ILA028101,281,0,ILA290505,康定新城,0,4,24.67294,121.76863,14,2,0
1707,ILA0281,281,ILA028102,281,1,ILA290433,仁山植物園,1,1,24.62348,121.75181,14,1,0
3038,ILA0343,1791,ILA034301,1791,0,ILA234955,下興南路,0,27,24.65797,121.825,14,1,0
3042,ILA0343,1791,ILA034301,1791,0,ILA234958,成興村,0,29,24.65054,121.82734,14,1,1
3063,ILA0343,1791,ILA034301,1791,0,ILA234962,育英,0,33,24.6390768922176,121.832100442815,14,3,0
3111,ILA0343,1791,ILA034301,1791,0,ILA116787,加油站,0,47,24.595709,121.84615,14,2,1
3119,ILA0343,1791,ILA034301,1791,0,ILA302879,蘇澳轉運站,0,48,24.595434,121.852642,14,4,2
3133,ILA0343,1791,ILA034302,1791,1,ILA244887,南方澳,1,1,24.580599,121.870387,14,7,0
3149,ILA0343,1791,ILA034302,1791,1,ILA268974,江夏路,0,3,24.58206,121.8652,14,15,0
3155,ILA0343,1791,ILA034302,1791,1,ILA244890,進安宮,0,4,24.58407,121.8649,14,12,0
3165,ILA0343,1791,ILA034302,1791,1,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,14,4,8
3173,ILA0343,1791,ILA034302,1791,1,ILA116802,加油站,0,7,24.59599,121.84788,14,1,1
3210,ILA0343,1791,ILA034302,1791,1,ILA234996,文化國中,0,16,24.619815,121.834377,14,2,0
3216,ILA0343,1791,ILA034302,1791,1,ILA307523,馬賽國小,0,17,24.621874,121.834308,14,1,0
3221,ILA0343,1791,ILA034302,1791,1,ILA263081,馬賽街,0,18,24.623010000066,121.834499953012,14,2,0
3230,ILA0343,1791,ILA034302,1791,1,ILA234999,育英,0,21,24.6391599999973,121.832289953118,14,5,2
3238,ILA0343,1791,ILA034302,1791,1,ILA235000,福德路,0,22,24.64173,121.83099,14,5,0
3246,ILA0343,1791,ILA034302,1791,1,ILA235001,龍德里,0,23,24.64444,121.82985,14,4,0
3255,ILA0343,1791,ILA034302,1791,1,ILA235002,區界,0,24,24.64763,121.82855,14,2,0
3262,ILA0343,1791,ILA034302,1791,1,ILA235003,成興村,0,25,24.65053,121.82746,14,1,0
3274,ILA0343,1791,ILA034302,1791,1,ILA235007,下福村,0,28,24.6606,121.82439,14,2,0
3285,ILA0343,1791,ILA034302,1791,1,ILA241702,仙水寺,0,32,24.67429,121.83051,14,5,0
3301,ILA0343,1791,ILA034302,1791,1,ILA235016,清水大鎮,0,35,24.68392,121.83375,14,1,0
3311,ILA0343,1791,ILA034302,1791,1,ILA235020,下孝威,0,39,24.69276,121.81595,14,1,0
3327,ILA0343,1791,ILA034302,1791,1,ILA235024,五結,0,44,24.684908,121.797482,14,1,0
3485,ILA0345,1794,ILA034502,1794,1,ILA235230,三星三站,1,1,24.66699,121.65244,14,11,0
3486,ILA0345,1794,ILA034502,1794,1,ILA302920,綜合運動場,0,2,24.668857,121.652636,14,2,0
3490,ILA0345,1794,ILA034502,1794,1,ILA235232,靈巖寺,0,4,24.673525231271,121.653293350744,14,1,0
3495,ILA0345,1794,ILA034502,1794,1,ILA292317,萬德二路,0,7,24.676017,121.66142,14,3,0
3502,ILA0345,1794,ILA034502,1794,1,ILA235239,廣州路口,0,12,24.67683,121.67572,14,17,0
3504,ILA0345,1794,ILA034502,1794,1,ILA235240,萬貴,0,13,24.67772,121.67893,14,1,0
3507,ILA0345,1794,ILA034502,1794,1,ILA235242,萬富,0,15,24.68203,121.6904,14,2,0
3512,ILA0345,1794,ILA034502,1794,1,ILA235245,頂大義,0,18,24.68513,121.70319,14,3,0
3516,ILA0345,1794,ILA034502,1794,1,ILA235246,湧泉水,0,19,24.68543,121.70716,14,2,0
3518,ILA0345,1794,ILA034502,1794,1,ILA235248,義和,0,21,24.68709,121.71847,14,1,0
3523,ILA0345,1794,ILA034502,1794,1,ILA235251,大洲,0,24,24.69297,121.72908,14,1,0
3528,ILA0345,1794,ILA034502,1794,1,ILA235253,大洲路,0,26,24.69739,121.7347,14,1,0
3551,ILA0345,1794,ILA034501,1794,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,14,2,0
3555,ILA0345,1794,ILA034501,1794,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,14,6,0
3560,ILA0345,1794,ILA034501,1794,0,ILA234929,電信局,0,3,24.67849,121.770501,14,13,0
3563,ILA0345,1794,ILA034501,1794,0,ILA292312,公正國小,0,4,24.67948,121.76663,14,4,0
3578,ILA0345,1794,ILA034501,1794,0,ILA235208,大洲,0,16,24.693018,121.728963,14,1,2
3725,ILA0345,1794,ILA0345B1,1794B,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,14,13,0
3726,ILA0345,1794,ILA0345B1,1794B,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,14,1,0
3728,ILA0345,1794,ILA0345B1,1794B,0,ILA234929,電信局,0,3,24.67849,121.770501,14,1,0
4535,ILA0349,1798,ILA034902,1798,1,ILA235349,松羅,0,9,24.655981,121.581085,14,2,0
4538,ILA0349,1798,ILA034902,1798,1,ILA263069,崙埤,0,11,24.67639,121.60978,14,4,0
4541,ILA0349,1798,ILA034902,1798,1,ILA116023,天送埤,0,12,24.66172,121.62181,14,19,0
4543,ILA0349,1798,ILA034902,1798,1,ILA235071,下湖路,0,14,24.66232,121.62846,14,4,0
4545,ILA0349,1798,ILA034902,1798,1,ILA235072,茶廠,0,15,24.66276,121.63177,14,1,0
4552,ILA0349,1798,ILA034902,1798,1,ILA235077,三星二站,0,21,24.6658699991536,121.651639956362,14,4,2
4554,ILA0349,1798,ILA034902,1798,1,ILA116026,三星一站,0,22,24.6664515049967,121.653315123694,14,5,1
4560,ILA0349,1798,ILA034902,1798,1,ILA235083,拱照村,0,27,24.66755,121.67543,14,1,0
4561,ILA0349,1798,ILA034902,1798,1,ILA244980,宜蘭監獄,0,28,24.6674511611655,121.677825236219,14,3,0
4562,ILA0349,1798,ILA034902,1798,1,ILA235084,田心仔,0,29,24.66745,121.67975,14,6,0
4564,ILA0349,1798,ILA034902,1798,1,ILA241571,大坑,0,30,24.66739,121.68238,14,3,0
4566,ILA0349,1798,ILA034902,1798,1,ILA116027,行健路口,0,32,24.6676,121.68959,14,4,0
4567,ILA0349,1798,ILA034902,1798,1,ILA235087,福壽站,0,33,24.66731,121.69514,14,1,0
4568,ILA0349,1798,ILA034902,1798,1,ILA116028,大埔,0,34,24.66778,121.70213,14,18,0
4570,ILA0349,1798,ILA034902,1798,1,ILA235089,全家福,0,35,24.66935,121.70715,14,1,0
4573,ILA0349,1798,ILA034902,1798,1,ILA235091,農場,0,37,24.6700799993974,121.714729955285,14,10,0
4576,ILA0349,1798,ILA034902,1798,1,ILA235094,柯林橋,0,40,24.669534,121.72904,14,1,0
4579,ILA0349,1798,ILA034902,1798,1,ILA116030,廣興,0,42,24.67017,121.750194,14,3,0
4580,ILA0349,1798,ILA034902,1798,1,ILA235097,水源地,0,43,24.67103,121.75255,14,3,1
4582,ILA0349,1798,ILA034902,1798,1,ILA302524,羅東養護所,0,45,24.671822,121.760069,14,2,0
4644,ILA0350,1799,ILA035001,1799,0,ILA251477,衛生所,1,1,24.59368,121.84171,14,1,0
4688,ILA0350,1799,ILA035001,1799,0,ILA302879,蘇澳轉運站,0,11,24.595434,121.852642,14,1,0
4704,ILA0350,1799,ILA035002,1799,1,ILA235552,永樂里,1,1,24.575845,121.837766,14,1,0
4711,ILA0350,1799,ILA035002,1799,1,ILA235553,粗坑,0,3,24.575624,121.841631,14,2,0
4720,ILA0350,1799,ILA035002,1799,1,ILA235556,永春里,0,6,24.581955776865,121.846243672554,14,1,0
4725,ILA0350,1799,ILA035002,1799,1,ILA235559,昆明路,0,9,24.590349,121.851112,14,1,0
4743,ILA0350,1799,ILA035002,1799,1,ILA235568,志成路,0,18,24.5974688809713,121.833531407595,14,1,1
4808,ILA0583,綠19,ILA058302,綠19,1,ILA306171,馬崗 (三貂角燈塔),1,1,25.01154,122.00173,14,3,0
4835,ILA0583,綠19,ILA058302,綠19,1,ILA304655,新港(大溪漁港),0,12,24.941944,121.898361,14,1,0
4843,ILA0583,綠19,ILA058302,綠19,1,ILA305123,橋板湖,0,16,24.922863,121.883296,14,1,0
4847,ILA0583,綠19,ILA058302,綠19,1,ILA304651,北關(北關海潮公園),0,17,24.91482,121.87938,14,1,0
4852,ILA0583,綠19,ILA058302,綠19,1,ILA305115,更新,0,19,24.9041,121.867621,14,1,0
4857,ILA0583,綠19,ILA058302,綠19,1,ILA304647,外澳(外澳火車站),0,21,24.88332,121.8455,14,1,0
4859,ILA0583,綠19,ILA058302,綠19,1,ILA304641,東北角風景區外澳站,0,22,24.87734,121.84014,14,5,0
4866,ILA0583,綠19,ILA058302,綠19,1,ILA304639,烏石港(蘭陽博物館),0,23,24.86879,121.83496,14,2,1
4874,ILA0583,綠19,ILA058302,綠19,1,ILA304637,頭城站,0,24,24.85794,121.82553,14,3,1
4886,ILA0583,綠19,ILA058301,綠19,0,ILA299119,礁溪轉運站,1,1,24.83103,121.7779,14,9,0
4913,ILA0583,綠19,ILA058301,綠19,0,ILA304650,北關(北關海潮公園),0,10,24.91462,121.8795,14,2,0
4921,ILA0583,綠19,ILA058301,綠19,0,ILA304654,新港(大溪漁港),0,15,24.94147,121.89949,14,2,1
5028,ILA0622,1766,ILA062201,1766,0,ILA244887,南方澳,1,1,24.580599,121.870387,14,6,0
5042,ILA0622,1766,ILA062201,1766,0,ILA244888,南興里,0,2,24.58146,121.86741,14,2,0
5055,ILA0622,1766,ILA062201,1766,0,ILA268974,江夏路,0,3,24.58206,121.8652,14,23,0
5068,ILA0622,1766,ILA062201,1766,0,ILA244890,進安宮,0,4,24.58407,121.8649,14,14,0
5077,ILA0622,1766,ILA062201,1766,0,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,14,2,0
5089,ILA0622,1766,ILA062201,1766,0,ILA297069,中山路,0,7,24.59614,121.85048,14,7,1
5099,ILA0622,1766,ILA062201,1766,0,ILA116802,加油站,0,8,24.59599,121.84788,14,2,0
5107,ILA0622,1766,ILA062201,1766,0,ILA244908,湧泉,0,9,24.59578,121.84441,14,2,0
5127,ILA0622,1766,ILA062201,1766,0,ILA222150,聖湖,0,11,24.5965,121.8382,14,1,1
5138,ILA0622,1766,ILA062201,1766,0,ILA244936,蘇澳國中,0,12,24.59717,121.83517,14,18,0
5154,ILA0622,1766,ILA062201,1766,0,ILA244939,新城,0,15,24.61561,121.82121,14,1,1
5181,ILA0622,1766,ILA062201,1766,0,ILA244427,香和,0,22,24.63006,121.79813,14,6,10
5191,ILA0622,1766,ILA062201,1766,0,ILA244429,冬山鄉公所,0,23,24.63387,121.7931,14,1,6
5208,ILA0622,1766,ILA062201,1766,0,ILA300457,生態綠舟(天照宮),0,25,24.63753,121.78727,14,1,0
5220,ILA0622,1766,ILA062201,1766,0,ILA222168,砂港,0,28,24.65285,121.78182,14,1,0
5225,ILA0622,1766,ILA062201,1766,0,ILA244448,慕光,0,29,24.65692,121.77888,14,1,0
5227,ILA0622,1766,ILA062201,1766,0,ILA244497,八仙橋,0,30,24.66211,121.77576,14,1,0
5240,ILA0622,1766,ILA062201,1766,0,ILA307864,羅東轉運站,0,33,24.67818,121.775704,14,10,20
5263,ILA0622,1766,ILA062201,1766,0,ILA244693,聖母醫院,0,36,24.67107,121.77094,14,19,13
5289,ILA0622,1766,ILA062201,1766,0,ILA303072,羅東夜市(中山公園),0,38,24.67644,121.76807,14,18,18
5302,ILA0622,1766,ILA062201,1766,0,ILA244698,復興路口,0,39,24.68199,121.76979,14,2,3
5312,ILA0622,1766,ILA062201,1766,0,ILA244699,竹林,0,40,24.68413,121.770501,14,2,0
5318,ILA0622,1766,ILA062201,1766,0,ILA294892,羅東林場,0,41,24.68658,121.77093,14,3,0
5325,ILA0622,1766,ILA062201,1766,0,ILA244701,中興國小,0,43,24.69251,121.77,14,1,0
5335,ILA0622,1766,ILA062201,1766,0,ILA244752,石油公司,0,45,24.69828,121.76908,14,5,2
5350,ILA0622,1766,ILA062201,1766,0,ILA222182,二結村,0,47,24.706101,121.771383,14,1,1
5362,ILA0622,1766,ILA062201,1766,0,ILA244760,城仔,0,50,24.72704,121.76711,14,4,1
5385,ILA0622,1766,ILA062201,1766,0,ILA244764,蘭陽女中,0,54,24.74586,121.75553,14,3,14
5396,ILA0622,1766,ILA062201,1766,0,ILA116530,綠九市場,0,55,24.749304,121.755546,14,1,4
5407,ILA0622,1766,ILA062201,1766,0,ILA303075,幸福轉運站,0,57,24.751682,121.756296,14,5,3
5421,ILA0622,1766,ILA062201,1766,0,ILA303079,宜蘭火車站(光復路),0,58,24.75501,121.75684,14,5,5
5436,ILA0622,1766,ILA062201,1766,0,ILA266471,宜蘭中山公園,0,59,24.75447,121.75381,14,15,2
5450,ILA0622,1766,ILA062201,1766,0,ILA259431,第一銀行,0,60,24.75755,121.75266,14,6,6
5479,ILA0622,1766,ILA062201,1766,0,ILA303080,蘭陽別院(念佛會),0,62,24.762247,121.754012,14,6,6
5496,ILA0622,1766,ILA062201,1766,0,ILA277807,新生里,0,64,24.768015,121.756123,14,3,0
5499,ILA0622,1766,ILA062201,1766,0,ILA115304,吳沙路,0,65,24.77354,121.7579,14,1,0
5506,ILA0622,1766,ILA062201,1766,0,ILA108474,一結,0,68,24.78239,121.76058,14,1,2
5512,ILA0622,1766,ILA062201,1766,0,ILA247514,四城,0,69,24.78716,121.76176,14,3,0
5524,ILA0622,1766,ILA062201,1766,0,ILA116544,白鵝村,0,72,24.79886,121.76438,14,2,0
5552,ILA0622,1766,ILA062201,1766,0,ILA271461,礁溪國小,0,78,24.82107,121.76965,14,2,8
5560,ILA0622,1766,ILA062201,1766,0,ILA271463,礁溪電池廠,0,79,24.82454,121.7709,14,5,13
5569,ILA0622,1766,ILA062201,1766,0,ILA293532,礁溪湯圍溝,0,80,24.82839,121.77333,14,5,5
5579,ILA0622,1766,ILA062201,1766,0,ILA302784,礁溪轉運站,0,81,24.82999,121.7775,14,1,11
5590,ILA0622,1766,ILA062201,1766,0,ILA302598,頭城交流道,0,85,24.837169,121.787954,14,1,0
5592,ILA0622,1766,ILA062201,1766,0,ILA222219,二城,0,86,24.83857,121.79331,14,1,2
5597,ILA0622,1766,ILA062201,1766,0,ILA116570,頂埔,0,89,24.845501,121.808134,14,2,3
5601,ILA0622,1766,ILA062201,1766,0,ILA280673,青雲路,0,92,24.85544,121.82359,14,2,9
5617,ILA0622,1766,ILA062202,1766,1,ILA302579,烏石港轉運站,1,1,24.868788,121.834961,14,10,0
5625,ILA0622,1766,ILA062202,1766,1,ILA299279,頭城國小,0,3,24.862591,121.828466,14,2,0
5636,ILA0622,1766,ILA062202,1766,1,ILA116565,頭城站,0,4,24.85794,121.82553,14,8,2
5649,ILA0622,1766,ILA062202,1766,1,ILA279232,青雲路,0,5,24.85548,121.82345,14,2,0
5657,ILA0622,1766,ILA062202,1766,1,ILA115465,頭城家商,0,6,24.84991,121.81566,14,8,0
5694,ILA0622,1766,ILA062202,1766,1,ILA116573,二城,0,11,24.83872,121.79295,14,5,1
5702,ILA0622,1766,ILA062202,1766,1,ILA302599,頭城交流道,0,12,24.83762,121.78856,14,1,0
5715,ILA0622,1766,ILA062202,1766,1,ILA115473,白石腳,0,14,24.83572,121.78286,14,1,0
5732,ILA0622,1766,ILA062202,1766,1,ILA302785,礁溪轉運站,0,16,24.83055,121.77758,14,12,4
5745,ILA0622,1766,ILA062202,1766,1,ILA293533,礁溪湯圍溝,0,17,24.82877,121.773889,14,3,15
5758,ILA0622,1766,ILA062202,1766,1,ILA271464,礁溪電池廠,0,18,24.82462,121.77081,14,18,3
5772,ILA0622,1766,ILA062202,1766,1,ILA271462,礁溪國小,0,19,24.821,121.76945,14,4,3
5784,ILA0622,1766,ILA062202,1766,1,ILA259437,協天廟,0,20,24.818766,121.768666,14,2,3
5790,ILA0622,1766,ILA062202,1766,1,ILA115480,礁溪國中,0,21,24.81678,121.76789,14,2,0
5834,ILA0622,1766,ILA062202,1766,1,ILA115490,台富,0,31,24.7766,121.75861,14,1,0
5843,ILA0622,1766,ILA062202,1766,1,ILA276053,新生里,0,33,24.768283,121.756125,14,1,5
5865,ILA0622,1766,ILA062202,1766,1,ILA115495,北門,0,36,24.759673,121.75302,14,3,2
5875,ILA0622,1766,ILA062202,1766,1,ILA271473,第一銀行,0,37,24.757266,121.752503,14,2,8
5885,ILA0622,1766,ILA062202,1766,1,ILA302595,宜蘭中山公園,0,38,24.75433,121.75378,14,10,2
5895,ILA0622,1766,ILA062202,1766,1,ILA303078,宜蘭火車站(光復路),0,39,24.75491,121.75677,14,2,3
5904,ILA0622,1766,ILA062202,1766,1,ILA303077,幸福轉運站,0,40,24.751682,121.756296,14,3,1
5917,ILA0622,1766,ILA062202,1766,1,ILA300400,宜蘭轉運站,0,41,24.751,121.75948,14,10,5
5930,ILA0622,1766,ILA062202,1766,1,ILA115943,綠九市場,0,42,24.74912,121.75524,14,5,0
5944,ILA0622,1766,ILA062202,1766,1,ILA244319,蘭陽女中,0,43,24.74672,121.75498,14,6,2
5954,ILA0622,1766,ILA062202,1766,1,ILA244416,三角,0,44,24.74301,121.7564,14,1,2
5970,ILA0622,1766,ILA062202,1766,1,ILA244418,宜蘭縣政府,0,46,24.730883,121.764751,14,1,2
5990,ILA0622,1766,ILA062202,1766,1,ILA303083,二結王公廟,0,50,24.70651,121.76902,14,1,1
5996,ILA0622,1766,ILA062202,1766,1,ILA227254,二結,0,51,24.70344,121.76801,14,2,0
6031,ILA0622,1766,ILA062202,1766,1,ILA302787,羅東夜市(中山公園),0,59,24.67661,121.76794,14,10,13
6045,ILA0622,1766,ILA062202,1766,1,ILA244683,博愛醫院,0,60,24.67261,121.77013,14,7,9
6057,ILA0622,1766,ILA062202,1766,1,ILA244775,聖母醫院,0,61,24.67068,121.77093,14,9,1
6073,ILA0622,1766,ILA062202,1766,1,ILA307864,羅東轉運站,0,64,24.67818,121.775704,14,25,5
6087,ILA0622,1766,ILA062202,1766,1,ILA244777,群英路,0,66,24.66528,121.77373,14,1,0
6139,ILA0622,1766,ILA062202,1766,1,ILA244837,蘇澳新站,0,84,24.60775,121.8271,14,2,0
6149,ILA0622,1766,ILA062202,1766,1,ILA244839,蘇澳國中,0,87,24.59701,121.83494,14,1,2
6172,ILA0622,1766,ILA062202,1766,1,ILA297058,中山路,0,92,24.595912,121.849673,14,1,4
