,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
538,ILA0012,紅2,ILA001202,紅2,1,ILA302879,蘇澳轉運站,0,3,24.595434,121.852642,19,1,0
553,ILA0012,紅2,ILA001202,紅2,1,ILA297071,聖湖,0,8,24.5965,121.8382,19,1,0
638,ILA0012,紅2,ILA001202,紅2,1,ILA297083,羅東夜市(中山公園),0,35,24.67649,121.76803,19,3,1
653,ILA0012,紅2,ILA001202,紅2,1,ILA290990,中興國小,0,40,24.69248,121.76992,19,2,1
672,ILA0012,紅2,ILA001202,紅2,1,ILA302583,宜蘭縣政府,0,48,24.73132,121.76482,19,1,1
977,ILA0028,綠28,ILA002801,綠28,0,ILA300488,蘇澳港,0,18,24.59636,121.85589,19,2,2
991,ILA0028,綠28,ILA002801,綠28,0,ILA302880,蘇澳轉運站,0,19,24.595434,121.852642,19,2,0
1097,ILA0112,112,ILA011201,112,0,ILA296014,礁溪轉運站,1,1,24.830918,121.777907,19,17,0
1111,ILA0112,112,ILA011201,112,0,ILA296887,礁溪湯圍溝,0,2,24.828817,121.774117,19,1,0
1123,ILA0112,112,ILA011201,112,0,ILA297138,湯圍溝,0,3,24.826746,121.771651,19,4,1
1148,ILA0112,112,ILA011201,112,0,ILA296893,礁溪國小,0,5,24.82092,121.76938,19,2,4
1163,ILA0112,112,ILA011201,112,0,ILA296901,協天廟,0,6,24.818749,121.768591,19,5,2
1177,ILA0112,112,ILA011201,112,0,ILA296902,大忠路,0,8,24.82305,121.76527,19,6,12
1192,ILA0112,112,ILA011201,112,0,ILA291106,仁愛路,0,10,24.82527192,121.7677417,19,3,2
1225,ILA0112,112,ILA011201,112,0,ILA291110,礁溪火車站,0,13,24.8272,121.775117,19,4,3
3169,ILA0343,1791,ILA034302,1791,1,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,19,1,0
3183,ILA0343,1791,ILA034302,1791,1,ILA244908,湧泉,0,8,24.59578,121.84441,19,5,0
3189,ILA0343,1791,ILA034302,1791,1,ILA244934,蘇澳國小,0,9,24.59624,121.84067,19,1,0
3193,ILA0343,1791,ILA034302,1791,1,ILA222150,聖湖,0,10,24.5965,121.8382,19,1,0
3248,ILA0343,1791,ILA034302,1791,1,ILA235001,龍德里,0,23,24.64444,121.82985,19,2,1
3259,ILA0343,1791,ILA034302,1791,1,ILA235002,區界,0,24,24.64763,121.82855,19,1,1
3291,ILA0343,1791,ILA034302,1791,1,ILA235012,開山廟,0,33,24.675624,121.83214,19,2,0
3316,ILA0343,1791,ILA034302,1791,1,ILA235021,孝威,0,40,24.6945399997022,121.810559953728,19,1,0
3606,ILA0345,1794,ILA0345A1,1794A,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,19,12,0
3610,ILA0345,1794,ILA0345A1,1794A,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,19,5,0
3614,ILA0345,1794,ILA0345A1,1794A,0,ILA234929,電信局,0,3,24.67849,121.770501,19,9,0
3617,ILA0345,1794,ILA0345A1,1794A,0,ILA292312,公正國小,0,4,24.67948,121.76663,19,10,0
3860,ILA0345,1794,ILA0345A2,1794A,1,ILA235251,大洲,0,27,24.69297,121.72908,19,1,0
3862,ILA0345,1794,ILA0345A2,1794A,1,ILA235252,大洲店王,0,28,24.695095,121.731827,19,1,0
3863,ILA0345,1794,ILA0345A2,1794A,1,ILA235253,大洲路,0,29,24.69739,121.7347,19,1,0
3869,ILA0345,1794,ILA0345A2,1794A,1,ILA235259,仁愛里,0,35,24.69822,121.75891,19,1,1
3872,ILA0345,1794,ILA0345A2,1794A,1,ILA235262,竹林國小,0,38,24.6880499995411,121.765739954477,19,4,0
3955,ILA0346,1795,ILA034602,1795,1,ILA235289,寒溪,1,1,24.61051,121.68857,19,1,0
3968,ILA0346,1795,ILA034602,1795,1,ILA235298,土雞城,0,10,24.65821,121.73326,19,1,0
3979,ILA0346,1795,ILA034602,1795,1,ILA116030,廣興,0,15,24.67017,121.750194,19,1,0
3982,ILA0346,1795,ILA034602,1795,1,ILA235097,水源地,0,16,24.67103,121.75255,19,2,0
3988,ILA0346,1795,ILA034602,1795,1,ILA116031,維揚路,0,19,24.6721138522886,121.762095604546,19,1,0
4168,ILA0347,1796,ILA034702,1796,1,ILA235097,水源地,0,40,24.67103,121.75255,19,2,0
4227,ILA0348,1797,ILA0348A1,1797A,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,19,2,0
4229,ILA0348,1797,ILA0348A1,1797A,0,ILA234929,電信局,0,3,24.67849,121.770501,19,25,0
4230,ILA0348,1797,ILA0348A1,1797A,0,ILA234931,倉前路,0,4,24.680513,121.771058,19,1,0
4235,ILA0348,1797,ILA0348A1,1797A,0,ILA234935,中福村,0,9,24.68402,121.79333,19,1,0
4360,ILA0348,1797,ILA034802,1797,1,ILA241675,隘界路-永愛新村,0,7,24.6194540262753,121.838143104811,19,1,0
4453,ILA0348,1797,ILA034802,1797,1,ILA235027,福興村,0,31,24.68357,121.7897,19,3,0
5033,ILA0622,1766,ILA062201,1766,0,ILA244887,南方澳,1,1,24.580599,121.870387,19,1,0
5060,ILA0622,1766,ILA062201,1766,0,ILA268974,江夏路,0,3,24.58206,121.8652,19,5,0
5073,ILA0622,1766,ILA062201,1766,0,ILA244890,進安宮,0,4,24.58407,121.8649,19,3,0
5092,ILA0622,1766,ILA062201,1766,0,ILA297069,中山路,0,7,24.59614,121.85048,19,7,0
5111,ILA0622,1766,ILA062201,1766,0,ILA244908,湧泉,0,9,24.59578,121.84441,19,5,0
5149,ILA0622,1766,ILA062201,1766,0,ILA244938,蘇澳新站,0,14,24.608864,121.826854,19,1,0
5175,ILA0622,1766,ILA062201,1766,0,ILA244426,下香和,0,21,24.6276,121.80031,19,1,0
5245,ILA0622,1766,ILA062201,1766,0,ILA307864,羅東轉運站,0,33,24.67818,121.775704,19,3,8
5268,ILA0622,1766,ILA062201,1766,0,ILA244693,聖母醫院,0,36,24.67107,121.77094,19,1,0
5280,ILA0622,1766,ILA062201,1766,0,ILA297238,博愛醫院,0,37,24.672959,121.768605,19,1,1
5294,ILA0622,1766,ILA062201,1766,0,ILA303072,羅東夜市(中山公園),0,38,24.67644,121.76807,19,9,4
5306,ILA0622,1766,ILA062201,1766,0,ILA244698,復興路口,0,39,24.68199,121.76979,19,3,0
5363,ILA0622,1766,ILA062201,1766,0,ILA244760,城仔,0,50,24.72704,121.76711,19,2,0
5390,ILA0622,1766,ILA062201,1766,0,ILA244764,蘭陽女中,0,54,24.74586,121.75553,19,2,4
5412,ILA0622,1766,ILA062201,1766,0,ILA303075,幸福轉運站,0,57,24.751682,121.756296,19,3,4
5426,ILA0622,1766,ILA062201,1766,0,ILA303079,宜蘭火車站(光復路),0,58,24.75501,121.75684,19,3,2
5441,ILA0622,1766,ILA062201,1766,0,ILA266471,宜蘭中山公園,0,59,24.75447,121.75381,19,2,0
5455,ILA0622,1766,ILA062201,1766,0,ILA259431,第一銀行,0,60,24.75755,121.75266,19,1,1
5469,ILA0622,1766,ILA062201,1766,0,ILA222194,北門,0,61,24.759172,121.753009,19,8,0
5517,ILA0622,1766,ILA062201,1766,0,ILA247514,四城,0,69,24.78716,121.76176,19,2,0
5527,ILA0622,1766,ILA062201,1766,0,ILA116544,白鵝村,0,72,24.79886,121.76438,19,3,0
5546,ILA0622,1766,ILA062201,1766,0,ILA244415,協天廟,0,77,24.818813,121.76881,19,2,2
5555,ILA0622,1766,ILA062201,1766,0,ILA271461,礁溪國小,0,78,24.82107,121.76965,19,1,2
5584,ILA0622,1766,ILA062201,1766,0,ILA302784,礁溪轉運站,0,81,24.82999,121.7775,19,3,3
5598,ILA0622,1766,ILA062201,1766,0,ILA116570,頂埔,0,89,24.845501,121.808134,19,1,0
5627,ILA0622,1766,ILA062202,1766,1,ILA299279,頭城國小,0,3,24.862591,121.828466,19,1,0
5662,ILA0622,1766,ILA062202,1766,1,ILA115465,頭城家商,0,6,24.84991,121.81566,19,2,0
5698,ILA0622,1766,ILA062202,1766,1,ILA116573,二城,0,11,24.83872,121.79295,19,3,0
5737,ILA0622,1766,ILA062202,1766,1,ILA302785,礁溪轉運站,0,16,24.83055,121.77758,19,8,0
5749,ILA0622,1766,ILA062202,1766,1,ILA293533,礁溪湯圍溝,0,17,24.82877,121.773889,19,1,0
5763,ILA0622,1766,ILA062202,1766,1,ILA271464,礁溪電池廠,0,18,24.82462,121.77081,19,5,0
5787,ILA0622,1766,ILA062202,1766,1,ILA259437,協天廟,0,20,24.818766,121.768666,19,1,1
5792,ILA0622,1766,ILA062202,1766,1,ILA115480,礁溪國中,0,21,24.81678,121.76789,19,1,0
5831,ILA0622,1766,ILA062202,1766,1,ILA244883,茭白里,0,30,24.77992,121.75957,19,2,1
5835,ILA0622,1766,ILA062202,1766,1,ILA115491,吳沙路,0,32,24.77363,121.75774,19,2,0
5899,ILA0622,1766,ILA062202,1766,1,ILA303078,宜蘭火車站(光復路),0,39,24.75491,121.75677,19,1,4
5908,ILA0622,1766,ILA062202,1766,1,ILA303077,幸福轉運站,0,40,24.751682,121.756296,19,2,1
5922,ILA0622,1766,ILA062202,1766,1,ILA300400,宜蘭轉運站,0,41,24.751,121.75948,19,2,2
5935,ILA0622,1766,ILA062202,1766,1,ILA115943,綠九市場,0,42,24.74912,121.75524,19,1,0
5949,ILA0622,1766,ILA062202,1766,1,ILA244319,蘭陽女中,0,43,24.74672,121.75498,19,10,1
5961,ILA0622,1766,ILA062202,1766,1,ILA244417,宜蘭運動公園,0,45,24.74022,121.75877,19,6,0
6036,ILA0622,1766,ILA062202,1766,1,ILA302787,羅東夜市(中山公園),0,59,24.67661,121.76794,19,7,8
6061,ILA0622,1766,ILA062202,1766,1,ILA244775,聖母醫院,0,61,24.67068,121.77093,19,3,3
6078,ILA0622,1766,ILA062202,1766,1,ILA307864,羅東轉運站,0,64,24.67818,121.775704,19,13,0
6113,ILA0622,1766,ILA062202,1766,1,ILA244381,冬山國中,0,75,24.632479,121.793367,19,1,1
6182,ILA0622,1766,ILA062202,1766,1,ILA302879,蘇澳轉運站,0,93,24.595434,121.852642,19,1,2
6186,ILA0622,1766,ILA062202,1766,1,ILA116790,蘇澳港,0,94,24.59621,121.85575,19,2,1
6391,ILA0624,1792,ILA062402,1792,1,ILA116023,天送埤,1,1,24.66172,121.62181,19,5,0
6398,ILA0624,1792,ILA062402,1792,1,ILA235070,青果合作社,0,2,24.6619893135967,121.625141561201,19,2,0
6452,ILA0624,1792,ILA062402,1792,1,ILA116026,三星一站,0,11,24.6664515049967,121.653315123694,19,6,0
6462,ILA0624,1792,ILA062402,1792,1,ILA235080,月眉村,0,12,24.6670199165649,121.655962471912,19,2,0
6466,ILA0624,1792,ILA062402,1792,1,ILA235081,番婆洲,0,13,24.66803,121.66061,19,1,0
6484,ILA0624,1792,ILA062402,1792,1,ILA244980,宜蘭監獄,0,17,24.6674511611655,121.677825236219,19,1,0
6493,ILA0624,1792,ILA062402,1792,1,ILA235084,田心仔,0,18,24.66745,121.67975,19,1,0
6528,ILA0624,1792,ILA062402,1792,1,ILA116028,大埔,0,23,24.66778,121.70213,19,6,0
6546,ILA0624,1792,ILA062402,1792,1,ILA116029,玉尊宮,0,25,24.66993,121.70958,19,2,0
6579,ILA0624,1792,ILA062402,1792,1,ILA116030,廣興,0,31,24.67017,121.750194,19,6,0
6601,ILA0624,1792,ILA062402,1792,1,ILA280573,羅東夜市(中山公園),0,36,24.67644,121.76807,19,1,6
6617,ILA0624,1792,ILA062401,1792,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,19,48,0
6631,ILA0624,1792,ILA062401,1792,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,19,21,0
6645,ILA0624,1792,ILA062401,1792,0,ILA234929,電信局,0,3,24.67849,121.770501,19,5,0
6658,ILA0624,1792,ILA062401,1792,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,19,31,1
6697,ILA0624,1792,ILA062401,1792,0,ILA244469,廣興,0,9,24.6701846646589,121.749683161728,19,1,7
7319,ILA0783,1785,ILA078302,1785,1,ILA303069,員山國中,0,18,24.74972,121.714896,19,2,0
7336,ILA0783,1785,ILA078302,1785,1,ILA244581,外員山,0,21,24.74464,121.72554,19,1,0
7343,ILA0783,1785,ILA078302,1785,1,ILA115784,員山機堡,0,22,24.746425,121.72863,19,1,0
7368,ILA0783,1785,ILA078301,1785,0,ILA271120,宜蘭轉運站,1,1,24.751763,121.75972,19,7,0
7377,ILA0783,1785,ILA078301,1785,0,ILA303088,宜蘭火車站(光復路),0,3,24.755172,121.756306,19,11,0
7386,ILA0783,1785,ILA078301,1785,0,ILA266471,宜蘭中山公園,0,4,24.75447,121.75381,19,1,0
7388,ILA0783,1785,ILA078301,1785,0,ILA115711,泰山路,0,5,24.75461,121.7478,19,2,0
7395,ILA0783,1785,ILA078301,1785,0,ILA221943,金六結,0,7,24.75199,121.73894,19,3,0
7438,ILA0784,1790,ILA078402,1790,1,ILA116565,頭城站,1,1,24.85794,121.82553,19,7,0
7460,ILA0784,1790,ILA078402,1790,1,ILA234908,竹安,0,10,24.81766,121.81956,19,1,0
7478,ILA0784,1790,ILA078402,1790,1,ILA234914,車路頭,0,16,24.7948,121.80614,19,1,0
7480,ILA0784,1790,ILA078402,1790,1,ILA234915,清溪,0,17,24.78913,121.80028,19,1,0
7577,ILA0786,1786,ILA078601,1786,0,ILA271120,宜蘭轉運站,1,1,24.751763,121.75972,19,9,0
7590,ILA0786,1786,ILA078601,1786,0,ILA303088,宜蘭火車站(光復路),0,3,24.755172,121.756306,19,10,0
7599,ILA0786,1786,ILA078601,1786,0,ILA266471,宜蘭中山公園,0,4,24.75447,121.75381,19,1,0
7607,ILA0786,1786,ILA078601,1786,0,ILA234707,五穀廟,0,5,24.75379,121.75156,19,4,0
7613,ILA0786,1786,ILA078601,1786,0,ILA234708,普門診所,0,6,24.748996,121.750169,19,4,0
7629,ILA0786,1786,ILA078601,1786,0,ILA234714,惠好橋,0,13,24.72362,121.72666,19,1,0
7780,ILA0788,1788,ILA078801,1788,0,ILA271120,宜蘭轉運站,1,1,24.751763,121.75972,19,7,0
7830,ILA0788,1788,ILA078801,1788,0,ILA234804,鼻頭,0,23,24.7578301963471,121.815751045062,19,1,0
7845,ILA0788,1788,ILA078802,1788,1,ILA241688,大福海濱遊憩區,1,1,24.802427,121.816726,19,5,0
7882,ILA0788,1788,ILA078802,1788,1,ILA234823,鼻頭,0,11,24.757807,121.815442,19,2,0
7891,ILA0788,1788,ILA078802,1788,1,ILA234826,後埤,0,14,24.74684,121.8162,19,1,0
7915,ILA0788,1788,ILA078802,1788,1,ILA273191,壯圍鄉公所,0,23,24.746520145215,121.785749658747,19,1,0
8192,ILA0011,紅1,ILA001101,紅1,0,ILA297146,礁溪國中,0,22,24.81678,121.76789,19,0,1
8250,ILA0011,紅1,ILA001101,紅1,0,ILA297188,第一銀行,0,38,24.757266,121.752503,19,0,1
8270,ILA0011,紅1,ILA001101,紅1,0,ILA297194,幸福轉運站,0,41,24.75169,121.7563,19,0,2
8303,ILA0011,紅1,ILA001102,紅1,1,ILA297147,礁溪國中,0,21,24.817395,121.768304,19,0,1
8314,ILA0011,紅1,ILA001102,紅1,1,ILA297143,礁溪國小,0,23,24.82107,121.76965,19,0,1
8323,ILA0011,紅1,ILA001102,紅1,1,ILA297141,礁溪電池廠,0,24,24.82454,121.7709,19,0,1
8339,ILA0011,紅1,ILA001102,紅1,1,ILA299032,玉石村,0,27,24.833505,121.78024,19,0,1
8349,ILA0011,紅1,ILA001102,紅1,1,ILA299030,白雲路,0,29,24.836812,121.786885,19,0,1
8356,ILA0011,紅1,ILA001102,紅1,1,ILA297272,二城,0,31,24.83857,121.79331,19,0,1
8372,ILA0011,紅1,ILA001102,紅1,1,ILA299022,實踐農村,0,35,24.84721,121.81254,19,0,2
8385,ILA0011,紅1,ILA001102,紅1,1,ILA297128,青雲路,0,37,24.85544,121.82359,19,0,2
8395,ILA0011,紅1,ILA001102,紅1,1,ILA297126,頭城站,0,38,24.85858,121.82603,19,0,1
8419,ILA0012,紅2,ILA001201,紅2,0,ILA302584,宜蘭縣政府,0,6,24.730883,121.764751,19,0,1
8432,ILA0012,紅2,ILA001201,紅2,0,ILA299038,清水橋,0,15,24.68945,121.77026,19,0,1
8445,ILA0012,紅2,ILA001201,紅2,0,ILA297241,聖母醫院,0,21,24.67068,121.77093,19,0,1
8446,ILA0012,紅2,ILA001201,紅2,0,ILA297248,臨時站,0,22,24.668025,121.772353,19,0,1
8458,ILA0012,紅2,ILA001201,紅2,0,ILA297265,生態綠舟(天照宮),0,32,24.6373,121.78699,19,0,3
8482,ILA0012,紅2,ILA001201,紅2,0,ILA297239,東興,0,38,24.62345,121.80351,19,0,2
8512,ILA0012,紅2,ILA001201,紅2,0,ILA297056,聖湖,0,48,24.5963,121.83849,19,0,1
8520,ILA0012,紅2,ILA001201,紅2,0,ILA297057,加油站,0,51,24.595709,121.84615,19,0,3
8525,ILA0012,紅2,ILA001201,紅2,0,ILA302879,蘇澳轉運站,0,53,24.595434,121.852642,19,0,4
8540,ILA0012,紅2,ILA001201,紅2,0,ILA297211,南方澳,-1,55,24.580572,121.870334,19,0,18
8544,ILA0012,紅2,ILA001202,紅2,1,ILA297068,南方澳(港區),0,2,24.585293,121.864485,19,0,1
8586,ILA0012,紅2,ILA001202,紅2,1,ILA297250,羅莊社區1站,0,29,24.67271,121.7778,19,0,1
8589,ILA0012,紅2,ILA001202,紅2,1,ILA297086,羅東轉運站,0,30,24.67818,121.775704,19,0,3
8602,ILA0012,紅2,ILA001202,紅2,1,ILA297238,博愛醫院,0,34,24.672959,121.768605,19,0,1
8636,ILA0012,紅2,ILA001202,紅2,1,ILA297199,蘭陽女中,0,51,24.74586,121.75553,19,0,2
8646,ILA0012,紅2,ILA001202,紅2,1,ILA297197,綠九市場,0,52,24.749304,121.755546,19,0,2
8660,ILA0012,紅2,ILA001202,紅2,1,ILA297035,宜蘭轉運站,-1,53,24.751763,121.75972,19,0,1
8840,ILA0028,綠28,ILA002801,綠28,0,ILA308292,江夏路,0,15,24.58206,121.8652,19,0,2
8883,ILA0112,112,ILA011201,112,0,ILA291092,湯圍溝(仁愛路),0,11,24.827621,121.770629,19,0,2
8885,ILA0112,112,ILA011201,112,0,ILA296904,溫泉路,0,12,24.82924,121.772877,19,0,1
8899,ILA0112,112,ILA011201,112,0,ILA297017,礁溪轉運站,-1,14,24.830918,121.777907,19,0,15
9669,ILA0343,1791,ILA034302,1791,1,ILA234993,隘丁嶺橋,0,13,24.61258,121.83777,19,0,1
9680,ILA0343,1791,ILA034302,1791,1,ILA234996,文化國中,0,16,24.619815,121.834377,19,0,1
9693,ILA0343,1791,ILA034302,1791,1,ILA235000,福德路,0,22,24.64173,121.83099,19,0,2
9718,ILA0343,1791,ILA034302,1791,1,ILA235017,大閘門,0,36,24.69238,121.8317,19,0,2
9738,ILA0343,1791,ILA034302,1791,1,ILA235029,興盛村,0,49,24.68212,121.7767,19,0,1
9750,ILA0343,1791,ILA034302,1791,1,ILA235030,倉前路,0,50,24.680615,121.771002,19,0,2
9764,ILA0343,1791,ILA034302,1791,1,ILA235032,電信局,0,51,24.6783099995982,121.770809954348,19,0,2
9778,ILA0343,1791,ILA034302,1791,1,ILA235033,羅東火車站,0,52,24.6778699996102,121.773319954303,19,0,1
10036,ILA0345,1794,ILA0345A1,1794A,0,ILA235198,清水溝,0,6,24.692021,121.763842,19,0,1
10041,ILA0345,1794,ILA0345A1,1794A,0,ILA235204,保安宮,0,12,24.7007,121.74139,19,0,1
10044,ILA0345,1794,ILA0345A1,1794A,0,ILA235206,大洲路,0,14,24.69744,121.73464,19,0,1
10048,ILA0345,1794,ILA0345A1,1794A,0,ILA235208,大洲,0,16,24.693018,121.728963,19,0,2
10051,ILA0345,1794,ILA0345A1,1794A,0,ILA235210,頂洲,0,18,24.68863,121.72137,19,0,5
10053,ILA0345,1794,ILA0345A1,1794A,0,ILA235211,義和,0,19,24.68716,121.71844,19,0,1
10055,ILA0345,1794,ILA0345A1,1794A,0,ILA235212,大義,0,20,24.68616,121.7146,19,0,2
10058,ILA0345,1794,ILA0345A1,1794A,0,ILA235213,湧泉水,0,21,24.68552,121.70715,19,0,3
10061,ILA0345,1794,ILA0345A1,1794A,0,ILA235214,頂大義,0,22,24.6852,121.70315,19,0,2
10062,ILA0345,1794,ILA0345A1,1794A,0,ILA241706,尚武村口,0,23,24.68466,121.6977,19,0,1
10064,ILA0345,1794,ILA0345A1,1794A,0,ILA235216,富義,0,24,24.683789,121.695377,19,0,1
10068,ILA0345,1794,ILA0345A1,1794A,0,ILA302922,尚貴,0,27,24.688054,121.688464,19,0,4
10075,ILA0345,1794,ILA0345A1,1794A,0,ILA235219,萬貴,0,30,24.67784,121.67891,19,0,1
10077,ILA0345,1794,ILA0345A1,1794A,0,ILA235220,廣州路口,0,31,24.6769,121.6757,19,0,6
10081,ILA0345,1794,ILA0345A1,1794A,0,ILA235223,蔥仔寮,0,34,24.675518,121.667633,19,0,1
10092,ILA0345,1794,ILA0345A1,1794A,0,ILA235229,三星三站,-1,42,24.66702,121.65235,19,0,4
10217,ILA0345,1794,ILA0345A2,1794A,1,ILA235033,羅東火車站,0,41,24.6778699996102,121.773319954303,19,0,1
10221,ILA0345,1794,ILA0345A2,1794A,1,ILA307866,羅東轉運站,-1,42,24.67796,121.77554,19,0,6
10325,ILA0346,1795,ILA034602,1795,1,ILA235032,電信局,0,22,24.6783099995982,121.770809954348,19,0,1
10330,ILA0346,1795,ILA034602,1795,1,ILA235033,羅東火車站,0,23,24.6778699996102,121.773319954303,19,0,4
10334,ILA0346,1795,ILA034602,1795,1,ILA307866,羅東轉運站,-1,24,24.67796,121.77554,19,0,1
10449,ILA0347,1796,ILA034702,1796,1,ILA235032,電信局,0,46,24.6783099995982,121.770809954348,19,0,2
10491,ILA0348,1797,ILA0348A1,1797A,0,ILA263073,慈濟精舍,0,7,24.682812,121.785547,19,0,1
10494,ILA0348,1797,ILA0348A1,1797A,0,ILA234937,五結,0,11,24.6847,121.79752,19,0,1
10495,ILA0348,1797,ILA0348A1,1797A,0,ILA234943,大眾廟-傳藝中心,0,18,24.69234,121.82806,19,0,2
10497,ILA0348,1797,ILA0348A1,1797A,0,ILA234944,大閘門,0,19,24.692311,121.831735,19,0,2
10499,ILA0348,1797,ILA0348A1,1797A,0,ILA234947,清水大鎮,0,20,24.68389,121.83364,19,0,3
10502,ILA0348,1797,ILA0348A1,1797A,0,ILA234952,利澤簡,0,25,24.66644,121.82247,19,0,3
10504,ILA0348,1797,ILA0348A1,1797A,0,ILA234956,成興,0,29,24.65535,121.82567,19,0,2
10506,ILA0348,1797,ILA0348A1,1797A,0,ILA234959,區界,0,31,24.64759,121.82844,19,0,6
10509,ILA0348,1797,ILA0348A1,1797A,0,ILA301754,龍德工業區,0,35,24.63446,121.83187,19,0,1
10511,ILA0348,1797,ILA0348A1,1797A,0,ILA307523,馬賽國小,0,38,24.621874,121.834308,19,0,2
10513,ILA0348,1797,ILA0348A1,1797A,0,ILA234965,文化國中,0,39,24.61975342,121.8341937,19,0,4
10516,ILA0348,1797,ILA0348A1,1797A,0,ILA276058,隘界,0,41,24.618877,121.842556,19,0,2
10632,ILA0348,1797,ILA034802,1797,1,ILA235029,興盛村,0,34,24.68212,121.7767,19,0,3
10645,ILA0348,1797,ILA034802,1797,1,ILA235032,電信局,0,36,24.6783099995982,121.770809954348,19,0,1
10985,ILA0622,1766,ILA062201,1766,0,ILA116802,加油站,0,8,24.59599,121.84788,19,0,1
10991,ILA0622,1766,ILA062201,1766,0,ILA244936,蘇澳國中,0,12,24.59717,121.83517,19,0,3
11011,ILA0622,1766,ILA062201,1766,0,ILA244750,東城,0,18,24.61607,121.81074,19,0,4
11054,ILA0622,1766,ILA062201,1766,0,ILA244692,臨時站,0,35,24.668016,121.772578,19,0,1
11067,ILA0622,1766,ILA062201,1766,0,ILA244700,清水橋,0,42,24.68992,121.77041,19,0,1
11071,ILA0622,1766,ILA062201,1766,0,ILA244701,中興國小,0,43,24.69251,121.77,19,0,1
11077,ILA0622,1766,ILA062201,1766,0,ILA303074,中興文創(四結),0,44,24.695317,121.769468,19,0,1
11082,ILA0622,1766,ILA062201,1766,0,ILA244752,石油公司,0,45,24.69828,121.76908,19,0,3
11087,ILA0622,1766,ILA062201,1766,0,ILA245075,學進村,0,46,24.70319,121.77041,19,0,1
