,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
619,ILA0012,紅2,ILA001202,紅2,1,ILA297243,聖母醫院,0,33,24.67107,121.77094,17,3,3
624,ILA0012,紅2,ILA001202,紅2,1,ILA297238,博愛醫院,0,34,24.672959,121.768605,17,2,3
636,ILA0012,紅2,ILA001202,紅2,1,ILA297083,羅東夜市(中山公園),0,35,24.67649,121.76803,17,3,4
655,ILA0012,紅2,ILA001202,紅2,1,ILA302585,中興文創(四結),0,41,24.695317,121.769468,17,1,0
663,ILA0012,紅2,ILA001202,紅2,1,ILA297218,二結村,0,44,24.706101,121.771383,17,2,6
676,ILA0012,紅2,ILA001202,紅2,1,ILA297199,蘭陽女中,0,51,24.74586,121.75553,17,1,1
705,ILA0013,綠12,ILA001302,綠12,1,ILA294579,金車酒廠,0,7,24.71381,121.69233,17,1,0
748,ILA0017,綠17,ILA001701,綠17,0,ILA301893,分洪堰,0,5,24.687319,121.726546,17,2,2
771,ILA0017,綠17,ILA001702,綠17,1,ILA301905,落羽松秘境,0,7,24.670411,121.67821,17,3,0
919,ILA0028,綠28,ILA002801,綠28,0,ILA300485,湧泉,0,7,24.5956,121.844518,17,4,1
934,ILA0028,綠28,ILA002801,綠28,0,ILA308288,豆腐岬風景區,0,11,24.585146,121.872005,17,8,1
946,ILA0028,綠28,ILA002801,綠28,0,ILA308289,內埤海邊,0,12,24.578274,121.870018,17,1,4
952,ILA0028,綠28,ILA002801,綠28,0,ILA308290,南寧市場,0,13,24.580599,121.870387,17,2,5
971,ILA0028,綠28,ILA002801,綠28,0,ILA308292,江夏路,0,15,24.58206,121.8652,17,5,17
989,ILA0028,綠28,ILA002801,綠28,0,ILA302880,蘇澳轉運站,0,19,24.595434,121.852642,17,23,20
997,ILA0028,綠28,ILA002801,綠28,0,ILA297070,加油站,0,20,24.59599,121.84788,17,5,1
1010,ILA0028,綠28,ILA002801,綠28,0,ILA297071,聖湖,0,23,24.5965,121.8382,17,1,3
1021,ILA0028,綠28,ILA002801,綠28,0,ILA297072,蘇澳國中,0,24,24.59717,121.83517,17,8,0
1032,ILA0028,綠28,ILA002801,綠28,0,ILA297073,軍人忠烈祠,0,25,24.60399,121.8328,17,9,1
1095,ILA0112,112,ILA011201,112,0,ILA296014,礁溪轉運站,1,1,24.830918,121.777907,17,47,0
1109,ILA0112,112,ILA011201,112,0,ILA296887,礁溪湯圍溝,0,2,24.828817,121.774117,17,3,3
1121,ILA0112,112,ILA011201,112,0,ILA297138,湯圍溝,0,3,24.826746,121.771651,17,9,11
1133,ILA0112,112,ILA011201,112,0,ILA297139,礁溪電池廠,0,4,24.824619,121.770786,17,3,1
1146,ILA0112,112,ILA011201,112,0,ILA296893,礁溪國小,0,5,24.82092,121.76938,17,6,8
1161,ILA0112,112,ILA011201,112,0,ILA296901,協天廟,0,6,24.818749,121.768591,17,2,2
1175,ILA0112,112,ILA011201,112,0,ILA296902,大忠路,0,8,24.82305,121.76527,17,8,24
1190,ILA0112,112,ILA011201,112,0,ILA291106,仁愛路,0,10,24.82527192,121.7677417,17,4,4
1204,ILA0112,112,ILA011201,112,0,ILA291092,湯圍溝(仁愛路),0,11,24.827621,121.770629,17,8,5
1213,ILA0112,112,ILA011201,112,0,ILA296904,溫泉路,0,12,24.82924,121.772877,17,2,1
1223,ILA0112,112,ILA011201,112,0,ILA291110,礁溪火車站,0,13,24.8272,121.775117,17,3,3
1355,ILA0122,122,ILA012202,122,1,ILA304927,粉鳥林,1,1,24.497312,121.841524,17,2,0
1709,ILA0281,281,ILA028102,281,1,ILA290433,仁山植物園,1,1,24.62348,121.75181,17,1,0
1714,ILA0281,281,ILA028102,281,1,ILA306030,中山旅遊服務中心,0,4,24.62969,121.74466,17,1,0
1720,ILA0281,281,ILA028102,281,1,ILA290550,橫圳路口,0,8,24.65062,121.73985,17,9,0
1724,ILA0281,281,ILA028102,281,1,ILA290507,梅花湖,0,9,24.64725,121.7312,17,12,0
1731,ILA0281,281,ILA028102,281,1,ILA290565,羅東高商,0,15,24.67256,121.75666,17,3,0
2159,ILA0333,學50,ILA033302,學50,1,ILA301848,宜蘭高中,0,2,24.750695,121.741575,17,53,0
2160,ILA0333,學50,ILA033302,學50,1,ILA301874,第一銀行,0,3,24.75755,121.75266,17,3,0
2178,ILA0333,學50,ILA033302,學50,1,ILA299126,礁溪國小,0,21,24.82107,121.76965,17,2,9
2179,ILA0333,學50,ILA033302,學50,1,ILA301867,礁溪電池廠,0,22,24.82454,121.7709,17,1,2
2376,ILA0335,學52,ILA033502,學52,1,ILA301848,宜蘭高中,1,1,24.750695,121.741575,17,35,0
2377,ILA0335,學52,ILA033502,學52,1,ILA301729,蘭陽女中,0,2,24.744015,121.754315,17,5,0
2407,ILA0335,學52,ILA033502,學52,1,ILA297270,冬山國中,0,32,24.63255,121.79326,17,1,2
2423,ILA0335,學52,ILA033502,學52,1,ILA302879,蘇澳轉運站,0,48,24.595434,121.852642,17,2,0
2464,ILA0335,學52,ILA0335A2,學52A,1,ILA297053,蘇澳新站,0,36,24.60775,121.8271,17,1,0
2792,ILA0340,學58,ILA0340A2,學58A,1,ILA301491,羅東高中,1,1,24.68037,121.76191,17,115,0
2793,ILA0340,學58,ILA0340A2,學58A,1,ILA297253,群英路,0,2,24.66528,121.77373,17,1,0
2802,ILA0340,學58,ILA0340A2,學58A,1,ILA297270,冬山國中,0,11,24.63255,121.79326,17,2,19
2810,ILA0340,學58,ILA0340A2,學58A,1,ILA297053,蘇澳新站,0,19,24.60775,121.8271,17,2,3
2819,ILA0340,學58,ILA0340A2,學58A,1,ILA302879,蘇澳轉運站,0,28,24.595434,121.852642,17,1,3
2954,ILA0343,1791,ILA034301,1791,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,17,47,0
2964,ILA0343,1791,ILA034301,1791,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,17,37,0
2975,ILA0343,1791,ILA034301,1791,0,ILA234929,電信局,0,3,24.67849,121.770501,17,61,0
2984,ILA0343,1791,ILA034301,1791,0,ILA234931,倉前路,0,4,24.680513,121.771058,17,8,2
3258,ILA0343,1791,ILA034302,1791,1,ILA235002,區界,0,24,24.64763,121.82855,17,1,0
3264,ILA0343,1791,ILA034302,1791,1,ILA235003,成興村,0,25,24.65053,121.82746,17,2,0
3273,ILA0343,1791,ILA034302,1791,1,ILA235006,下興南路,0,27,24.65802,121.82513,17,1,0
3275,ILA0343,1791,ILA034302,1791,1,ILA235007,下福村,0,28,24.6606,121.82439,17,1,0
3277,ILA0343,1791,ILA034302,1791,1,ILA235008,下福活動中心,0,29,24.6626144493336,121.823850789765,17,1,0
3283,ILA0343,1791,ILA034302,1791,1,ILA235009,利澤簡,0,30,24.66651,121.82265,17,18,0
3318,ILA0343,1791,ILA034302,1791,1,ILA263077,協和村,0,41,24.69084,121.80639,17,2,0
3328,ILA0343,1791,ILA034302,1791,1,ILA235024,五結,0,44,24.684908,121.797482,17,6,1
3332,ILA0343,1791,ILA034302,1791,1,ILA235027,福興村,0,46,24.68357,121.7897,17,1,0
3337,ILA0343,1791,ILA034302,1791,1,ILA285016,慈濟精舍,0,47,24.682934,121.785641,17,1,0
3354,ILA0344,1793,ILA034401,1793,0,ILA235037,成功派出所(文化工場),0,5,24.672973,121.766251,17,1,0
3359,ILA0344,1793,ILA034401,1793,0,ILA235039,北成,0,8,24.67227,121.75667,17,4,0
3363,ILA0344,1793,ILA034401,1793,0,ILA244469,廣興,0,10,24.6701846646589,121.749683161728,17,3,0
3364,ILA0344,1793,ILA034401,1793,0,ILA235042,廣安路,0,11,24.66933,121.7451,17,3,0
3373,ILA0344,1793,ILA034401,1793,0,ILA115965,大埔,0,18,24.66809,121.70255,17,2,0
3377,ILA0344,1793,ILA034401,1793,0,ILA235052,阿里史,0,21,24.6674673138674,121.686183673309,17,1,1
3386,ILA0344,1793,ILA034401,1793,0,ILA115967,三星一站,0,30,24.666595,121.653381,17,25,1
3388,ILA0344,1793,ILA034401,1793,0,ILA235060,三星二站,0,31,24.6660610779921,121.651617221764,17,3,0
3823,ILA0345,1794,ILA0345A2,1794A,1,ILA235230,三星三站,1,1,24.66699,121.65244,17,18,0
3826,ILA0345,1794,ILA0345A2,1794A,1,ILA302920,綜合運動場,0,2,24.668857,121.652636,17,1,0
3831,ILA0345,1794,ILA0345A2,1794A,1,ILA292317,萬德二路,0,7,24.676017,121.66142,17,1,0
3834,ILA0345,1794,ILA0345A2,1794A,1,ILA235237,桂林,0,10,24.67534,121.67009,17,1,0
3837,ILA0345,1794,ILA0345A2,1794A,1,ILA235239,廣州路口,0,12,24.67683,121.67572,17,4,0
3838,ILA0345,1794,ILA0345A2,1794A,1,ILA235240,萬貴,0,13,24.67772,121.67893,17,2,0
3844,ILA0345,1794,ILA0345A2,1794A,1,ILA300127,耕莘專校,0,17,24.698194,121.686562,17,1,5
3848,ILA0345,1794,ILA0345A2,1794A,1,ILA241727,尚武村口,0,20,24.68455,121.69774,17,1,0
3851,ILA0345,1794,ILA0345A2,1794A,1,ILA235246,湧泉水,0,22,24.68543,121.70716,17,1,1
3858,ILA0345,1794,ILA0345A2,1794A,1,ILA235251,大洲,0,27,24.69297,121.72908,17,4,2
3861,ILA0345,1794,ILA0345A2,1794A,1,ILA235252,大洲店王,0,28,24.695095,121.731827,17,5,0
3873,ILA0345,1794,ILA0345A2,1794A,1,ILA292314,公正國小,0,39,24.679401,121.766532,17,1,1
3879,ILA0345,1794,ILA0345C1,1794C,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,17,17,0
3881,ILA0345,1794,ILA0345C1,1794C,0,ILA304820,聖母醫院,0,2,24.671,121.77094,17,1,1
3931,ILA0346,1795,ILA0346A1,1795A,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,17,5,0
3933,ILA0346,1795,ILA0346A1,1795A,0,ILA294090,國華國中,0,6,24.676669,121.76372,17,29,0
3934,ILA0346,1795,ILA0346A1,1795A,0,ILA244468,維揚路,0,7,24.672329,121.761932,17,17,0
3936,ILA0346,1795,ILA0346A1,1795A,0,ILA235040,水源地,0,9,24.67118,121.75262,17,2,0
3937,ILA0346,1795,ILA0346A1,1795A,0,ILA244469,廣興,0,10,24.6701846646589,121.749683161728,17,9,2
3954,ILA0346,1795,ILA034602,1795,1,ILA235289,寒溪,1,1,24.61051,121.68857,17,3,0
3960,ILA0346,1795,ILA034602,1795,1,ILA235293,大進國小,0,5,24.6345126728697,121.714295576112,17,1,0
3964,ILA0346,1795,ILA034602,1795,1,ILA235296,鼻頭橋,0,8,24.65036,121.72559,17,5,0
3967,ILA0346,1795,ILA034602,1795,1,ILA235298,土雞城,0,10,24.65821,121.73326,17,6,0
3973,ILA0346,1795,ILA034602,1795,1,ILA235300,廣興國小,0,13,24.66581,121.74284,17,1,0
3974,ILA0346,1795,ILA034602,1795,1,ILA235301,梅花路,0,14,24.6685999995379,121.747469954712,17,2,0
3977,ILA0346,1795,ILA034602,1795,1,ILA116030,廣興,0,15,24.67017,121.750194,17,12,0
3984,ILA0346,1795,ILA034602,1795,1,ILA235098,北成,0,17,24.672145,121.756692,17,3,0
4066,ILA0346,1795,ILA034601,1795,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,17,3,0
4071,ILA0346,1795,ILA034601,1795,0,ILA235039,北成,0,8,24.67227,121.75667,17,1,0
4177,ILA0347,1796,ILA034701,1796,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,17,25,0
4178,ILA0347,1796,ILA034701,1796,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,17,1,0
4180,ILA0347,1796,ILA034701,1796,0,ILA234929,電信局,0,3,24.67849,121.770501,17,7,1
4182,ILA0347,1796,ILA034701,1796,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,17,8,0
4277,ILA0348,1797,ILA034801,1797,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,17,25,0
4282,ILA0348,1797,ILA034801,1797,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,17,34,0
4288,ILA0348,1797,ILA034801,1797,0,ILA234929,電信局,0,3,24.67849,121.770501,17,40,0
4294,ILA0348,1797,ILA034801,1797,0,ILA234931,倉前路,0,4,24.680513,121.771058,17,4,0
4304,ILA0348,1797,ILA034801,1797,0,ILA234937,五結,0,11,24.6847,121.79752,17,2,14
4322,ILA0348,1797,ILA034801,1797,0,ILA301754,龍德工業區,0,27,24.63446,121.83187,17,1,5
4327,ILA0348,1797,ILA034801,1797,0,ILA307523,馬賽國小,0,30,24.621874,121.834308,17,2,4
4345,ILA0348,1797,ILA034802,1797,1,ILA235426,港邊里,0,2,24.61194,121.8548,17,2,0
4365,ILA0348,1797,ILA034802,1797,1,ILA234996,文化國中,0,8,24.619815,121.834377,17,16,0
4370,ILA0348,1797,ILA034802,1797,1,ILA307523,馬賽國小,0,9,24.621874,121.834308,17,16,0
4383,ILA0348,1797,ILA034802,1797,1,ILA234999,育英,0,13,24.6391599999973,121.832289953118,17,3,0
4389,ILA0348,1797,ILA034802,1797,1,ILA235000,福德路,0,14,24.64173,121.83099,17,6,13
4395,ILA0348,1797,ILA034802,1797,1,ILA235001,龍德里,0,15,24.64444,121.82985,17,1,5
4402,ILA0348,1797,ILA034802,1797,1,ILA235002,區界,0,16,24.64763,121.82855,17,2,1
4430,ILA0348,1797,ILA034802,1797,1,ILA235009,利澤簡,0,22,24.66651,121.82265,17,1,0
4434,ILA0348,1797,ILA034802,1797,1,ILA241677,青仔地,0,23,24.6682,121.81789,17,1,4
4446,ILA0348,1797,ILA034802,1797,1,ILA235024,五結,0,28,24.684908,121.797482,17,2,1
4492,ILA0349,1798,ILA034901,1798,0,ILA235053,田心仔,0,23,24.66758,121.67976,17,1,0
4498,ILA0349,1798,ILA034901,1798,0,ILA235057,月眉村,0,29,24.6671899991663,121.655919956293,17,39,0
4499,ILA0349,1798,ILA034901,1798,0,ILA115967,三星一站,0,30,24.666595,121.653381,17,39,0
4501,ILA0349,1798,ILA034901,1798,0,ILA235060,三星二站,0,31,24.6660610779921,121.651617221764,17,4,0
4510,ILA0349,1798,ILA034901,1798,0,ILA115970,天送埤,0,40,24.66183,121.621804,17,4,2
4511,ILA0349,1798,ILA034901,1798,0,ILA235346,崙埤,0,41,24.67639,121.60978,17,1,20
4524,ILA0349,1798,ILA034902,1798,1,ILA235506,智腦,1,1,24.591231,121.518847,17,1,0
4589,ILA0349,1798,ILA0349A2,1798A,1,ILA235506,智腦,1,1,24.591231,121.518847,17,2,0
4591,ILA0349,1798,ILA0349A2,1798A,1,ILA241680,東壘,0,3,24.60434,121.53053,17,2,0
4811,ILA0583,綠19,ILA058302,綠19,1,ILA306171,馬崗 (三貂角燈塔),1,1,25.01154,122.00173,17,1,0
4814,ILA0583,綠19,ILA058302,綠19,1,ILA306167,啟源,0,2,25.007726,122.003182,17,1,0
4822,ILA0583,綠19,ILA058302,綠19,1,ILA306169,隧道口,0,7,24.984109,121.956731,17,1,0
4861,ILA0583,綠19,ILA058302,綠19,1,ILA304641,東北角風景區外澳站,0,22,24.87734,121.84014,17,2,0
4868,ILA0583,綠19,ILA058302,綠19,1,ILA304639,烏石港(蘭陽博物館),0,23,24.86879,121.83496,17,2,0
4876,ILA0583,綠19,ILA058302,綠19,1,ILA304637,頭城站,0,24,24.85794,121.82553,17,1,2
4877,ILA0583,綠19,ILA058302,綠19,1,ILA304645,白石腳,0,25,24.83572,121.78286,17,3,0
5031,ILA0622,1766,ILA062201,1766,0,ILA244887,南方澳,1,1,24.580599,121.870387,17,4,0
5045,ILA0622,1766,ILA062201,1766,0,ILA244888,南興里,0,2,24.58146,121.86741,17,4,0
5058,ILA0622,1766,ILA062201,1766,0,ILA268974,江夏路,0,3,24.58206,121.8652,17,24,0
5071,ILA0622,1766,ILA062201,1766,0,ILA244890,進安宮,0,4,24.58407,121.8649,17,7,0
5074,ILA0622,1766,ILA062201,1766,0,ILA116799,蘇澳港,0,5,24.59636,121.85589,17,2,0
5079,ILA0622,1766,ILA062201,1766,0,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,17,5,7
5101,ILA0622,1766,ILA062201,1766,0,ILA116802,加油站,0,8,24.59599,121.84788,17,2,3
5110,ILA0622,1766,ILA062201,1766,0,ILA244908,湧泉,0,9,24.59578,121.84441,17,9,2
5119,ILA0622,1766,ILA062201,1766,0,ILA244934,蘇澳國小,0,10,24.59624,121.84067,17,4,0
5141,ILA0622,1766,ILA062201,1766,0,ILA244936,蘇澳國中,0,12,24.59717,121.83517,17,28,1
5183,ILA0622,1766,ILA062201,1766,0,ILA244427,香和,0,22,24.63006,121.79813,17,5,2
5209,ILA0622,1766,ILA062201,1766,0,ILA300457,生態綠舟(天照宮),0,25,24.63753,121.78727,17,1,0
5232,ILA0622,1766,ILA062201,1766,0,ILA292403,羅莊社區1站,0,32,24.67271,121.7778,17,3,4
5243,ILA0622,1766,ILA062201,1766,0,ILA307864,羅東轉運站,0,33,24.67818,121.775704,17,5,22
5250,ILA0622,1766,ILA062201,1766,0,ILA292408,羅莊社區2站,0,34,24.67275,121.77753,17,2,0
5254,ILA0622,1766,ILA062201,1766,0,ILA244692,臨時站,0,35,24.668016,121.772578,17,1,0
5266,ILA0622,1766,ILA062201,1766,0,ILA244693,聖母醫院,0,36,24.67107,121.77094,17,3,1
5278,ILA0622,1766,ILA062201,1766,0,ILA297238,博愛醫院,0,37,24.672959,121.768605,17,1,4
5292,ILA0622,1766,ILA062201,1766,0,ILA303072,羅東夜市(中山公園),0,38,24.67644,121.76807,17,15,9
5304,ILA0622,1766,ILA062201,1766,0,ILA244698,復興路口,0,39,24.68199,121.76979,17,5,0
5338,ILA0622,1766,ILA062201,1766,0,ILA244752,石油公司,0,45,24.69828,121.76908,17,1,1
5343,ILA0622,1766,ILA062201,1766,0,ILA245075,學進村,0,46,24.70319,121.77041,17,1,5
5352,ILA0622,1766,ILA062201,1766,0,ILA222182,二結村,0,47,24.706101,121.771383,17,4,3
5354,ILA0622,1766,ILA062201,1766,0,ILA275215,南橋頭,0,48,24.70983,121.77264,17,4,1
5373,ILA0622,1766,ILA062201,1766,0,ILA244761,宜蘭縣政府,0,51,24.73132,121.76482,17,4,9
5379,ILA0622,1766,ILA062201,1766,0,ILA244762,宜蘭運動公園,0,52,24.73996,121.75951,17,7,3
5388,ILA0622,1766,ILA062201,1766,0,ILA244764,蘭陽女中,0,54,24.74586,121.75553,17,8,8
5397,ILA0622,1766,ILA062201,1766,0,ILA116530,綠九市場,0,55,24.749304,121.755546,17,1,2
5410,ILA0622,1766,ILA062201,1766,0,ILA303075,幸福轉運站,0,57,24.751682,121.756296,17,4,2
5424,ILA0622,1766,ILA062201,1766,0,ILA303079,宜蘭火車站(光復路),0,58,24.75501,121.75684,17,4,4
5439,ILA0622,1766,ILA062201,1766,0,ILA266471,宜蘭中山公園,0,59,24.75447,121.75381,17,4,0
5453,ILA0622,1766,ILA062201,1766,0,ILA259431,第一銀行,0,60,24.75755,121.75266,17,9,0
5467,ILA0622,1766,ILA062201,1766,0,ILA222194,北門,0,61,24.759172,121.753009,17,3,1
5482,ILA0622,1766,ILA062201,1766,0,ILA303080,蘭陽別院(念佛會),0,62,24.762247,121.754012,17,3,1
5515,ILA0622,1766,ILA062201,1766,0,ILA247514,四城,0,69,24.78716,121.76176,17,3,3
5525,ILA0622,1766,ILA062201,1766,0,ILA116544,白鵝村,0,72,24.79886,121.76438,17,1,0
5530,ILA0622,1766,ILA062201,1766,0,ILA108479,番割田,0,73,24.80172,121.76508,17,2,0
5544,ILA0622,1766,ILA062201,1766,0,ILA244415,協天廟,0,77,24.818813,121.76881,17,2,7
5562,ILA0622,1766,ILA062201,1766,0,ILA271463,礁溪電池廠,0,79,24.82454,121.7709,17,2,11
5582,ILA0622,1766,ILA062201,1766,0,ILA302784,礁溪轉運站,0,81,24.82999,121.7775,17,1,5
5620,ILA0622,1766,ILA062202,1766,1,ILA302579,烏石港轉運站,1,1,24.868788,121.834961,17,11,0
5639,ILA0622,1766,ILA062202,1766,1,ILA116565,頭城站,0,4,24.85794,121.82553,17,7,1
5651,ILA0622,1766,ILA062202,1766,1,ILA279232,青雲路,0,5,24.85548,121.82345,17,3,0
5660,ILA0622,1766,ILA062202,1766,1,ILA115465,頭城家商,0,6,24.84991,121.81566,17,39,0
5668,ILA0622,1766,ILA062202,1766,1,ILA115466,實踐農村,0,7,24.84731,121.81239,17,1,0
5696,ILA0622,1766,ILA062202,1766,1,ILA116573,二城,0,11,24.83872,121.79295,17,2,2
5718,ILA0622,1766,ILA062202,1766,1,ILA115473,白石腳,0,14,24.83572,121.78286,17,1,2
5724,ILA0622,1766,ILA062202,1766,1,ILA115474,玉石村,0,15,24.83371,121.78013,17,2,1
5735,ILA0622,1766,ILA062202,1766,1,ILA302785,礁溪轉運站,0,16,24.83055,121.77758,17,6,6
5748,ILA0622,1766,ILA062202,1766,1,ILA293533,礁溪湯圍溝,0,17,24.82877,121.773889,17,6,8
5761,ILA0622,1766,ILA062202,1766,1,ILA271464,礁溪電池廠,0,18,24.82462,121.77081,17,9,3
5775,ILA0622,1766,ILA062202,1766,1,ILA271462,礁溪國小,0,19,24.821,121.76945,17,5,5
5786,ILA0622,1766,ILA062202,1766,1,ILA259437,協天廟,0,20,24.818766,121.768666,17,3,2
5821,ILA0622,1766,ILA062202,1766,1,ILA247515,四城,0,28,24.787387,121.761526,17,2,4
5830,ILA0622,1766,ILA062202,1766,1,ILA244883,茭白里,0,30,24.77992,121.75957,17,1,1
5846,ILA0622,1766,ILA062202,1766,1,ILA276053,新生里,0,33,24.768283,121.756125,17,3,7
5856,ILA0622,1766,ILA062202,1766,1,ILA303081,蘭陽別院(念佛會),0,35,24.762132,121.753852,17,3,6
5868,ILA0622,1766,ILA062202,1766,1,ILA115495,北門,0,36,24.759673,121.75302,17,5,4
5888,ILA0622,1766,ILA062202,1766,1,ILA302595,宜蘭中山公園,0,38,24.75433,121.75378,17,6,5
5897,ILA0622,1766,ILA062202,1766,1,ILA303078,宜蘭火車站(光復路),0,39,24.75491,121.75677,17,5,17
5906,ILA0622,1766,ILA062202,1766,1,ILA303077,幸福轉運站,0,40,24.751682,121.756296,17,1,9
5920,ILA0622,1766,ILA062202,1766,1,ILA300400,宜蘭轉運站,0,41,24.751,121.75948,17,5,9
5933,ILA0622,1766,ILA062202,1766,1,ILA115943,綠九市場,0,42,24.74912,121.75524,17,9,2
5947,ILA0622,1766,ILA062202,1766,1,ILA244319,蘭陽女中,0,43,24.74672,121.75498,17,56,0
5959,ILA0622,1766,ILA062202,1766,1,ILA244417,宜蘭運動公園,0,45,24.74022,121.75877,17,2,0
6003,ILA0622,1766,ILA062202,1766,1,ILA244423,石油公司,0,52,24.69815,121.76881,17,1,8
6022,ILA0622,1766,ILA062202,1766,1,ILA244770,復興路口,0,58,24.682037,121.769646,17,1,13
6034,ILA0622,1766,ILA062202,1766,1,ILA302787,羅東夜市(中山公園),0,59,24.67661,121.76794,17,24,26
6048,ILA0622,1766,ILA062202,1766,1,ILA244683,博愛醫院,0,60,24.67261,121.77013,17,2,2
