,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
2290,ILA0334,學51,ILA033401,學51,0,ILA301839,中興文創(四結),0,11,24.695317,121.769468,7,3,0
2291,ILA0334,學51,ILA033401,學51,0,ILA297223,石油公司,0,12,24.69828,121.76908,7,7,0
2293,ILA0334,學51,ILA033401,學51,0,ILA301841,二結村,0,14,24.706101,121.771383,7,26,0
2306,ILA0334,學51,ILA0334A1,學51A,0,ILA301828,聖母醫院,0,4,24.67107,121.77094,7,2,0
2307,ILA0334,學51,ILA0334A1,學51A,0,ILA301826,羅東夜市(中山公園),0,5,24.67649,121.76803,7,85,0
2308,ILA0334,學51,ILA0334A1,學51A,0,ILA301832,復興路口,0,6,24.68199,121.76979,7,2,0
2313,ILA0334,學51,ILA0334A1,學51A,0,ILA301839,中興文創(四結),0,11,24.695317,121.769468,7,2,0
2314,ILA0334,學51,ILA0334A1,學51A,0,ILA297223,石油公司,0,12,24.69828,121.76908,7,10,0
2316,ILA0334,學51,ILA0334A1,學51A,0,ILA301841,二結村,0,14,24.706101,121.771383,7,3,0
2344,ILA0335,學52,ILA033501,學52,0,ILA297247,香和,0,20,24.63006,121.79813,7,2,0
2345,ILA0335,學52,ILA033501,學52,0,ILA301807,冬山鄉公所,0,21,24.63387,121.7931,7,19,0
2346,ILA0335,學52,ILA033501,學52,0,ILA297269,冬山,0,22,24.63491,121.78973,7,16,0
2347,ILA0335,學52,ILA033501,學52,0,ILA301809,生態綠舟(天照宮),0,23,24.63753,121.78727,7,1,0
2350,ILA0335,學52,ILA033501,學52,0,ILA297260,砂港,0,26,24.65285,121.78182,7,4,0
2351,ILA0335,學52,ILA033501,學52,0,ILA297258,慕光,0,27,24.65692,121.77888,7,22,0
2352,ILA0335,學52,ILA033501,學52,0,ILA297256,八仙橋,0,28,24.66211,121.77576,7,17,0
2353,ILA0335,學52,ILA033501,學52,0,ILA297254,群英路,0,29,24.66547,121.77389,7,2,0
2354,ILA0335,學52,ILA033501,學52,0,ILA301823,臨時站,0,30,24.668016,121.772578,7,4,0
2355,ILA0335,學52,ILA033501,學52,0,ILA301828,聖母醫院,0,31,24.67107,121.77094,7,4,0
2356,ILA0335,學52,ILA033501,學52,0,ILA297238,博愛醫院,0,32,24.672959,121.768605,7,1,0
2357,ILA0335,學52,ILA033501,學52,0,ILA301826,羅東夜市(中山公園),0,33,24.67649,121.76803,7,25,0
2358,ILA0335,學52,ILA033501,學52,0,ILA301832,復興路口,0,34,24.68199,121.76979,7,8,0
2359,ILA0335,學52,ILA033501,學52,0,ILA297229,竹林,0,35,24.68413,121.770501,7,10,0
2361,ILA0335,學52,ILA033501,學52,0,ILA301835,清水橋,0,37,24.68992,121.77041,7,4,0
2362,ILA0335,學52,ILA033501,學52,0,ILA301837,中興國小,0,38,24.69248,121.76992,7,2,0
2364,ILA0335,學52,ILA033501,學52,0,ILA297223,石油公司,0,40,24.69828,121.76908,7,3,0
2366,ILA0335,學52,ILA033501,學52,0,ILA301841,二結村,0,42,24.706101,121.771383,7,5,0
2511,ILA0336,學53,ILA033601,學53,0,ILA302470,孝威,0,34,24.69454,121.81056,7,11,0
2512,ILA0336,學53,ILA033601,學53,0,ILA302472,協和村,0,35,24.69084,121.80639,7,4,0
2513,ILA0336,學53,ILA033601,學53,0,ILA302474,宏國木業,0,36,24.68844,121.80382,7,1,0
2515,ILA0336,學53,ILA033601,學53,0,ILA301725,五結農會,0,38,24.68542,121.797912,7,26,0
2517,ILA0336,學53,ILA033601,學53,0,ILA301728,下三結,0,40,24.70248,121.786755,7,7,0
2583,ILA0337,學55,ILA033701,學55,0,ILA301786,羅東轉運站,1,1,24.67818,121.775704,7,49,0
2584,ILA0337,學55,ILA033701,學55,0,ILA301787,羅東火車站,0,2,24.678093,121.773329,7,56,0
2586,ILA0337,學55,ILA033701,學55,0,ILA301789,羅東夜市(中山公園),0,4,24.67661,121.76794,7,10,0
2588,ILA0337,學55,ILA033701,學55,0,ILA301792,維揚路,0,6,24.67224,121.76207,7,7,0
2592,ILA0337,學55,ILA033701,學55,0,ILA301797,廣安路,0,10,24.66933,121.7451,7,1,0
2602,ILA0338,學56,ILA033801,學56,0,ILA302082,幸福轉運站,1,1,24.751682,121.756296,7,94,0
2603,ILA0338,學56,ILA033801,學56,0,ILA297196,綠九市場,0,2,24.74912,121.75524,7,7,0
2604,ILA0338,學56,ILA033801,學56,0,ILA297198,蘭陽女中,0,3,24.74672,121.75498,7,21,0
2606,ILA0338,學56,ILA033801,學56,0,ILA301847,宜蘭運動公園,0,5,24.74022,121.75877,7,1,0
2607,ILA0338,學56,ILA033801,學56,0,ILA301845,宜蘭縣政府,0,6,24.730883,121.764751,7,1,0
2608,ILA0338,學56,ILA033801,學56,0,ILA301843,城仔,0,7,24.72629,121.7673,7,18,0
2610,ILA0338,學56,ILA033801,學56,0,ILA302152,慈林文教,0,9,24.709104,121.771344,7,9,0
2612,ILA0338,學56,ILA033801,學56,0,ILA302154,二結,0,11,24.703365,121.767919,7,5,0
2613,ILA0338,學56,ILA033801,學56,0,ILA297222,石油公司,0,12,24.69815,121.76881,7,4,0
2728,ILA0339,學57,ILA0339A1,學57A,0,ILA301724,萬善堂,0,27,24.67801,121.80054,7,5,0
2729,ILA0339,學57,ILA0339A1,學57A,0,ILA301771,五結,0,28,24.684908,121.797482,7,78,0
2852,ILA0341,學59,ILA034101,學59,0,ILA297259,砂港,0,7,24.65269,121.78157,7,6,0
2858,ILA0341,學59,ILA034101,學59,0,ILA297270,冬山國中,0,13,24.63255,121.79326,7,21,0
2860,ILA0341,學59,ILA034101,學59,0,ILA297242,下香和,0,15,24.62726,121.80025,7,4,0
2863,ILA0341,學59,ILA034101,學59,0,ILA297233,東城,0,18,24.61585,121.81055,7,4,2
2948,ILA0343,1791,ILA034301,1791,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,7,5,0
2956,ILA0343,1791,ILA034301,1791,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,7,2,0
2967,ILA0343,1791,ILA034301,1791,0,ILA234929,電信局,0,3,24.67849,121.770501,7,10,0
2977,ILA0343,1791,ILA034301,1791,0,ILA234931,倉前路,0,4,24.680513,121.771058,7,1,0
2988,ILA0343,1791,ILA034301,1791,0,ILA263073,慈濟精舍,0,7,24.682812,121.785547,7,1,2
2993,ILA0343,1791,ILA034301,1791,0,ILA234937,五結,0,10,24.6847,121.79752,7,12,1
2999,ILA0343,1791,ILA034301,1791,0,ILA234938,協和北路,0,11,24.68612,121.80087,7,9,0
3008,ILA0343,1791,ILA034301,1791,0,ILA234941,下孝威,0,15,24.692629,121.815986,7,1,0
3013,ILA0343,1791,ILA034301,1791,0,ILA234944,大閘門,0,18,24.692311,121.831735,7,5,1
3016,ILA0343,1791,ILA034301,1791,0,ILA234947,清水大鎮,0,19,24.68389,121.83364,7,3,0
3022,ILA0343,1791,ILA034301,1791,0,ILA234949,開山廟,0,21,24.675882,121.832069,7,3,0
3027,ILA0343,1791,ILA034301,1791,0,ILA241730,仙水寺,0,22,24.67433,121.83051,7,7,0
3028,ILA0343,1791,ILA034301,1791,0,ILA234951,新店,0,23,24.67193,121.82594,7,5,0
3030,ILA0343,1791,ILA034301,1791,0,ILA234952,利澤簡,0,24,24.66644,121.82247,7,5,4
3039,ILA0343,1791,ILA034301,1791,0,ILA234956,成興,0,28,24.65535,121.82567,7,5,0
3044,ILA0343,1791,ILA034301,1791,0,ILA234959,區界,0,30,24.64759,121.82844,7,9,0
3049,ILA0343,1791,ILA034301,1791,0,ILA234960,龍德里,0,31,24.6444,121.82973,7,11,1
3055,ILA0343,1791,ILA034301,1791,0,ILA234961,福德路,0,32,24.641596,121.830915,7,4,0
3060,ILA0343,1791,ILA034301,1791,0,ILA234962,育英,0,33,24.6390768922176,121.832100442815,7,6,0
3069,ILA0343,1791,ILA034301,1791,0,ILA263080,馬賽街,0,36,24.6230273190108,121.834317251377,7,10,2
3074,ILA0343,1791,ILA034301,1791,0,ILA307523,馬賽國小,0,37,24.621874,121.834308,7,1,1
3078,ILA0343,1791,ILA034301,1791,0,ILA234965,文化國中,0,38,24.61975342,121.8341937,7,3,15
3085,ILA0343,1791,ILA034301,1791,0,ILA234967,隘丁,0,40,24.6153500000971,121.835209952968,7,3,0
3089,ILA0343,1791,ILA034301,1791,0,ILA234968,隘丁嶺橋,0,41,24.61255,121.8376,7,3,0
3093,ILA0343,1791,ILA034301,1791,0,ILA234969,聖愛路,0,42,24.604903,121.837143,7,9,0
3097,ILA0343,1791,ILA034301,1791,0,ILA234971,聖湖,0,44,24.5963,121.83849,7,1,2
3105,ILA0343,1791,ILA034301,1791,0,ILA244842,湧泉,0,46,24.5956,121.844518,7,2,62
3114,ILA0343,1791,ILA034301,1791,0,ILA302879,蘇澳轉運站,0,48,24.595434,121.852642,7,5,7
3128,ILA0343,1791,ILA034302,1791,1,ILA244887,南方澳,1,1,24.580599,121.870387,7,2,0
3136,ILA0343,1791,ILA034302,1791,1,ILA244888,南興里,0,2,24.58146,121.86741,7,8,0
3143,ILA0343,1791,ILA034302,1791,1,ILA268974,江夏路,0,3,24.58206,121.8652,7,4,0
3152,ILA0343,1791,ILA034302,1791,1,ILA244890,進安宮,0,4,24.58407,121.8649,7,2,0
3158,ILA0343,1791,ILA034302,1791,1,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,7,14,1
3196,ILA0343,1791,ILA034302,1791,1,ILA234992,聖愛路,0,12,24.60516,121.83714,7,1,0
3200,ILA0343,1791,ILA034302,1791,1,ILA234994,隘丁,0,14,24.6155046369779,121.835341134768,7,1,0
3202,ILA0343,1791,ILA034302,1791,1,ILA234995,仁愛路,0,15,24.6172700000865,121.834339952991,7,1,0
3205,ILA0343,1791,ILA034302,1791,1,ILA234996,文化國中,0,16,24.619815,121.834377,7,6,0
3227,ILA0343,1791,ILA034302,1791,1,ILA234999,育英,0,21,24.6391599999973,121.832289953118,7,2,0
3233,ILA0343,1791,ILA034302,1791,1,ILA235000,福德路,0,22,24.64173,121.83099,7,1,1
3241,ILA0343,1791,ILA034302,1791,1,ILA235001,龍德里,0,23,24.64444,121.82985,7,4,2
3249,ILA0343,1791,ILA034302,1791,1,ILA235002,區界,0,24,24.64763,121.82855,7,3,0
3266,ILA0343,1791,ILA034302,1791,1,ILA235005,成興,0,26,24.65539,121.82579,7,1,0
3270,ILA0343,1791,ILA034302,1791,1,ILA235006,下興南路,0,27,24.65802,121.82513,7,1,0
3276,ILA0343,1791,ILA034302,1791,1,ILA235008,下福活動中心,0,29,24.6626144493336,121.823850789765,7,2,0
3278,ILA0343,1791,ILA034302,1791,1,ILA235009,利澤簡,0,30,24.66651,121.82265,7,4,0
3284,ILA0343,1791,ILA034302,1791,1,ILA235010,新店,0,31,24.67201,121.82605,7,2,0
3287,ILA0343,1791,ILA034302,1791,1,ILA235012,開山廟,0,33,24.675624,121.83214,7,6,1
3296,ILA0343,1791,ILA034302,1791,1,ILA235016,清水大鎮,0,35,24.68392,121.83375,7,14,0
3303,ILA0343,1791,ILA034302,1791,1,ILA235017,大閘門,0,36,24.69238,121.8317,7,8,0
3307,ILA0343,1791,ILA034302,1791,1,ILA235019,大眾廟-傳藝中心,0,37,24.69243,121.82808,7,1,0
3312,ILA0343,1791,ILA034302,1791,1,ILA235021,孝威,0,40,24.6945399997022,121.810559953728,7,3,0
3320,ILA0343,1791,ILA034302,1791,1,ILA235023,協和北路,0,43,24.68627,121.80083,7,4,0
3322,ILA0343,1791,ILA034302,1791,1,ILA235024,五結,0,44,24.684908,121.797482,7,1,4
3333,ILA0343,1791,ILA034302,1791,1,ILA285016,慈濟精舍,0,47,24.682934,121.785641,7,3,0
3407,ILA0344,1793,ILA034402,1793,1,ILA235148,牛鬥派出所,1,1,24.640655,121.571503,7,12,0
3409,ILA0344,1793,ILA034402,1793,1,ILA244492,菓子園,0,2,24.6393778946689,121.578238293644,7,1,0
3413,ILA0344,1793,ILA034402,1793,1,ILA116019,清水電廠,0,5,24.64443,121.59846,7,1,0
3415,ILA0344,1793,ILA034402,1793,1,ILA116020,復興村,0,6,24.632,121.60708,7,7,0
3418,ILA0344,1793,ILA034402,1793,1,ILA116021,清水大橋,0,7,24.63849,121.61407,7,4,0
3420,ILA0344,1793,ILA034402,1793,1,ILA116023,天送埤,0,9,24.66172,121.62181,7,25,0
3430,ILA0344,1793,ILA034402,1793,1,ILA235076,義德街,0,17,24.665630675498,121.649746579847,7,12,2
3431,ILA0344,1793,ILA034402,1793,1,ILA235077,三星二站,0,18,24.6658699991536,121.651639956362,7,9,1
3434,ILA0344,1793,ILA034402,1793,1,ILA116026,三星一站,0,19,24.6664515049967,121.653315123694,7,21,10
3438,ILA0344,1793,ILA034402,1793,1,ILA235080,月眉村,0,20,24.6670199165649,121.655962471912,7,5,0
3441,ILA0344,1793,ILA034402,1793,1,ILA235082,內湖,0,22,24.66792,121.66865,7,1,0
3443,ILA0344,1793,ILA034402,1793,1,ILA235083,拱照村,0,24,24.66755,121.67543,7,1,0
3447,ILA0344,1793,ILA034402,1793,1,ILA235084,田心仔,0,26,24.66745,121.67975,7,1,0
3450,ILA0344,1793,ILA034402,1793,1,ILA241571,大坑,0,27,24.66739,121.68238,7,1,0
3451,ILA0344,1793,ILA034402,1793,1,ILA235085,阿里史,0,28,24.667281,121.68595,7,4,0
3452,ILA0344,1793,ILA034402,1793,1,ILA116027,行健路口,0,29,24.6676,121.68959,7,3,0
3457,ILA0344,1793,ILA034402,1793,1,ILA235089,全家福,0,32,24.66935,121.70715,7,2,0
3459,ILA0344,1793,ILA034402,1793,1,ILA116029,玉尊宮,0,33,24.66993,121.70958,7,3,0
3461,ILA0344,1793,ILA034402,1793,1,ILA235091,農場,0,34,24.6700799993974,121.714729955285,7,3,0
3466,ILA0344,1793,ILA034402,1793,1,ILA235093,柯子林,0,36,24.669647,121.724731,7,2,0
3470,ILA0344,1793,ILA034402,1793,1,ILA116030,廣興,0,39,24.67017,121.750194,7,5,40
3478,ILA0344,1793,ILA034402,1793,1,ILA280573,羅東夜市(中山公園),0,45,24.67644,121.76807,7,1,12
3482,ILA0345,1794,ILA034502,1794,1,ILA235230,三星三站,1,1,24.66699,121.65244,7,4,0
3487,ILA0345,1794,ILA034502,1794,1,ILA235231,九股間,0,3,24.6716223317482,121.653171849007,7,1,0
3488,ILA0345,1794,ILA034502,1794,1,ILA235232,靈巖寺,0,4,24.673525231271,121.653293350744,7,2,0
3493,ILA0345,1794,ILA034502,1794,1,ILA292317,萬德二路,0,7,24.676017,121.66142,7,3,0
3497,ILA0345,1794,ILA034502,1794,1,ILA235236,蔥仔寮,0,9,24.6753730369169,121.66764531103,7,1,0
3499,ILA0345,1794,ILA034502,1794,1,ILA235238,富興,0,11,24.67642,121.6743,7,1,0
3500,ILA0345,1794,ILA034502,1794,1,ILA235239,廣州路口,0,12,24.67683,121.67572,7,5,0
3503,ILA0345,1794,ILA034502,1794,1,ILA235240,萬貴,0,13,24.67772,121.67893,7,6,0
3510,ILA0345,1794,ILA034502,1794,1,ILA235245,頂大義,0,18,24.68513,121.70319,7,1,1
3514,ILA0345,1794,ILA034502,1794,1,ILA235246,湧泉水,0,19,24.68543,121.70716,7,2,0
3517,ILA0345,1794,ILA034502,1794,1,ILA235247,大義,0,20,24.68606,121.71463,7,4,0
3520,ILA0345,1794,ILA034502,1794,1,ILA235250,村路口,0,23,24.68992,121.72421,7,2,0
3521,ILA0345,1794,ILA034502,1794,1,ILA235251,大洲,0,24,24.69297,121.72908,7,8,0
3526,ILA0345,1794,ILA034502,1794,1,ILA235253,大洲路,0,26,24.69739,121.7347,7,6,0
3529,ILA0345,1794,ILA034502,1794,1,ILA235254,尾塹,0,27,24.6991,121.73663,7,1,0
3530,ILA0345,1794,ILA034502,1794,1,ILA235255,保安宮,0,28,24.700628,121.741469,7,1,0
3532,ILA0345,1794,ILA034502,1794,1,ILA235256,清洲,0,29,24.701711,121.74591,7,8,1
3533,ILA0345,1794,ILA034502,1794,1,ILA235257,日新,0,30,24.70253,121.7495,7,5,0
3537,ILA0345,1794,ILA034502,1794,1,ILA235260,仁愛新村,0,33,24.69479,121.76109,7,5,0
3538,ILA0345,1794,ILA034502,1794,1,ILA235261,清水溝,0,34,24.69196,121.7637,7,6,0
3540,ILA0345,1794,ILA034502,1794,1,ILA235262,竹林國小,0,35,24.6880499995411,121.765739954477,7,2,2
