,RouteUID,RouteNameZh_tw,SubRouteUID,SubRouteNameZh_tw,Direction,StopUID,StopNameZh_tw,StopBoarding,StopSequence,PositionLat,PositionLon,旅次時段,上車人數,下車人數
526,ILA0012,紅2,ILA001202,紅2,1,ILA297068,南方澳(港區),0,2,24.585293,121.864485,15,2,0
535,ILA0012,紅2,ILA001202,紅2,1,ILA302879,蘇澳轉運站,0,3,24.595434,121.852642,15,3,7
561,ILA0012,紅2,ILA001202,紅2,1,ILA297072,蘇澳國中,0,9,24.59717,121.83517,15,4,0
572,ILA0012,紅2,ILA001202,紅2,1,ILA297234,東城,0,15,24.61607,121.81074,15,1,0
583,ILA0012,紅2,ILA001202,紅2,1,ILA297247,香和,0,19,24.63006,121.79813,15,1,1
595,ILA0012,紅2,ILA001202,紅2,1,ILA297260,砂港,0,25,24.65285,121.78182,15,1,1
608,ILA0012,紅2,ILA001202,紅2,1,ILA297086,羅東轉運站,0,30,24.67818,121.775704,15,2,10
618,ILA0012,紅2,ILA001202,紅2,1,ILA297243,聖母醫院,0,33,24.67107,121.77094,15,1,1
634,ILA0012,紅2,ILA001202,紅2,1,ILA297083,羅東夜市(中山公園),0,35,24.67649,121.76803,15,3,2
648,ILA0012,紅2,ILA001202,紅2,1,ILA297229,竹林,0,37,24.68413,121.770501,15,1,0
722,ILA0015,綠15,ILA001502,綠15,1,ILA297034,龍潭湖,0,8,24.791742,121.739635,15,1,0
744,ILA0017,綠17,ILA001701,綠17,0,ILA297078,羅東轉運站,1,1,24.67818,121.775704,15,4,0
787,ILA0018,綠18,ILA001801,綠18,0,ILA297023,宜蘭轉運站,1,1,24.751763,121.75972,15,2,0
795,ILA0018,綠18,ILA001801,綠18,0,ILA302484,幸福轉運站,0,2,24.7519,121.75655,15,3,0
802,ILA0018,綠18,ILA001801,綠18,0,ILA302485,壯圍鄉公所,0,3,24.74636,121.78568,15,5,0
806,ILA0018,綠18,ILA001801,綠18,0,ILA234800,復興村,0,5,24.739287,121.817302,15,1,1
815,ILA0018,綠18,ILA001801,綠18,0,ILA302489,大福海濱遊憩區,0,11,24.802297,121.816976,15,1,2
820,ILA0018,綠18,ILA001801,綠18,0,ILA306152,打馬煙,0,16,24.83666,121.82401,15,1,0
826,ILA0018,綠18,ILA001801,綠18,0,ILA294138,烏石港站,0,19,24.86938,121.8352,15,1,1
835,ILA0018,綠18,ILA001802,綠18,1,ILA302495,頭城火車站（舊頭城鎮公所）,1,1,24.859515,121.82344,15,1,0
840,ILA0018,綠18,ILA001802,綠18,1,ILA294138,烏石港站,0,2,24.86938,121.8352,15,2,0
855,ILA0018,綠18,ILA001802,綠18,1,ILA306147,新社,0,11,24.79271,121.81516,15,1,0
860,ILA0018,綠18,ILA001802,綠18,1,ILA302498,永鎮濱海遊憩區,0,12,24.77509,121.81525,15,2,0
864,ILA0018,綠18,ILA001802,綠18,1,ILA305754,保安宮,0,14,24.756973,121.815477,15,2,0
868,ILA0018,綠18,ILA001802,綠18,1,ILA302499,後埤,0,15,24.74684,121.8162,15,2,0
876,ILA0018,綠18,ILA001802,綠18,1,ILA302486,壯圍沙丘旅遊服務園區,0,17,24.738125,121.819399,15,4,0
883,ILA0018,綠18,ILA001802,綠18,1,ILA302500,壯圍鄉公所,0,18,24.74652,121.78575,15,9,2
888,ILA0025,綠25,ILA002501,綠25,0,ILA297078,羅東轉運站,1,1,24.67818,121.775704,15,2,0
890,ILA0025,綠25,ILA002501,綠25,0,ILA297079,羅東火車站,0,2,24.67802,121.77338,15,5,0
893,ILA0025,綠25,ILA002501,綠25,0,ILA297081,羅東夜市(中山公園),0,4,24.67661,121.76794,15,1,0
895,ILA0025,綠25,ILA002501,綠25,0,ILA300237,成功派出所(文化工場),0,5,24.672973,121.766251,15,1,0
917,ILA0028,綠28,ILA002801,綠28,0,ILA300485,湧泉,0,7,24.5956,121.844518,15,1,0
932,ILA0028,綠28,ILA002801,綠28,0,ILA308288,豆腐岬風景區,0,11,24.585146,121.872005,15,4,2
944,ILA0028,綠28,ILA002801,綠28,0,ILA308289,內埤海邊,0,12,24.578274,121.870018,15,3,0
951,ILA0028,綠28,ILA002801,綠28,0,ILA308290,南寧市場,0,13,24.580599,121.870387,15,3,1
958,ILA0028,綠28,ILA002801,綠28,0,ILA308291,南興里,0,14,24.58146,121.86741,15,2,1
969,ILA0028,綠28,ILA002801,綠28,0,ILA308292,江夏路,0,15,24.58206,121.8652,15,10,6
987,ILA0028,綠28,ILA002801,綠28,0,ILA302880,蘇澳轉運站,0,19,24.595434,121.852642,15,7,13
1019,ILA0028,綠28,ILA002801,綠28,0,ILA297072,蘇澳國中,0,24,24.59717,121.83517,15,1,2
1030,ILA0028,綠28,ILA002801,綠28,0,ILA297073,軍人忠烈祠,0,25,24.60399,121.8328,15,2,0
1093,ILA0112,112,ILA011201,112,0,ILA296014,礁溪轉運站,1,1,24.830918,121.777907,15,68,0
1107,ILA0112,112,ILA011201,112,0,ILA296887,礁溪湯圍溝,0,2,24.828817,121.774117,15,8,10
1119,ILA0112,112,ILA011201,112,0,ILA297138,湯圍溝,0,3,24.826746,121.771651,15,19,16
1131,ILA0112,112,ILA011201,112,0,ILA297139,礁溪電池廠,0,4,24.824619,121.770786,15,3,2
1144,ILA0112,112,ILA011201,112,0,ILA296893,礁溪國小,0,5,24.82092,121.76938,15,10,7
1159,ILA0112,112,ILA011201,112,0,ILA296901,協天廟,0,6,24.818749,121.768591,15,12,4
1173,ILA0112,112,ILA011201,112,0,ILA296902,大忠路,0,8,24.82305,121.76527,15,22,23
1188,ILA0112,112,ILA011201,112,0,ILA291106,仁愛路,0,10,24.82527192,121.7677417,15,1,12
1202,ILA0112,112,ILA011201,112,0,ILA291092,湯圍溝(仁愛路),0,11,24.827621,121.770629,15,19,4
1211,ILA0112,112,ILA011201,112,0,ILA296904,溫泉路,0,12,24.82924,121.772877,15,14,2
1221,ILA0112,112,ILA011201,112,0,ILA291110,礁溪火車站,0,13,24.8272,121.775117,15,12,19
1354,ILA0122,122,ILA012202,122,1,ILA304927,粉鳥林,1,1,24.497312,121.841524,15,1,0
1359,ILA0122,122,ILA012202,122,1,ILA302412,東澳火車站,0,3,24.51849,121.8311,15,1,0
1506,ILA0241,241,ILA024102,241,1,ILA290642,龍德工業區,0,4,24.63449,121.83217,15,7,0
1515,ILA0241,241,ILA024102,241,1,ILA290512,清水大鎮3,0,12,24.68335,121.83139,15,1,0
1517,ILA0241,241,ILA024102,241,1,ILA302483,國立傳統藝術中心,0,13,24.68805,121.82548,15,13,0
1522,ILA0241,241,ILA024102,241,1,ILA290443,冬山河親水公園,0,18,24.67225,121.81162,15,12,0
1708,ILA0281,281,ILA028102,281,1,ILA290433,仁山植物園,1,1,24.62348,121.75181,15,2,0
1713,ILA0281,281,ILA028102,281,1,ILA306030,中山旅遊服務中心,0,4,24.62969,121.74466,15,3,0
1719,ILA0281,281,ILA028102,281,1,ILA290550,橫圳路口,0,8,24.65062,121.73985,15,4,0
1723,ILA0281,281,ILA028102,281,1,ILA290507,梅花湖,0,9,24.64725,121.7312,15,7,0
1730,ILA0281,281,ILA028102,281,1,ILA290564,羅東高工,0,14,24.6703,121.75069,15,1,0
2255,ILA0334,學51,ILA033402,學51,1,ILA301848,宜蘭高中,1,1,24.750695,121.741575,15,17,0
2562,ILA0337,學55,ILA033702,學55,1,ILA301806,聖母專校(側門),1,1,24.665157,121.700999,15,124,0
2565,ILA0337,學55,ILA033702,學55,1,ILA301812,大埔,0,2,24.66778,121.70213,15,38,0
2822,ILA0341,學59,ILA034102,學59,1,ILA301876,蘇澳海事,1,1,24.594669,121.84436,15,91,0
2870,ILA0342,學60,ILA034202,學60,1,ILA301876,蘇澳海事,1,1,24.594669,121.84436,15,74,0
2953,ILA0343,1791,ILA034301,1791,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,15,24,0
2963,ILA0343,1791,ILA034301,1791,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,15,10,0
2974,ILA0343,1791,ILA034301,1791,0,ILA234929,電信局,0,3,24.67849,121.770501,15,27,0
2983,ILA0343,1791,ILA034301,1791,0,ILA234931,倉前路,0,4,24.680513,121.771058,15,2,0
2998,ILA0343,1791,ILA034301,1791,0,ILA234937,五結,0,10,24.6847,121.79752,15,3,3
3007,ILA0343,1791,ILA034301,1791,0,ILA234940,孝威,0,14,24.694414,121.810556,15,1,0
3025,ILA0343,1791,ILA034301,1791,0,ILA234949,開山廟,0,21,24.675882,121.832069,15,1,2
3036,ILA0343,1791,ILA034301,1791,0,ILA234954,下福村,0,26,24.66056,121.82426,15,1,2
3053,ILA0343,1791,ILA034301,1791,0,ILA234960,龍德里,0,31,24.6444,121.82973,15,1,5
3166,ILA0343,1791,ILA034302,1791,1,ILA302879,蘇澳轉運站,0,6,24.595434,121.852642,15,4,0
3174,ILA0343,1791,ILA034302,1791,1,ILA116802,加油站,0,7,24.59599,121.84788,15,1,0
3180,ILA0343,1791,ILA034302,1791,1,ILA244908,湧泉,0,8,24.59578,121.84441,15,1,0
3186,ILA0343,1791,ILA034302,1791,1,ILA244934,蘇澳國小,0,9,24.59624,121.84067,15,3,0
3211,ILA0343,1791,ILA034302,1791,1,ILA234996,文化國中,0,16,24.619815,121.834377,15,2,0
3217,ILA0343,1791,ILA034302,1791,1,ILA307523,馬賽國小,0,17,24.621874,121.834308,15,2,0
3222,ILA0343,1791,ILA034302,1791,1,ILA263081,馬賽街,0,18,24.623010000066,121.834499953012,15,1,1
3231,ILA0343,1791,ILA034302,1791,1,ILA234999,育英,0,21,24.6391599999973,121.832289953118,15,1,0
3247,ILA0343,1791,ILA034302,1791,1,ILA235001,龍德里,0,23,24.64444,121.82985,15,7,0
3256,ILA0343,1791,ILA034302,1791,1,ILA235002,區界,0,24,24.64763,121.82855,15,1,0
3263,ILA0343,1791,ILA034302,1791,1,ILA235003,成興村,0,25,24.65053,121.82746,15,1,1
3272,ILA0343,1791,ILA034302,1791,1,ILA235006,下興南路,0,27,24.65802,121.82513,15,1,1
3286,ILA0343,1791,ILA034302,1791,1,ILA241702,仙水寺,0,32,24.67429,121.83051,15,4,0
3727,ILA0345,1794,ILA0345B1,1794B,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,15,4,0
3729,ILA0345,1794,ILA0345B1,1794B,0,ILA234929,電信局,0,3,24.67849,121.770501,15,3,0
3730,ILA0345,1794,ILA0345B1,1794B,0,ILA292312,公正國小,0,4,24.67948,121.76663,15,1,1
3748,ILA0345,1794,ILA0345B1,1794B,0,ILA235214,頂大義,0,22,24.6852,121.70315,15,1,0
3756,ILA0345,1794,ILA0345B1,1794B,0,ILA300128,紅柴林營區,0,30,24.68933,121.673701,15,1,0
3772,ILA0345,1794,ILA0345B2,1794B,1,ILA235230,三星三站,1,1,24.66699,121.65244,15,6,0
3775,ILA0345,1794,ILA0345B2,1794B,1,ILA235232,靈巖寺,0,4,24.673525231271,121.653293350744,15,1,0
3777,ILA0345,1794,ILA0345B2,1794B,1,ILA235234,萬德,0,6,24.676918,121.657174,15,1,0
3784,ILA0345,1794,ILA0345B2,1794B,1,ILA235239,廣州路口,0,12,24.67683,121.67572,15,25,0
3788,ILA0345,1794,ILA0345B2,1794B,1,ILA300129,紅柴林營區,0,15,24.689544,121.673819,15,2,0
3791,ILA0345,1794,ILA0345B2,1794B,1,ILA300127,耕莘專校,0,17,24.698194,121.686562,15,2,0
4094,ILA0346,1795,ILA0346B1,1795B,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,15,4,0
4097,ILA0346,1795,ILA0346B1,1795B,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,15,3,0
4099,ILA0346,1795,ILA0346B1,1795B,0,ILA234929,電信局,0,3,24.67849,121.770501,15,3,0
4102,ILA0346,1795,ILA0346B1,1795B,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,15,12,0
4112,ILA0346,1795,ILA0346B1,1795B,0,ILA235277,廣興國小,0,12,24.66578,121.74265,15,1,4
4645,ILA0350,1799,ILA035001,1799,0,ILA251477,衛生所,1,1,24.59368,121.84171,15,1,0
4689,ILA0350,1799,ILA035001,1799,0,ILA302879,蘇澳轉運站,0,11,24.595434,121.852642,15,1,0
4709,ILA0350,1799,ILA035002,1799,1,ILA241649,臨時站,0,2,24.57581,121.83943,15,4,0
4721,ILA0350,1799,ILA035002,1799,1,ILA235556,永春里,0,6,24.581955776865,121.846243672554,15,1,0
4756,ILA0351,201,ILA035101,201,0,ILA303879,新城火車站,0,10,24.127721,121.641257,15,2,0
4809,ILA0583,綠19,ILA058302,綠19,1,ILA306171,馬崗 (三貂角燈塔),1,1,25.01154,122.00173,15,4,0
4826,ILA0583,綠19,ILA058302,綠19,1,ILA306159,石城,0,8,24.97875,121.94572,15,1,0
4829,ILA0583,綠19,ILA058302,綠19,1,ILA304657,天公廟(大里遊客中心),0,10,24.96931,121.9249,15,4,0
4831,ILA0583,綠19,ILA058302,綠19,1,ILA306157,大里,0,11,24.966955,121.922306,15,1,0
4836,ILA0583,綠19,ILA058302,綠19,1,ILA304655,新港(大溪漁港),0,12,24.941944,121.898361,15,29,2
4840,ILA0583,綠19,ILA058302,綠19,1,ILA304653,大溪(大溪火車站),0,14,24.93928,121.89128,15,1,1
4848,ILA0583,綠19,ILA058302,綠19,1,ILA304651,北關(北關海潮公園),0,17,24.91482,121.87938,15,2,1
4855,ILA0583,綠19,ILA058302,綠19,1,ILA305113,大園,0,20,24.90101,121.863357,15,1,0
4858,ILA0583,綠19,ILA058302,綠19,1,ILA304647,外澳(外澳火車站),0,21,24.88332,121.8455,15,1,0
4860,ILA0583,綠19,ILA058302,綠19,1,ILA304641,東北角風景區外澳站,0,22,24.87734,121.84014,15,8,2
4867,ILA0583,綠19,ILA058302,綠19,1,ILA304639,烏石港(蘭陽博物館),0,23,24.86879,121.83496,15,6,8
4875,ILA0583,綠19,ILA058302,綠19,1,ILA304637,頭城站,0,24,24.85794,121.82553,15,4,10
4887,ILA0583,綠19,ILA058301,綠19,0,ILA299119,礁溪轉運站,1,1,24.83103,121.7779,15,3,0
4891,ILA0583,綠19,ILA058301,綠19,0,ILA304644,白石腳,0,2,24.83551,121.78285,15,4,0
4899,ILA0583,綠19,ILA058301,綠19,0,ILA304636,頭城站,0,3,24.85854,121.82603,15,2,0
4917,ILA0583,綠19,ILA058301,綠19,0,ILA304652,大溪(大溪火車站),0,13,24.93947,121.89199,15,1,0
5029,ILA0622,1766,ILA062201,1766,0,ILA244887,南方澳,1,1,24.580599,121.870387,15,6,0
5043,ILA0622,1766,ILA062201,1766,0,ILA244888,南興里,0,2,24.58146,121.86741,15,6,0
5056,ILA0622,1766,ILA062201,1766,0,ILA268974,江夏路,0,3,24.58206,121.8652,15,4,0
5069,ILA0622,1766,ILA062201,1766,0,ILA244890,進安宮,0,4,24.58407,121.8649,15,6,0
5090,ILA0622,1766,ILA062201,1766,0,ILA297069,中山路,0,7,24.59614,121.85048,15,3,0
5100,ILA0622,1766,ILA062201,1766,0,ILA116802,加油站,0,8,24.59599,121.84788,15,2,0
5108,ILA0622,1766,ILA062201,1766,0,ILA244908,湧泉,0,9,24.59578,121.84441,15,1,0
5128,ILA0622,1766,ILA062201,1766,0,ILA222150,聖湖,0,11,24.5965,121.8382,15,1,0
5139,ILA0622,1766,ILA062201,1766,0,ILA244936,蘇澳國中,0,12,24.59717,121.83517,15,17,0
5165,ILA0622,1766,ILA062201,1766,0,ILA244751,電石廠,0,19,24.61986,121.80699,15,1,0
5173,ILA0622,1766,ILA062201,1766,0,ILA244426,下香和,0,21,24.6276,121.80031,15,1,1
5192,ILA0622,1766,ILA062201,1766,0,ILA244429,冬山鄉公所,0,23,24.63387,121.7931,15,5,4
5202,ILA0622,1766,ILA062201,1766,0,ILA244431,冬山,0,24,24.63491,121.78973,15,1,2
5221,ILA0622,1766,ILA062201,1766,0,ILA222168,砂港,0,28,24.65285,121.78182,15,1,1
5241,ILA0622,1766,ILA062201,1766,0,ILA307864,羅東轉運站,0,33,24.67818,121.775704,15,3,16
5264,ILA0622,1766,ILA062201,1766,0,ILA244693,聖母醫院,0,36,24.67107,121.77094,15,17,4
5276,ILA0622,1766,ILA062201,1766,0,ILA297238,博愛醫院,0,37,24.672959,121.768605,15,1,4
5290,ILA0622,1766,ILA062201,1766,0,ILA303072,羅東夜市(中山公園),0,38,24.67644,121.76807,15,16,1
5313,ILA0622,1766,ILA062201,1766,0,ILA244699,竹林,0,40,24.68413,121.770501,15,1,0
5330,ILA0622,1766,ILA062201,1766,0,ILA303074,中興文創(四結),0,44,24.695317,121.769468,15,1,0
5336,ILA0622,1766,ILA062201,1766,0,ILA244752,石油公司,0,45,24.69828,121.76908,15,2,3
5342,ILA0622,1766,ILA062201,1766,0,ILA245075,學進村,0,46,24.70319,121.77041,15,1,1
5357,ILA0622,1766,ILA062201,1766,0,ILA116836,北橋頭,0,49,24.72184,121.76996,15,1,0
5371,ILA0622,1766,ILA062201,1766,0,ILA244761,宜蘭縣政府,0,51,24.73132,121.76482,15,1,0
5378,ILA0622,1766,ILA062201,1766,0,ILA244762,宜蘭運動公園,0,52,24.73996,121.75951,15,3,0
5386,ILA0622,1766,ILA062201,1766,0,ILA244764,蘭陽女中,0,54,24.74586,121.75553,15,3,10
5408,ILA0622,1766,ILA062201,1766,0,ILA303075,幸福轉運站,0,57,24.751682,121.756296,15,2,7
5422,ILA0622,1766,ILA062201,1766,0,ILA303079,宜蘭火車站(光復路),0,58,24.75501,121.75684,15,5,4
5437,ILA0622,1766,ILA062201,1766,0,ILA266471,宜蘭中山公園,0,59,24.75447,121.75381,15,8,5
5451,ILA0622,1766,ILA062201,1766,0,ILA259431,第一銀行,0,60,24.75755,121.75266,15,10,4
5465,ILA0622,1766,ILA062201,1766,0,ILA222194,北門,0,61,24.759172,121.753009,15,2,0
5480,ILA0622,1766,ILA062201,1766,0,ILA303080,蘭陽別院(念佛會),0,62,24.762247,121.754012,15,9,0
5487,ILA0622,1766,ILA062201,1766,0,ILA278127,河濱公園,0,63,24.764166,121.754738,15,2,1
5497,ILA0622,1766,ILA062201,1766,0,ILA277807,新生里,0,64,24.768015,121.756123,15,1,0
5500,ILA0622,1766,ILA062201,1766,0,ILA115304,吳沙路,0,65,24.77354,121.7579,15,2,1
5507,ILA0622,1766,ILA062201,1766,0,ILA108474,一結,0,68,24.78239,121.76058,15,1,0
5513,ILA0622,1766,ILA062201,1766,0,ILA247514,四城,0,69,24.78716,121.76176,15,3,1
5543,ILA0622,1766,ILA062201,1766,0,ILA244415,協天廟,0,77,24.818813,121.76881,15,1,9
5561,ILA0622,1766,ILA062201,1766,0,ILA271463,礁溪電池廠,0,79,24.82454,121.7709,15,1,7
5570,ILA0622,1766,ILA062201,1766,0,ILA293532,礁溪湯圍溝,0,80,24.82839,121.77333,15,2,1
5580,ILA0622,1766,ILA062201,1766,0,ILA302784,礁溪轉運站,0,81,24.82999,121.7775,15,2,6
5588,ILA0622,1766,ILA062201,1766,0,ILA116556,白雲路,0,84,24.83669,121.78646,15,1,0
5602,ILA0622,1766,ILA062201,1766,0,ILA280673,青雲路,0,92,24.85544,121.82359,15,5,5
5618,ILA0622,1766,ILA062202,1766,1,ILA302579,烏石港轉運站,1,1,24.868788,121.834961,15,3,0
5637,ILA0622,1766,ILA062202,1766,1,ILA116565,頭城站,0,4,24.85794,121.82553,15,8,1
5658,ILA0622,1766,ILA062202,1766,1,ILA115465,頭城家商,0,6,24.84991,121.81566,15,2,0
5677,ILA0622,1766,ILA062202,1766,1,ILA116561,頂埔,0,8,24.84566,121.80807,15,1,2
5716,ILA0622,1766,ILA062202,1766,1,ILA115473,白石腳,0,14,24.83572,121.78286,15,2,0
5733,ILA0622,1766,ILA062202,1766,1,ILA302785,礁溪轉運站,0,16,24.83055,121.77758,15,16,2
5746,ILA0622,1766,ILA062202,1766,1,ILA293533,礁溪湯圍溝,0,17,24.82877,121.773889,15,8,6
5759,ILA0622,1766,ILA062202,1766,1,ILA271464,礁溪電池廠,0,18,24.82462,121.77081,15,32,0
5773,ILA0622,1766,ILA062202,1766,1,ILA271462,礁溪國小,0,19,24.821,121.76945,15,5,1
5791,ILA0622,1766,ILA062202,1766,1,ILA115480,礁溪國中,0,21,24.81678,121.76789,15,2,0
5844,ILA0622,1766,ILA062202,1766,1,ILA276053,新生里,0,33,24.768283,121.756125,15,2,4
5854,ILA0622,1766,ILA062202,1766,1,ILA303081,蘭陽別院(念佛會),0,35,24.762132,121.753852,15,4,0
5866,ILA0622,1766,ILA062202,1766,1,ILA115495,北門,0,36,24.759673,121.75302,15,1,1
5876,ILA0622,1766,ILA062202,1766,1,ILA271473,第一銀行,0,37,24.757266,121.752503,15,3,10
5886,ILA0622,1766,ILA062202,1766,1,ILA302595,宜蘭中山公園,0,38,24.75433,121.75378,15,1,18
5905,ILA0622,1766,ILA062202,1766,1,ILA303077,幸福轉運站,0,40,24.751682,121.756296,15,1,2
5918,ILA0622,1766,ILA062202,1766,1,ILA300400,宜蘭轉運站,0,41,24.751,121.75948,15,5,0
5931,ILA0622,1766,ILA062202,1766,1,ILA115943,綠九市場,0,42,24.74912,121.75524,15,1,0
5945,ILA0622,1766,ILA062202,1766,1,ILA244319,蘭陽女中,0,43,24.74672,121.75498,15,10,1
5958,ILA0622,1766,ILA062202,1766,1,ILA244417,宜蘭運動公園,0,45,24.74022,121.75877,15,3,0
5977,ILA0622,1766,ILA062202,1766,1,ILA244419,城仔,0,47,24.72629,121.7673,15,1,1
5984,ILA0622,1766,ILA062202,1766,1,ILA271634,慈林文教,0,49,24.70918,121.77134,15,3,1
5991,ILA0622,1766,ILA062202,1766,1,ILA303083,二結王公廟,0,50,24.70651,121.76902,15,2,0
6015,ILA0622,1766,ILA062202,1766,1,ILA244425,清水橋,0,55,24.68945,121.77024,15,1,1
6018,ILA0622,1766,ILA062202,1766,1,ILA244496,竹林,0,57,24.68488,121.77061,15,1,0
6032,ILA0622,1766,ILA062202,1766,1,ILA302787,羅東夜市(中山公園),0,59,24.67661,121.76794,15,17,23
6046,ILA0622,1766,ILA062202,1766,1,ILA244683,博愛醫院,0,60,24.67261,121.77013,15,5,6
6058,ILA0622,1766,ILA062202,1766,1,ILA244775,聖母醫院,0,61,24.67068,121.77093,15,7,3
6074,ILA0622,1766,ILA062202,1766,1,ILA307864,羅東轉運站,0,64,24.67818,121.775704,15,12,2
6096,ILA0622,1766,ILA062202,1766,1,ILA116766,砂港,0,69,24.65269,121.78157,15,1,1
6110,ILA0622,1766,ILA062202,1766,1,ILA244381,冬山國中,0,75,24.632479,121.793367,15,3,2
6156,ILA0622,1766,ILA062202,1766,1,ILA234971,聖湖,0,88,24.5963,121.83849,15,1,0
6179,ILA0622,1766,ILA062202,1766,1,ILA302879,蘇澳轉運站,0,93,24.595434,121.852642,15,6,3
6184,ILA0622,1766,ILA062202,1766,1,ILA116790,蘇澳港,0,94,24.59621,121.85575,15,1,1
6613,ILA0624,1792,ILA062401,1792,0,ILA307864,羅東轉運站,1,1,24.67818,121.775704,15,47,0
6627,ILA0624,1792,ILA062401,1792,0,ILA235388,羅東火車站,0,2,24.6780925341575,121.773328717681,15,8,0
6641,ILA0624,1792,ILA062401,1792,0,ILA234929,電信局,0,3,24.67849,121.770501,15,6,1
6654,ILA0624,1792,ILA062401,1792,0,ILA115944,羅東夜市(中山公園),0,4,24.67661,121.76794,15,34,1
6667,ILA0624,1792,ILA062401,1792,0,ILA235037,成功派出所(文化工場),0,5,24.672973,121.766251,15,3,1
6711,ILA0624,1792,ILA062401,1792,0,ILA235046,農場,0,14,24.6702688050034,121.714735944692,15,4,3
6715,ILA0624,1792,ILA062401,1792,0,ILA115964,玉尊宮,0,15,24.67004,121.70959,15,1,5
6718,ILA0624,1792,ILA062401,1792,0,ILA235048,全家福,0,16,24.66948,121.70719,15,3,4
